odour stim,19/03/2021 Female 7,22/03/2021 Male 1,22/03/2021 Male 2,22/03/2021 Male 7,22/03/2021 Female 11,29/03/2021 Female 3,29/03/2021 Female 5,31/03/2021 Female 1,31/03/2021 Female 4,31/03/2021 Female 9,31/03/2021 Female 10,31/03/2021 Female 13,08/04/2021 Female 1,08/04/2021 Female 5,08/04/2021 Female 7,08/04/2021 Female 8,08/04/2021 Female 9,08/04/2021 Female 13,08/04/2021 Female 14,08/04/2021 Female 15,28/06/2021 Male 14,28/06/2021 Male 15,28/06/2021 Male 16,28/06/2021 Male 18,02/07/2021 Male 1,05/07/2021 Male 1
,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT
0,5.3531,5.7041,8.1845,7.601,7.188,6.1477,10.404,2.9818,11.4827,7.5947,5.8495,2.607,4.7261,12.4645,12.4291,5.726,10.6566,7.6133,5.089,4.9679,4.9295,6.0937,8.2117,3.5838,2.5624,5.4302
0,5.6037,5.9696,8.6619,8.4397,6.6234,5.7783,10.8281,2.7967,11.6352,7.3565,5.8663,2.3365,4.386,11.7695,13.3637,6.2474,10.3723,8.0793,5.2363,4.8553,5.2061,6.2549,8.9376,3.9502,2.634,5.3992
0,6.6237,5.972,8.2716,8.268,6.8932,5.6671,10.7922,3.0131,11.3662,7.3949,5.915,2.6203,4.8899,12.891,12.5391,5.9499,11.256,7.8511,4.2489,5.42,5.3685,6.2143,9.1381,3.8147,2.2505,5.3204
0,6.9256,5.9978,8.313,8.591,6.5664,5.7413,11.1145,2.6924,11.6646,7.4902,5.7072,2.289,5.2154,12.2286,12.0433,6.4227,11.0901,8.2482,5.1697,4.4201,5.5356,6.2458,10.0307,4.2717,2.1849,5.2887
0,7.0607,6.4644,8.5546,9.6613,6.292,5.7026,10.867,2.7958,11.5981,7.4616,5.5859,2.6148,4.7302,12.2391,10.4859,5.2299,10.5781,8.8713,5.0573,5.0046,5.8118,6.4749,11.4739,4.3841,2.1236,5.313
0,7.1218,6.217,8.502,9.6303,6.6684,5.5595,10.8745,2.8966,11.5044,7.7553,5.2855,2.304,5.1469,11.8158,11.5845,5.8388,11.777,8.4991,4.8149,5.0506,5.618,7.3404,12.8384,4.5667,2.1943,5.2677
0,7.1698,6.0065,8.1523,9.6736,6.6445,5.502,11.604,2.7945,11.7215,7.6069,5.1131,2.4493,5.5865,13.2695,12.0525,5.5847,11.7806,8.0749,4.4718,5.0825,4.9251,7.5269,14.3997,4.9385,2.2102,5.1528
0,6.7182,6.2577,7.8805,9.2493,6.2986,5.3196,11.6796,2.7109,12.336,7.4516,5.2188,2.4896,4.7587,13.1584,13.0113,5.4793,11.6007,8.2654,5.4449,4.938,4.7628,8.0799,15.2485,4.7243,2.211,5.1995
0,6.5826,5.9037,8.2543,9.6797,6.2693,4.9038,11.4618,2.7724,12.1114,7.1124,4.6327,2.7231,5.1534,13.1261,11.3823,5.6223,11.9598,8.2915,5.6197,4.5194,5.1229,8.6811,14.5496,4.3307,2.1979,5.0447
0,6.7477,6.0042,8.0031,9.8593,6.2833,5.1759,11.0964,3.0826,11.1734,7.1387,4.8594,2.2933,4.9531,12.5775,12.9134,5.7546,12.2058,7.9576,5.0456,5.2476,4.5596,8.5224,14.1756,4.1498,2.4895,5.1188
0,6.36,5.6935,7.3113,9.1249,6.2325,5.2187,10.621,2.9113,10.2981,7.3812,4.8047,2.1033,4.5185,12.6493,12.5014,6.1332,12.0009,8.7882,4.4304,4.6226,4.6686,8.6421,13.4009,4.1811,2.4513,5.305
0,6.3281,6.0622,8.294,9.4005,5.8701,5.2805,11.392,3.1227,10.3144,7.5718,4.5469,2.0903,5.094,12.373,11.171,6.3722,12.9134,8.3498,4.7827,4.6055,4.2518,8.4009,13.1879,3.8777,2.1802,5.3058
0,5.9653,6.0243,8.4225,9.5383,6.4565,5.322,10.5788,3.1189,10.2112,7.1065,4.9675,2.3082,5.2754,12.4611,12.5084,6.061,12.1185,8.3244,5.3546,4.4238,4.5502,8.3967,13.725,3.598,2.5362,5.3968
0,6.0875,6.348,8.1368,9.5205,6.436,5.6999,10.5878,3.257,10.4736,7.3805,5.0971,2.4088,4.3469,12.7625,12.0481,5.9488,11.427,8.5779,4.948,4.7641,4.7152,8.2515,13.8067,3.3269,2.2789,5.4299
0,5.8643,5.5954,7.7325,10.3442,5.7886,5.8237,10.33,3.3588,11.0249,7.2518,4.9435,2.7362,4.6076,12.3204,11.8394,5.9722,11.1305,8.9729,4.8972,4.7654,4.7735,8.66,13.273,3.0806,2.1849,5.3996
0,5.9376,5.2931,8.419,9.7481,7.0953,5.6579,10.3295,3.3695,11.786,7.0943,5.2073,2.6687,4.9848,12.4593,11.8874,5.2104,10.4598,8.8313,5.3876,5.1278,4.9317,8.7043,12.2836,3.4972,2.2562,5.3179
0,5.8419,5.6697,8.1305,9.8134,7.2411,5.9052,10.7383,2.9809,11.8615,7.3034,5.4505,2.4271,5.1325,12.4952,12.4128,5.22,10.7064,8.9914,5.7725,4.922,5.0128,9.3331,11.9215,3.1061,2.1454,5.3195
0,6.1539,5.7152,7.8406,9.4858,7.2158,6.0447,10.3615,2.965,11.9944,7.0048,5.4398,2.4641,4.7238,12.5534,11.4093,5.0957,10.8658,8.3782,5.5756,4.7093,4.9405,9.8033,10.8194,3.0471,2.2189,5.1587
0,5.9231,5.6067,8.0783,8.8856,7.6853,5.6633,10.2448,3.0883,11.8599,6.9605,5.4415,2.6136,4.8953,11.8184,11.1577,5.4976,10.3124,9.011,4.9599,4.9988,4.9902,10.1427,10.2422,3.295,2.3109,5.2883
0,5.9617,6.0895,8.395,8.7988,7.4973,6.2402,10.6451,2.6687,11.4375,6.8113,5.6826,2.3638,4.9161,10.6742,12.0844,4.58,9.446,8.6898,4.7686,4.9798,4.6146,9.4433,9.66,3.3842,2.2058,5.5601
0,5.4777,5.931,7.8592,8.871,7.5513,6.199,10.2871,2.4697,12.1127,7.2148,5.5942,2.6907,5.0903,12.4561,11.9907,4.9823,9.6888,9.4241,4.3667,5.2525,4.8741,9.8379,9.4185,3.4568,2.6757,5.6672
0,5.1663,5.901,7.8948,8.9579,7.5225,6.0456,10.2355,2.8287,12.6396,7.1791,6.0124,2.2729,4.899,12.3732,11.2863,5.123,9.5401,9.3412,4.872,4.6135,4.3854,8.9425,8.7898,3.5435,2.5353,5.6704
0,5.2313,5.8185,7.5611,8.5089,7.3696,5.6704,9.9404,2.4022,12.4194,6.9866,6.234,2.5554,5.0009,12.6113,11.3346,5.1137,9.841,9.172,4.8206,5.0145,4.793,8.8108,8.9161,3.495,2.2317,5.6699
0,4.8527,5.9164,7.4913,8.6942,7.9593,5.9202,9.9855,2.3209,12.7985,6.7127,6.5228,2.7244,4.8909,12.0114,10.3971,5.3017,8.9831,9.4303,5.0009,4.6856,4.5698,8.7272,9.3218,3.3491,2.0105,5.6256
0,4.8697,5.1862,7.4148,8.3274,8.2472,5.6993,9.4248,2.5656,12.7754,6.6092,6.4278,2.5863,5.1987,11.107,11.5873,4.806,9.3136,9.8292,5.1062,4.317,4.7288,8.2818,9.0436,3.4714,2.2814,5.6109
0,5.003,5.7854,7.2037,8.2957,7.7108,5.5126,9.3715,2.5989,12.3021,6.2843,6.3794,2.4064,5.4142,10.9534,10.8279,4.2959,9.9686,9.3093,4.9767,4.6639,4.5664,7.835,10.0842,4.0872,2.1277,5.8573
0,5.025,5.5163,7.5763,7.8976,8.1435,5.8438,9.6139,2.149,12.6102,6.6512,6.9093,2.3528,5.2696,11.5362,11.4474,4.7552,9.9767,8.8059,4.655,4.8641,4.3936,7.7879,8.9641,3.6547,2.2972,5.8326
0,5.1339,5.8699,7.6805,7.1445,7.7251,5.9196,8.9613,2.3826,12.0613,6.8693,6.688,2.4923,5.7208,12.5674,9.6694,4.9356,10.5097,8.9059,4.2221,5.001,4.5764,7.5933,8.9912,3.6327,1.98,6.1068
0,5.1624,5.3948,7.5528,7.6847,8.0353,5.5585,8.7417,2.0265,12.6639,7.1485,6.4456,2.2015,5.202,12.0629,11.4352,4.4739,10.8969,8.6966,5.0467,4.7995,4.5301,7.4504,8.6885,3.123,1.848,6.0866
0,5.3111,5.8323,7.3512,7.5226,7.9433,5.2788,8.9483,2.103,13.0771,7.1622,6.3671,2.3926,5.215,12.4474,11.5109,4.3781,10.7589,8.2261,5.1154,4.4837,4.6943,8.0222,9.6559,3.1555,1.9375,6.3031
0,5.2215,6.0529,7.505,7.7074,8.0968,5.8114,9.6594,2.3276,13.6014,7.5537,6.2386,2.3021,6.0261,12.572,11.4388,4.6715,11.101,9.0819,5.5642,4.6806,4.5256,8.0369,9.694,2.9901,1.8346,6.3709
0,4.9587,5.827,7.5971,7.6787,7.7136,5.9811,8.771,2.0904,13.3763,7.0743,6.353,2.3089,4.91,12.9417,10.4029,4.2767,11.0953,8.288,5.052,4.7988,4.5819,8.4915,9.6721,3.1755,1.7322,6.6733
0,4.7792,5.9029,7.2748,7.0787,7.8074,6.4476,8.8105,2.3972,13.3438,7.2829,6.2763,2.1663,5.7548,11.2626,12.176,4.5181,11.836,8.5024,5.0165,4.3904,4.3521,8.8269,9.3521,3.173,1.9914,7.069
0,4.7317,5.7584,7.3694,7.2165,7.1964,6.652,8.2064,2.2664,12.7689,7.4919,6.0593,1.9883,4.5867,11.7618,12.1394,4.6265,12.3454,8.6559,4.7641,4.5092,4.3522,8.6607,8.7334,3.1228,1.8831,6.8368
0,4.7882,6.1389,7.3982,7.4009,7.6102,6.2287,8.3382,1.9877,11.9711,7.7246,6.2216,2.7748,5.0945,10.5468,12.1121,4.5603,12.8021,8.0573,5.2415,4.7114,4.5084,8.2413,9.0432,3.3278,1.922,6.5172
0,4.8884,6.2582,7.3605,7.4108,7.9046,6.5584,8.1738,2.1166,11.8304,7.8151,5.7742,2.871,4.4993,12.018,12.0034,4.7239,12.9945,8.4572,5.4775,5.0993,4.4651,8.4063,8.4836,3.6224,1.7573,6.4117
0,4.8454,5.9335,6.8705,6.8225,7.8858,6.6457,7.7729,2.3797,12.3413,7.9602,6.1759,2.7559,5.2152,10.9097,12.0821,4.3768,13.3258,8.178,5.8284,4.895,4.2468,8.1622,7.873,3.7865,1.9432,5.9571
0,4.8691,6.3287,6.987,7.0716,7.7873,6.9357,8.4877,2.3392,11.9997,8.2104,5.6733,2.4371,5.4016,10.0033,12.2551,4.9502,14.7854,8.55,5.6802,4.5587,4.03,7.4984,7.74,3.8834,2.0708,6.1558
0,4.8545,5.7007,7.5818,6.4526,7.8931,6.757,8.5519,2.413,11.9156,7.821,5.8314,2.7314,5.198,10.8349,11.7728,5.0443,14.1764,9.2295,5.1357,5.0041,3.8836,7.1558,7.203,3.8858,2.2621,5.7932
0,4.5865,5.3228,7.649,7.0779,7.9495,6.5338,7.7229,2.5731,12.1648,7.3662,5.2256,2.692,5.5334,10.5165,12.1688,5.1165,14.063,9.4607,6.1317,4.7591,3.744,7.543,6.7518,3.7765,2.4819,5.5147
0,4.5236,5.6496,6.9952,7.5494,7.8969,6.7618,8.2631,2.5112,12.4855,7.6186,5.0948,2.4798,4.942,11.0522,12.9627,5.2694,14.054,9.3821,6.2019,4.9384,3.4107,7.5754,6.9382,3.9185,2.4161,5.2544
0,4.6599,5.2979,7.4098,8.3327,7.8064,6.5757,8.4412,2.5305,12.7189,7.0546,4.6684,2.6482,5.1837,11.1873,9.9767,4.9362,15.1269,8.9926,6.3348,4.4852,3.1695,7.4015,6.8379,3.9452,2.1398,5.2883
0,4.9563,5.6162,7.5507,8.3438,7.8567,6.414,8.0605,2.7877,12.2992,6.6279,5.2952,2.6476,4.9278,11.0297,10.5887,5.1553,13.8872,8.9169,6.6113,5.3724,3.0795,7.1627,6.526,3.929,1.9149,5.1793
0,4.9516,5.5299,7.5994,8.412,8.1233,6.4675,7.5571,2.532,12.1258,6.5788,5.4228,2.7018,5.59,11.5262,11.2705,5.3294,12.8189,8.682,6.0575,4.5401,3.1704,7.3529,6.4251,4.3579,2.1055,5.2091
0,4.955,5.9,7.061,7.8656,8.1566,6.4225,7.4984,2.7145,11.7244,6.6748,5.5059,2.7133,5.2278,10.6972,11.5962,5.0688,13.0898,8.6173,6.2938,4.3987,3.091,7.7216,6.6789,4.4791,2.018,4.8191
0,4.6396,6.4768,7.5166,7.6784,7.777,5.9631,8.0742,2.5621,11.3205,6.398,5.1444,2.4961,5.1988,10.0849,11.5289,5.0043,13.8549,8.6813,6.5571,4.738,2.8867,6.7518,6.3228,4.445,2.3284,4.7896
0,4.9657,6.0884,7.296,7.2283,8.0301,5.8464,7.0708,2.3108,11.1921,6.4125,5.1695,2.6587,4.9756,9.0725,11.6352,4.9358,13.8264,8.7877,6.2353,4.4123,2.9377,6.9663,5.864,3.9656,2.2215,5.1216
0,4.6285,6.0309,7.3042,7.1871,7.9939,6.4047,7.9726,2.6329,11.3486,6.2927,5.3216,2.6083,5.2819,10.0567,11.1943,4.7084,13.3704,8.7897,6.517,4.9161,3.376,6.8165,6.4336,3.6295,2.2301,5.0351
0,4.8079,6.3738,7.7517,7.4563,8.3458,6.1938,6.9508,2.288,10.3596,5.8827,5.1941,2.1497,4.8696,8.6913,10.6344,4.7956,14.556,8.1078,7.3312,4.9312,3.2511,6.8837,6.2357,3.4785,2.1089,4.9014
0,4.6669,6.1384,7.5151,7.1679,8.5984,6.076,7.9329,2.6043,10.1758,6.3079,5.2359,2.5053,4.3086,8.7946,10.4819,4.8875,14.496,8.4768,7.1758,5.2672,3.3317,7.1776,6.1636,3.3563,2.1587,4.9064
0,4.7708,5.2432,7.4208,7.3049,8.3203,5.5397,7.2555,2.4327,9.6895,5.9082,5.546,2.4911,4.4839,9.1976,11.6307,5.1945,13.274,8.591,7.7614,4.684,3.5418,6.6781,6.1962,3.4428,2.1054,4.9062
0,4.8978,5.6081,6.8812,7.363,7.9137,5.6065,7.2603,2.1811,9.4038,5.9241,5.6879,2.2926,4.1404,11.2005,10.7358,4.7411,13.0252,9.788,6.587,5.4022,3.25,7.2766,6.1989,3.4107,2.1457,5.1931
0,5.0567,5.5827,7.6958,7.8869,7.8572,5.4954,7.3627,2.3103,9.803,6.1344,5.7478,2.4712,4.4052,8.1848,10.468,4.6999,11.377,9.0308,7.3016,5.3409,3.1446,7.2809,6.1539,3.7759,2.1385,5.1335
0,5.4347,5.6153,7.0174,7.5309,8.3443,5.6285,7.689,2.1774,9.1227,6.09,5.7532,2.3213,3.9514,9.6916,10.0112,5.2703,11.6727,9.3263,6.5833,4.8049,3.3661,6.9317,5.8401,4.062,2.2518,5.0527
0,5.8797,5.4444,7.1551,7.6954,8.1846,5.4304,8.0916,2.4869,8.9916,6.5489,5.7483,2.541,4.0385,9.4313,10.013,5.2322,12.24,9.3396,7.2092,5.1693,3.1874,7.1628,6.1348,4.0673,2.2324,5.1316
0,5.6194,5.4159,7.2072,8.3195,8.5113,5.1542,8.3886,2.5875,9.173,6.6325,6.5454,2.2005,4.284,9.1021,11.0752,5.4566,13.1149,8.6821,6.9387,4.8826,3.4845,7.0191,6.2006,3.8154,2.523,4.9942
0,5.8812,5.7859,6.9701,7.7191,7.6675,5.1844,8.9654,2.7319,8.9493,6.4891,6.4064,2.3864,4.6389,9.9552,11.2306,4.9444,12.4077,8.769,5.5523,5.089,3.7281,6.7356,5.7755,3.4268,2.4509,5.2009
0,5.387,5.8143,6.8798,8.0782,7.7816,5.2425,8.514,2.5481,9.2635,6.8273,6.1865,2.3871,3.8874,9.2182,10.7821,4.8579,12.2694,8.7189,6.0756,4.8696,3.7999,7.0096,5.9336,3.3774,2.5675,5.2696
0,5.0737,5.7552,6.7422,7.6208,8.3028,5.3027,9.4778,2.8961,9.3428,6.3558,6.6383,2.2035,4.455,9.4939,10.6268,4.7258,12.7595,8.6319,6.0794,5.1285,3.4857,6.2842,6.1322,3.0722,2.4017,5.5226
0,4.832,5.8075,7.0766,7.4308,8.1603,4.9649,9.069,2.9532,9.4189,6.8106,7.1027,2.2162,4.1617,9.8094,10.4435,5.2783,13.0915,8.1242,5.9287,4.7956,3.4891,6.0249,5.9712,3.1295,2.3597,5.4523
0,4.8194,5.7345,7.016,8.0253,7.8641,5.3796,9.4299,2.9399,9.2008,6.7501,7.0828,2.1159,3.7114,9.8227,10.8794,5.1132,12.9397,8.2582,6.1764,4.8356,3.3567,5.832,5.4465,3.0722,2.3562,5.3581
0,4.7851,5.5932,6.8625,8.3373,8.4201,5.1963,9.6248,3.2745,9.0111,6.7573,6.6443,2.3223,4.3445,8.6656,10.1985,5.1668,12.4071,8.2363,6.1646,5.1307,3.2564,5.9614,5.6651,2.9505,2.4971,5.1833
0,4.796,5.2676,6.6871,7.9388,8.4582,5.0728,9.7963,3.3339,9.4749,6.4906,6.6142,2.3432,3.988,8.8892,10.5141,5.1251,13.3227,8.2369,6.3322,4.682,3.0892,5.9427,5.6007,3.0908,2.2294,5.2062
0,4.522,5.4698,7.0288,8.223,8.7331,4.7942,10.2454,3.2421,9.5461,6.9218,6.369,2.3644,3.5384,8.5424,10.7584,4.8162,12.9623,8.3361,6.3286,4.8518,3.003,5.9717,5.8819,3.3144,2.3837,5.2332
0,4.5722,5.3235,6.5979,8.6094,8.1651,4.4365,10.2583,3.3395,9.3208,6.6307,5.8986,2.1635,4.4777,9.2203,10.7419,4.8779,13.3219,8.614,5.9974,4.9921,3.2321,5.8653,6.2392,3.2451,2.3855,5.4633
0,4.2854,5.2894,6.1131,8.7681,8.5086,4.6415,9.9427,3.4337,8.8502,6.7856,5.7584,2.5411,3.8508,8.7258,9.6676,4.8859,12.8833,9.1206,6.2455,5.0664,3.5066,6.043,6.3157,2.9448,2.5948,5.2179
0,4.4005,5.5384,6.3999,8.5731,8.1897,4.8992,10.1745,3.1373,8.4448,7.0415,5.6959,2.3678,4.6654,7.4664,9.7647,5.4692,13.5161,9.1488,6.5829,4.8376,4.0377,6.3605,6.4183,3.0356,2.5091,5.368
0,4.1903,5.7234,6.2836,8.6915,8.2139,4.6143,10.6787,2.9521,8.2977,7.0274,5.3402,2.145,5.2156,9.2422,11.6199,5.282,12.2983,9.152,6.2415,4.5557,4.8452,6.2709,6.493,3.2217,2.5844,5.3167
0,4.2011,5.7104,6.2507,8.9787,7.8005,4.4553,9.9065,2.7937,7.5134,7.6026,5.6301,2.6065,5.5545,9.2904,10.114,5.0535,13.0701,8.8856,6.8655,5.0044,5.0797,6.1515,6.3474,3.1896,2.4141,5.5243
0,4.1277,6.0712,6.3598,8.7337,8.5208,4.266,10.6867,2.9358,7.9857,8.0465,5.4124,2.4366,4.9226,8.0233,10.3243,5.8978,12.6645,8.4163,6.8241,4.7105,6.1692,6.0253,6.7168,3.4861,2.1821,5.4578
0,4.1038,5.9187,6.7085,9.6156,8.397,4.6296,10.3576,2.8698,8.3247,7.5615,5.2913,2.543,5.1316,8.5665,9.2028,4.7954,12.9984,8.6818,7.1358,4.8379,6.8005,6.3036,6.4934,3.468,1.9766,5.387
0,3.9676,5.6519,6.7545,9.5449,7.6466,5.0247,10.586,2.8785,8.5513,7.6806,5.467,2.414,5.2996,9.4123,10.8649,5.0192,13.9583,8.3096,6.5495,4.9985,7.3695,6.1133,6.5932,3.4079,2.0805,5.0959
0,4.1171,5.7677,7.1488,8.5105,8.3615,5.0852,9.5765,3.161,7.6584,7.9664,5.6743,2.3731,4.8375,9.2017,10.8059,5.3057,14.6382,8.8189,7.1717,5.1184,7.7575,5.914,7.1975,3.5603,2.1789,5.4052
0,3.9335,5.3123,6.342,8.9195,8.3898,5.029,10.3606,2.6768,7.8209,7.6877,6.0427,2.31,5.3564,8.389,12.6223,5.1042,13.9818,8.114,7.0519,4.3157,7.9698,5.3963,7.0761,3.6735,2.2228,5.2788
0,4.1488,5.6411,7.042,9.6206,8.1489,5.1107,10.0877,2.7535,8.1333,7.7451,5.5829,2.43,5.286,7.1806,12.8432,4.8993,13.3833,7.6057,6.0398,4.825,8.0297,5.2514,7.1483,3.1372,2.1895,5.2903
0,4.3178,5.6025,6.9521,9.4797,8.5244,5.144,10.0295,2.7631,8.4413,8.1653,5.4073,2.6023,5.543,8.5079,10.8561,5.0706,13.6904,7.6805,6.247,4.208,8.0178,5.3846,7.2777,3.1968,2.1662,5.0948
0,4.1774,5.4957,6.3023,9.3868,8.0401,5.5977,9.7884,2.5696,8.0259,8.1551,5.7327,2.6588,5.9666,9.2842,12.1069,5.0856,13.3417,8.308,6.9239,4.7245,8.3243,5.3164,7.9812,3.3203,2.1317,5.2026
0,4.1689,5.5894,6.9142,10.4166,8.1868,5.356,10.1437,2.3847,7.968,8.3576,5.645,2.5449,5.9679,8.6694,11.3476,5.3408,13.6084,8.3399,6.7601,4.489,7.8188,5.2237,8.0815,3.4634,2.0916,5.0695
0,3.5205,5.6053,6.6891,10.2022,8.0455,5.6105,10.6306,2.3983,7.7872,7.9524,5.7086,2.6576,5.5979,9.7273,12.3218,4.8304,13.3274,8.8633,6.3719,4.9517,7.5407,5.6025,7.8042,3.4418,2.0496,4.886
0,4.2325,5.826,7.0592,9.5861,7.9759,5.5722,10.3938,2.3114,7.9456,7.4995,5.7419,2.9762,5.0804,10.0126,12.3768,4.8933,12.6734,8.9778,6.4003,4.7956,7.238,5.2626,7.3428,3.4823,2.1753,4.5987
0,3.9804,5.929,6.5355,9.7921,7.9396,5.6543,10.9745,2.3489,8.5299,7.0501,5.7308,2.8847,5.6049,9.3822,12.4825,5.1089,12.2684,8.2944,5.8684,5.1969,6.3992,5.5578,7.4426,3.5904,2.5017,4.4696
0,3.9661,5.7845,7.2404,8.3338,8.5168,5.9187,10.9941,2.3854,8.6968,6.5637,6.4275,2.7169,5.6322,10.0839,12.9086,4.5066,13.4926,8.9679,6.8243,4.8295,6.6947,5.7405,7.2474,3.7222,2.6529,4.6041
0,4.2828,5.6282,7.7761,8.7481,7.7747,6.2374,11.0896,2.5091,9.0874,6.1174,6.703,2.6079,5.5361,7.602,12.118,4.8313,12.4316,8.5578,5.8481,4.6029,6.239,5.5515,7.251,4.236,2.6177,4.7826
0,4.0509,6.0795,6.9658,8.4179,7.5249,5.4276,11.0642,2.5726,10.0133,5.5806,6.4488,2.6234,5.1078,7.188,11.5768,4.805,11.79,8.2489,6.1643,4.7076,6.1774,5.7095,6.9674,3.9867,2.6265,4.9923
0,3.6635,5.9581,7.3906,8.2885,8.0458,5.3791,9.992,2.3532,10.512,5.6947,7.094,2.6446,5.6731,8.0886,12.0905,5.2527,11.298,8.3288,6.2785,5.0144,5.64,5.9048,6.4533,3.9711,2.6324,4.7985
0,3.8927,5.9963,7.6417,8.334,7.708,5.5148,10.6402,2.1273,10.8479,4.9418,6.3882,2.5951,5.4123,9.5684,11.7505,4.9467,10.3005,8.3259,6.3921,4.7426,5.5069,5.7958,6.3306,3.8443,2.5628,4.9296
0,4.0269,5.686,8.003,8.9294,7.1737,5.3972,10.8227,2.5226,11.8792,5.4922,6.5192,2.6573,5.0999,8.7217,12.0112,5.0092,10.9773,9.1866,6.3379,5.0358,5.5307,5.5956,6.4698,3.6291,2.2436,4.8348
0,4.053,5.921,7.9216,9.0257,7.6494,5.1953,10.6561,2.7053,12.1415,5.3822,6.4821,2.838,5.3658,8.9987,9.8496,5.2628,11.2946,8.55,5.4942,4.9613,4.8134,5.5412,6.4079,3.563,1.9971,4.9421
0,3.9833,5.6643,8.5862,8.6373,7.5748,5.1306,10.5814,2.9671,11.7666,5.5346,6.1646,3.2403,5.7049,10.6366,12.6799,5.1623,11.522,8.5431,5.7535,4.5923,5.1253,5.1955,7.0284,3.4345,2.1063,4.9405
0,3.6865,5.5519,7.943,8.7,7.4773,4.9831,9.681,2.8595,11.7632,5.314,6.1687,3.0754,5.7575,9.3114,12.0399,4.91,11.5391,8.2025,6.0592,4.6845,4.8838,5.0892,6.8549,3.3535,2.029,5.0092
0,3.7253,5.5774,8.286,9.2096,7.2236,4.8287,9.9804,3.0153,11.6451,5.5791,5.8729,3.1051,5.3658,9.793,11.192,4.7945,11.6321,8.6676,5.5012,4.5491,4.8428,5.0707,7.1082,3.5319,2.1898,4.8275
0,4.037,4.9515,8.3672,8.7826,7.7044,5.276,10.067,3.3274,12.437,5.2997,5.991,2.5936,5.1163,9.4403,13.4545,4.4497,10.9525,8.3025,5.0798,4.2191,4.7919,4.5426,7.1417,3.2968,2.1855,4.6768
0,4.3236,5.3372,8.4585,8.0626,7.6449,4.199,9.7586,3.6506,12.7929,5.2373,6.1947,2.7959,5.1611,8.8772,12.6208,4.2696,10.2269,8.0972,4.9715,5.0706,4.4011,4.5783,7.0829,3.2067,2.1868,4.8949
0,4.6001,5.7341,8.5848,9.3405,6.6083,5.0117,10.3782,3.5923,13.1391,4.9143,5.7311,2.7757,5.0702,9.472,11.3353,4.0503,10.0165,8.6335,4.7633,4.776,4.5026,4.7569,7.1281,3.2003,2.3104,4.5785
0,4.5935,6.0072,7.6142,9.3511,6.8964,5.0034,9.8128,3.5627,13.5094,5.0299,6.2509,3.1001,4.3457,9.0542,12.6131,4.0163,10.5377,8.553,5.0762,4.6822,4.1579,4.5864,7.5174,2.9294,2.3935,4.6945
0,5.1402,5.9195,7.9304,9.8211,7.0172,5.1153,10.5257,3.1172,13.3766,4.9609,6.1163,3.2232,5.129,9.2591,12.6083,4.4876,10.325,8.4982,5.0223,4.6746,3.9608,4.7136,7.1382,2.8715,2.5161,4.3779
0,5.1299,5.6009,8.7184,10.2441,7.5203,5.0501,10.2186,3.4078,13.5739,5.0601,5.8204,2.8185,4.9708,8.4909,12.5585,4.7212,9.7347,8.7547,4.9956,5.2214,4.0565,4.6763,7.2028,2.9528,2.4893,4.4876
0,5.5646,5.5996,8.5709,10.1205,8.43,5.0085,10.6036,2.864,13.0425,4.5897,5.617,2.6622,5.4957,9.4864,12.1676,4.4526,9.5807,7.6095,5.1719,4.5491,3.9972,4.6718,7.5082,3.2346,2.51,4.2683
0,5.666,5.3309,8.6024,10.7761,8.1176,4.6389,10.5833,2.8457,14.1714,5.1081,5.9213,2.8094,4.8568,9.2909,11.7781,4.6247,10.3547,7.7019,4.8098,4.6662,4.1206,5.2281,6.9888,3.1723,2.4781,4.2277
0.5,5.6777,5.5661,8.1298,10.6132,7.8653,5.104,10.1543,2.8479,14.2411,4.9558,5.3978,2.6782,5.2101,9.1218,12.3622,4.9478,9.5039,7.4269,5.2081,4.9258,4.2402,4.994,6.6484,2.9828,1.8769,4.2243
0.5,5.8016,5.6319,8.6054,10.2656,7.7444,5.129,10.0427,2.9925,14.1064,5.6766,5.2239,2.8353,5.6731,9.7198,12.6329,5.138,9.589,7.3174,4.4602,4.4675,4.382,5.305,6.0842,3.639,1.8695,4.4131
0.5,5.8139,5.2479,9.2506,10.8425,7.7861,5.1615,10.1586,2.7702,14.1505,5.9382,4.8815,2.7715,5.5211,8.9896,13.0929,5.3739,10.1423,7.9425,5.2108,4.5408,4.7061,5.0623,6.0137,3.5364,2.0166,4.2462
0.5,5.6088,5.3334,9.0174,10.7032,8.2429,5.3317,9.699,2.5964,13.9647,5.824,4.5231,2.5957,5.6443,10.3798,12.0845,5.344,9.899,6.6467,4.8544,4.3432,4.8452,4.9063,5.9125,3.5597,2.0767,4.3567
