odour stim,09/04/2021 Male 1,09/04/2021 Male 3,16/04/2021 Female 5,21/04/2021 Female 1,21/04/2021 Female 4,21/04/2021 Female 11,22/04/2021 Female 1,22/04/2021 Female 8,22/04/2021 Female 13,23/04/2021 Female 4,23/04/2021 Female 6,23/04/2021 Female 7,23/04/2021 Female 10,23/04/2021 Female 11
,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT
10,3.201,18.6162,14.0131,6.565,15.7883,9.243,3.4815,6.9878,3.6366,2.3132,2.0503,4.7011,9.6598,6.993
10,3.1411,20.2592,14.0921,6.3866,15.1419,9.1086,3.4945,6.8938,3.5254,2.3961,2.2625,4.8472,8.9881,6.7458
10,3.2366,19.2433,14.2662,5.9435,15.7148,9.3866,3.6905,6.7159,3.7175,2.3343,2.0874,4.6747,8.6456,5.819
10,3.1103,19.2243,14.2999,6.0574,15.4802,9.5389,3.5408,6.4944,3.5842,2.323,2.2974,4.4465,8.825,6.1235
10,3.0405,19.8455,13.8173,6.0922,14.1788,8.923,3.2075,6.9283,3.6159,2.3238,2.1101,4.8522,8.7509,6.2108
10,3.2433,19.5907,13.122,5.8612,15.2799,10.1389,2.8868,6.8406,3.4284,2.3674,2.2855,4.7689,8.6194,6.5621
10,3.0373,19.794,13.2546,6.1292,16.0319,8.7282,2.9474,6.5519,3.7206,2.2972,2.2907,4.9417,8.3138,6.2954
10,3.3958,18.769,13.9857,6.2651,13.6375,10.3009,2.83,6.4565,3.7911,2.4479,2.2808,4.8909,8.6368,6.5341
10,3.2721,19.0079,14.6366,5.8391,15.6954,9.4445,2.861,6.7025,3.9121,2.3978,2.3329,4.9151,8.2787,6.7912
10,3.2392,19.3277,14.263,5.9446,15.8346,9.7077,2.6156,6.7713,3.9111,2.3723,2.3722,4.6261,8.6677,6.5266
10,3.6651,18.8358,14.5232,5.7048,14.5708,10.2634,2.6327,6.9224,3.7636,2.3413,2.2599,4.533,8.2698,6.3693
10,3.4204,18.8242,15.4469,6.4593,15.0598,10.3658,2.542,6.1419,3.4894,2.4362,2.2213,4.34,8.8917,5.9509
10,3.1847,19.129,15.3922,6.0282,15.4593,9.9858,2.663,6.2921,3.9044,2.2842,2.0839,4.4006,8.3951,5.8562
10,3.1998,18.6516,14.6902,6.4802,13.1243,10.3157,2.3936,6.7323,3.4155,2.4207,2.0685,4.2782,8.4983,6.1287
10,3.2242,18.8257,14.6182,5.618,14.0425,9.4189,2.3268,6.5054,3.5916,2.3911,2.2869,4.4181,8.2692,5.9904
10,3.4994,19.494,14.2857,5.8789,13.7539,8.8688,2.5681,6.6624,3.5786,2.4376,2.3624,4.5463,8.1423,5.6473
10,3.3476,18.9767,15.5205,5.8687,13.051,9.9888,2.439,6.703,3.9799,2.3874,2.4531,4.6333,8.3752,5.599
10,3.289,19.0456,14.5398,6.0106,14.0403,9.7297,2.5299,6.6312,3.272,2.3423,2.5259,4.2031,8.106,5.6411
10,3.6493,19.2321,14.905,6.1733,12.9063,9.5527,2.7308,6.5186,3.7703,2.3913,2.3469,4.3081,7.7582,5.4512
10.5,3.6058,19.8781,15.1142,6.3897,12.887,10.2193,2.8994,6.6776,3.7143,2.3833,2.432,4.4833,7.6833,5.8921
10.5,3.2206,19.0224,15.4161,5.9472,13.4083,10.3845,3.2158,6.8608,3.571,2.5,2.3195,4.3858,7.693,5.6302
10.5,3.3673,19.0524,15.3929,5.8377,12.5123,9.5164,3.1369,6.8075,3.4177,2.5986,2.4398,4.4375,7.5431,5.6489
10.5,3.3651,19.4083,15.4729,6.0144,13.3522,9.5038,3.3511,6.7121,3.7145,2.3704,2.3377,4.2807,7.6324,5.7101
10.5,3.0612,19.4495,14.9362,5.9172,13.9783,8.5788,3.4017,6.9613,3.4412,2.3153,2.278,4.0882,7.322,5.8306
10.5,3.4019,18.4224,15.6529,6.1957,11.4665,9.5664,3.3216,6.4157,3.6461,2.5034,2.255,4.3433,7.2632,6.4404
10.5,3.386,19.2765,15.2924,6.3429,13.3055,8.8737,3.5401,6.7517,3.2603,2.3274,2.272,4.2603,7.6372,6.3162
10.5,3.349,19.9702,15.7418,6.0909,13.6471,9.0895,3.3762,6.691,3.8543,2.5657,2.3452,4.1482,7.4319,6.7053
10.5,3.0389,19.5453,15.6499,6.4147,11.5476,8.8609,3.575,6.5729,3.8568,2.4111,2.3667,4.354,7.6021,6.6221
11,3.405,19.3152,15.5188,6.2057,13.3995,9.6186,3.4094,6.48,3.8813,2.466,2.3318,4.4399,7.5082,6.1042
11,3.0778,19.6527,15.0977,6.6151,13.288,9.209,3.3592,6.7849,3.5853,2.5742,2.3955,4.344,7.6698,6.0716
11,3.5098,18.9518,15.9187,6.0543,11.4805,9.3371,3.66,6.3319,3.3154,2.5791,1.9149,4.5782,7.4305,5.7506
11,3.2161,18.6368,15.1694,5.6873,13.7099,8.5463,3.5562,6.6371,3.6734,2.343,1.9173,4.2654,7.7618,5.8835
11,3.4456,18.5253,15.3068,5.9869,13.8724,9.5227,3.7117,6.6038,3.9497,2.4127,2.032,4.0246,7.3798,5.2046
11,3.4628,18.9712,15.0093,6.2872,13.2123,9.2132,3.5316,7.1078,3.3594,2.6952,2.0948,4.4772,7.3285,5.6109
11,3.4193,18.9908,14.6595,6.1647,13.2894,9.7618,3.5847,6.5347,3.6001,2.45,2.0904,4.2296,7.5301,5.2063
11,3.3714,19.4941,15.2138,5.5038,13.1702,8.9477,3.5906,6.4877,3.4353,2.5636,2.1066,4.2689,7.3914,5.8369
11,3.2209,19.3784,14.7303,5.4888,14.023,9.6452,3.5163,6.7766,3.7512,2.5352,2.0103,4.5679,7.2897,6.0191
11,3.093,18.6916,15.7646,5.6507,14.3924,9.3201,3.7185,6.8057,4.1326,2.6947,1.9548,4.5095,7.3452,5.5725
11,3.3281,18.7924,15.5471,5.5951,13.8639,9.0193,3.7422,7.0222,4.0391,2.4936,2.1082,4.4472,7.4394,6.1896
11,3.3157,19.481,16.0759,6.1067,13.9709,9.6694,3.6154,6.6812,4.179,2.4558,2.1585,4.2874,7.229,5.7338
11,3.3182,19.6457,16.2595,6.0656,14.8605,9.1936,3.5175,7.0007,4.0565,2.6505,2.0642,4.4183,7.6706,5.4941
11,3.5058,19.0319,15.7878,5.9569,13.7572,9.6277,3.7871,6.9316,4.3519,2.5585,2.3551,4.1439,7.8774,5.7997
11,3.4365,19.476,16.2673,5.8575,14.5122,9.1829,3.3972,6.7217,4.1106,2.5605,2.31,4.5038,7.8031,5.8442
11,3.4199,19.3144,15.7256,5.7878,13.986,9.2862,3.1488,6.7895,4.1226,2.7683,2.1684,4.417,7.8933,5.8352
11,3.3837,19.2899,15.8998,5.6479,13.6689,7.8563,3.0553,6.978,3.9605,2.8265,2.2754,4.6385,7.6336,5.6581
11,3.4881,18.5393,15.9435,5.7157,14.6312,9.5164,3.2207,6.8214,4.0197,2.5983,2.2711,4.7787,7.7115,5.2563
11,3.4605,19.3,16.3735,5.9543,14.7982,8.8098,3.1513,7.3524,3.8199,2.791,2.4501,4.9002,7.5816,4.8356
11,3.4185,19.2665,15.9586,5.7548,13.2986,9.1551,2.9758,6.6173,3.7336,2.7721,2.559,4.4439,7.3301,4.5975
11,3.0653,19.2664,15.7714,5.9993,14.1405,8.5848,3.0728,7.2585,3.7963,2.9302,2.5112,4.3732,7.5068,4.9583
11,3.3362,19.6167,15.9754,6.1434,13.8313,9.2208,3.0616,6.8364,3.9278,2.7592,2.3779,4.046,7.1158,5.8986
11,3.1829,19.5234,15.5815,6.7543,12.9905,8.1706,2.9599,6.6672,4.2555,2.5221,2.49,4.1998,7.8336,6.4827
11,3.326,18.8568,15.5161,6.4509,14.8123,9.1548,2.7245,7.1478,3.7796,2.7065,2.5323,4.2306,7.4664,6.612
11.5,3.3251,18.7396,15.9306,6.2546,15.0084,8.5826,2.8418,6.7044,3.709,2.4055,2.2942,4.311,7.3963,6.2913
11.5,3.4077,18.7605,15.7741,6.0689,13.1354,9.4785,2.6553,6.7671,3.8303,2.5179,2.3189,4.5041,7.5697,6.5256
11.5,3.6144,19.011,16.2619,5.4872,13.8537,8.2914,2.7569,6.9318,3.9565,2.6567,2.1923,4.4889,7.313,6.098
11.5,3.2489,19.444,16.2911,6.0939,13.8997,8.146,2.8054,6.7607,4.1662,2.5108,2.1774,4.567,7.5441,5.9374
11.5,3.2111,18.6998,15.6891,5.776,12.7978,8.2915,2.6518,6.8141,3.8373,2.4686,2.1119,4.5685,8.0094,5.9661
11.5,3.4015,19.2576,15.6092,6.1138,13.6651,8.727,2.973,6.4652,3.8031,2.5276,2.1618,4.477,7.4154,6.3305
11.5,3.2496,18.9413,15.8958,6.1254,11.9763,9.7051,2.9094,6.9508,3.5453,2.4292,2.3337,4.4339,7.9909,6.57
11.5,3.4268,18.886,14.7983,6.1299,13.8298,8.5491,2.6176,6.4702,3.7119,2.5056,1.9465,4.287,8.1292,7.0655
11.5,3.2462,19.165,14.9477,6.1718,12.8583,9.1299,2.7313,6.8276,3.937,2.4879,2.2308,4.7691,8.286,6.7457
12,3.1718,19.1482,16.1464,5.6808,12.5455,8.6605,2.8388,7.0144,3.5617,2.3297,2.0925,4.9665,8.925,6.4947
12,3.2764,18.9859,16.2189,4.7739,12.9744,8.3608,2.6108,7.0054,3.934,2.2358,2.2895,4.8672,8.8838,6.7651
12,3.4483,18.5224,16.011,5.7985,13.4317,8.3854,2.6267,6.7272,4.0418,2.3442,2.2267,4.9406,9.1954,6.798
12,3.1485,19.3738,16.3886,5.7234,11.4062,7.8663,2.5541,6.698,4.1356,2.3457,1.9998,4.6746,9.1716,6.7598
12,3.5594,19.0123,16.0297,5.6948,12.5054,9.1075,2.6973,6.6333,3.9702,2.376,2.0255,4.5422,9.1328,6.7078
12,3.7433,18.5562,15.96,5.5452,13.2902,8.9162,2.7037,6.7478,3.7599,2.1417,2.0966,4.4668,9.3054,6.8115
12,3.3181,18.1601,16.8766,5.7199,11.5417,8.6401,2.4977,6.7746,4.0113,2.463,2.0063,4.6418,9.2136,6.5079
12,3.4497,18.9363,17.0924,5.5175,14.3125,8.6285,2.3459,6.0615,4.0095,2.4138,2.1001,4.7059,9.3272,6.453
12,3.6056,18.8401,17.4928,5.2382,14.4439,9.4504,2.5774,6.7904,3.8899,2.4352,2.3323,4.6675,9.4174,6.184
12,3.6588,17.8856,16.9123,5.5771,12.7486,9.3148,2.607,6.501,3.7164,2.3487,2.2116,4.4184,9.6176,6.4777
12,3.4848,19.0662,17.7465,5.042,13.1658,9.3142,2.3395,6.6139,3.674,2.3312,2.2306,4.6365,9.5941,6.29
12,3.5064,18.7416,17.7335,5.7245,13.518,8.533,2.3965,6.3971,3.5835,2.3906,2.3279,4.6384,10.1574,5.6168
12,3.5044,19.661,17.2591,5.454,12.9905,9.6034,2.4526,6.5908,3.5792,2.3543,2.3077,4.6827,9.3252,5.375
12,3.6288,19.2726,17.3514,5.6767,13.7164,8.8631,2.4517,6.6144,3.1762,2.3034,2.3658,4.7092,9.1581,5.6096
12,3.5895,19.1083,16.7532,5.1628,12.8398,9.7842,2.3755,6.277,3.3912,2.2082,2.5043,4.0913,9.1674,4.9951
12,3.6994,19.0534,16.2577,5.6331,13.4869,8.7298,2.5265,6.5312,3.0794,2.3875,2.444,4.7431,9.4253,5.2666
12,3.8801,19.9242,16.5483,5.7038,13.799,9.0448,2.421,6.6703,3.5164,2.2096,2.3879,4.7272,8.8709,5.2116
12,3.7837,19.2853,16.6445,5.468,12.1053,8.7959,2.3841,6.5482,3.3721,2.3461,2.4775,4.6362,9.0796,5.3977
12,3.7904,19.1999,17.3012,6.0258,13.9124,9.4552,2.5099,6.5171,2.9061,2.4477,2.3076,5.0279,9.3852,5.1478
12,3.9282,19.5592,17.4804,6.0094,13.7628,8.0588,2.4261,6.4339,3.7478,2.493,1.9609,5.0414,9.1583,5.1633
12,4.1046,18.4816,17.672,6.0659,12.7459,8.1954,2.4134,6.8053,3.4365,2.5762,2.1691,4.7894,9.6325,4.9948
12,3.9265,19.0262,17.4054,6.2651,14.157,8.6657,2.5707,6.7219,3.0649,2.6025,1.9349,4.9397,8.7776,4.7031
12,4.0181,18.0514,18.098,6.082,14.5171,8.41,2.4749,7.0422,3.5139,2.4386,1.9645,4.7791,9.5577,4.427
12,3.9774,19.4476,18.0021,5.6451,13.4715,9.0514,2.3963,6.8223,3.4526,2.3451,1.8465,4.9353,9.4678,4.5578
13,3.9476,18.9149,17.3472,6.0027,14.8219,8.715,2.4111,7.0738,3.5578,2.606,1.9688,4.7184,9.7141,4.5663
13,3.9626,18.7712,17.729,6.3411,13.8977,8.708,2.463,7.165,3.4441,2.6773,2.424,4.9145,9.6911,5.0565
13,3.6628,18.9784,17.221,6.2968,13.4183,7.9321,2.7838,7.2566,3.6329,2.4644,2.3356,4.6756,9.4435,5.7082
13,3.9763,19.0167,17.6604,6.5262,13.969,8.8918,2.6077,6.9882,3.6724,2.4989,2.6868,5.037,10.3836,5.3697
13,3.8324,17.9411,17.1138,6.4589,13.7006,8.2433,2.7875,6.52,4.0314,2.8904,3.1604,4.3781,10.1092,5.4439
13,3.7999,19.362,17.077,6.4569,14.7447,8.6404,2.8442,6.3562,3.9938,3.0147,3.326,4.9573,10.5182,5.8124
13,3.8192,19.3953,16.7737,6.2483,13.4989,8.523,2.8676,6.4734,4.4348,3.1099,3.545,4.6242,10.4845,4.7871
13,3.8587,19.138,17.1678,6.3647,14.9249,9.3238,2.7379,6.3475,4.1667,3.0327,3.5738,4.8241,10.3069,5.209
13,3.6262,18.6895,17.3657,6.1807,15.3614,8.0018,2.8678,6.5503,4.0103,3.1484,3.4921,4.314,11.1185,4.5868
13,3.4644,18.7147,17.6951,6.0788,15.6508,7.4563,2.9074,5.9567,4.2884,3.1581,3.6642,4.8615,10.6922,4.7396
13,3.6643,19.3564,17.5478,6.376,13.8684,8.5425,2.7872,5.8767,3.8229,2.788,3.5782,4.731,10.9587,5.1806
13,3.5197,18.6777,17.2696,6.5906,15.2381,8.5812,2.7793,6.1863,3.8918,2.6671,3.4677,4.5033,10.2808,5.466
13,3.5541,18.4393,17.1705,6.1596,15.3323,8.6424,2.8979,5.7619,3.8971,2.9463,3.939,4.2473,10.8957,5.6136
13,3.6102,18.6441,16.7995,6.4493,15.0004,7.8652,2.6193,5.993,4.2855,2.9531,3.844,4.5345,10.6625,5.453
13,3.6702,18.5035,17.3476,6.6266,15.3059,8.6267,2.7064,5.6967,4.0906,2.6846,3.538,4.4043,10.703,5.3124
13,3.4308,18.5485,17.4807,5.6288,14.0415,8.2916,2.9072,5.5817,4.1092,2.6883,3.454,4.1357,10.7029,5.638
13,3.4367,18.7347,16.9665,5.9779,13.6825,8.3559,2.5173,5.9901,3.9729,2.5257,3.4018,4.1179,10.5946,5.0001
13,3.2358,18.4173,16.7946,6.3115,14.5314,6.8969,2.6276,5.7931,3.8522,2.5456,3.413,4.4022,10.4299,5.6211
13,3.4742,17.9689,16.2246,6.0062,13.2426,7.8756,2.6339,6.2862,4.0327,2.1928,3.5868,4.2591,10.4713,5.5216
13,3.3359,18.7269,16.4217,5.5398,14.6164,7.1141,2.4486,5.9588,4.0414,2.5659,3.546,4.4912,10.1863,5.4942
13,3.1292,18.6674,16.7675,6.1023,13.9247,7.9423,2.573,6.0141,3.847,2.5391,3.3979,4.3639,10.3025,5.3149
13,3.3974,19.205,15.7535,6.1812,12.1568,7.8308,2.6222,5.8801,3.9131,2.3594,3.2335,4.268,10.4925,5.4269
13,3.1835,19.1473,15.6064,5.7016,14.1233,8.3232,2.0589,5.7925,4.1378,2.2981,3.2335,4.3701,10.2961,5.0089
13,3.1215,18.8656,14.8726,5.7649,13.605,7.6345,2.5803,5.7527,4.0921,2.1694,3.0141,4.4933,10.214,4.6793
13,3.0791,19.0065,15.2373,6.4927,13.0323,8.1051,2.6132,5.9372,4.0173,2.2331,3.0031,4.3996,10.0228,4.9849
13,3.2296,19.253,15.1706,5.9778,13.9578,7.6642,2.5092,5.7815,4.0059,2.3282,3.1821,4.2211,9.9207,4.6557
13,3.0432,17.5853,13.9234,6.1566,13.4466,8.3642,2.2118,5.963,4.0647,2.3155,3.2817,4.2261,10.2606,4.9739
13,2.9349,18.3828,14.4067,5.9287,13.9451,7.5898,2.1179,5.6963,4.4905,2.3005,3.4201,4.246,9.6642,4.8952
13,3.1196,17.6732,14.0897,6.0618,14.0654,8.3215,2.1099,5.9089,4.2642,2.4645,3.3298,4.1381,9.8565,4.7825
13,3.0881,17.4897,14.7991,6.7623,13.7639,7.9306,2.3616,6.141,3.8451,2.4145,3.3486,4.2168,9.3042,4.8667
13,3.2322,17.9206,14.5654,6.0134,13.8015,7.8304,2.2637,5.9678,4.2092,2.3968,2.9482,4.0977,9.4729,4.8377
13,2.9255,17.5159,14.9736,5.2579,14.1825,8.5491,2.4524,5.7866,4.5096,2.1285,3.0077,4.0573,9.3472,5.082
13,2.6797,17.5317,14.9851,5.8128,12.7095,8.8328,2.4533,5.6239,4.2121,2.4071,2.9976,3.9377,9.1151,4.9283
13,3.0028,17.5914,14.4347,5.6606,14.609,8.97,2.3882,5.4239,4.3896,2.2552,2.7085,3.8326,9.0168,5.192
13,2.9138,17.174,14.9479,5.4991,14.3527,8.6987,2.3537,5.8426,4.0544,2.4608,2.7439,3.5619,9.472,5.0362
13,2.9654,18.2742,14.5483,5.3565,13.0388,7.714,2.0435,5.7402,3.9975,2.3354,2.8083,4.0159,8.7522,5.0117
13,2.9791,17.6731,14.1456,5.4923,14.3753,7.5431,2.5479,5.3874,4.1919,2.3018,2.7469,3.8719,8.7333,5.2929
13,3.0399,17.6077,13.8947,5.5274,14.0824,6.6166,2.5552,5.5758,3.9045,2.1711,2.5198,3.5587,9.2956,5.0971
13,2.929,16.5109,14.4367,5.7217,13.3213,7.9542,2.358,5.6141,4.1451,2.1589,2.7723,3.7911,9.3438,5.0614
13,3.2341,16.9837,14.7818,5.4065,13.8213,7.1019,2.4245,5.3231,3.7811,2.3083,2.7556,3.885,9.4022,4.7065
13,2.8676,17.1872,14.7545,5.8656,13.6875,8.2428,2.178,5.586,3.3877,2.2241,2.8377,3.7961,9.0571,5.2822
13,2.9968,17.2432,15.1707,5.8069,13.598,8.0228,2.5804,5.5152,3.9062,2.1351,2.6328,3.7111,9.4217,4.706
13,3.0864,17.5624,14.9379,5.4962,14.49,7.5129,2.0985,5.3629,3.6381,2.3874,2.8172,3.4536,9.2834,5.0019
13,3.0176,17.491,15.3,6.5041,13.4168,7.948,2.0836,5.5844,3.754,2.2609,2.8694,3.8823,9.758,4.5024
13,3.2302,17.1901,15.5641,5.9123,15.0791,7.7737,1.9241,5.6877,3.8011,2.3008,2.7957,3.6976,9.7123,4.9046
13,2.8819,17.2557,15.9348,6.051,14.8448,6.9072,2.3973,5.8072,3.8097,2.1441,2.6339,3.3405,9.7883,5.0342
13,2.9915,15.8035,16.0366,5.9232,13.5717,7.6396,1.9535,5.6735,3.6665,2.2461,2.6911,3.2926,9.5169,4.5087
13,3.1131,16.784,15.7067,5.819,15.1481,7.4607,2.4182,5.9836,3.8504,2.0876,2.603,3.4241,9.7407,4.6982
13,3.3796,16.503,15.4201,6.1475,14.1898,7.1091,2.0002,5.7282,3.6781,2.1949,2.5086,3.4141,9.5222,4.8704
13,3.0572,16.0464,16.1275,5.2225,13.41,7.0124,1.9145,5.8659,3.6069,2.2187,2.4583,3.2377,9.3493,5.1431
13,3.2725,17.1199,16.0242,5.7925,14.5468,6.8342,2.3184,5.7613,3.8973,2.1164,2.624,3.2748,9.7936,4.7179
13,3.2268,16.1042,15.8886,5.7364,13.6014,6.5419,2.1482,6.0634,3.5535,2.1708,2.3495,3.2547,9.1487,4.5009
13,3.4072,16.8242,15.9454,5.7272,13.6096,7.0376,2.2476,5.8504,3.8989,2.1105,2.2713,3.3679,9.1862,4.4195
13,3.2279,16.8,15.8282,5.4081,14.1486,5.7381,2.1344,5.9493,3.9634,2.2608,2.5182,3.154,9.354,4.5829
13,3.1967,16.7945,16.1205,5.6388,12.0446,6.8794,2.1635,5.4488,3.8405,2.1843,2.6302,2.9201,9.1633,4.4651
13,3.4919,17.4519,16.1808,5.1452,14.2426,6.7087,2.0615,5.5028,3.5312,2.1399,2.6843,3.1327,9.382,4.3782
13,3.456,17.0536,15.2453,5.7214,14.0414,7.273,2.3009,5.6511,3.9295,2.1574,2.3589,3.0759,9.8269,4.1693
13,3.2826,17.4986,15.3142,4.8988,12.5827,7.5812,2.3131,5.825,3.9845,2.2156,2.2376,3.3928,9.4753,4.1276
13,3.3828,17.1472,15.8071,5.17,13.7424,7.2571,2.3269,5.6069,3.6555,2.1207,2.4922,3.5239,9.3225,4.6383
13,3.2463,16.4617,15.0011,5.1281,13.2199,7.6106,2.2309,5.6427,4.0828,2.4223,2.3054,3.6516,9.3613,4.176
13,3.2843,16.8347,15.7854,4.5732,12.6246,8.0345,2.232,5.9004,3.9945,2.3813,2.2493,3.5004,9.8781,4.2326
13,3.3324,16.0062,15.3768,4.9578,13.191,8.063,2.2843,5.9265,3.7453,2.4015,2.5468,3.5365,9.6578,4.5382
13,3.2244,16.7524,15.6634,4.5872,12.7007,7.8695,1.9918,5.7345,3.8198,2.5549,2.31,3.6963,9.2912,4.1439
13,3.3424,16.1587,15.7237,4.4385,12.471,8.1166,2.335,5.7825,3.8925,2.5756,2.4444,3.4397,9.4241,3.0012
13,3.088,16.9017,15.7841,4.572,13.0724,6.9328,2.2186,5.8811,3.9097,2.4796,2.5013,3.826,9.2626,3.4072
0,3.4361,16.3244,15.6411,4.6959,11.665,7.9642,2.3637,5.8887,3.3985,2.5029,2.2413,3.7124,9.5429,3.4885
0,3.2821,16.5025,15.0086,4.8232,12.852,6.8881,2.3654,5.8319,4.0252,2.5636,2.2749,3.6158,9.0206,3.3778
0,3.0745,16.4755,15.6954,4.8392,13.4319,7.0784,2.2967,5.7558,3.5521,2.4243,2.3664,3.7127,9.2302,4.1042
0,3.2973,16.5279,15.5131,4.8596,11.195,7.8601,2.0872,5.4343,3.9637,2.7003,2.3138,3.9372,9.2451,4.1824
0,3.3436,16.7124,15.8301,4.9965,12.5152,7.8001,2.3648,5.4522,3.2237,2.5475,2.2988,4.1382,9.4673,4.1952
0,3.2741,15.4981,15.2213,4.6319,12.9144,8.4541,2.184,5.3984,3.4656,2.6649,2.2961,4.2087,9.315,4.2692
0,3.381,16.1566,15.5236,5.0152,11.1356,7.7292,2.6101,5.7229,3.7888,2.563,2.3233,4.605,9.8087,4.2307
0,3.2538,16.0959,16.3672,4.7806,12.6434,7.9638,2.3833,5.4277,3.3614,2.4639,2.2418,4.2195,9.5575,4.4791
0,3.3626,17.2607,16.402,4.5912,13.129,8.3725,2.356,5.7132,3.3807,2.5454,2.3467,4.3593,9.5533,4.7882
0,3.4395,16.0654,17.0186,4.3376,12.4701,8.2813,2.6611,5.1654,3.7765,2.3167,2.3947,4.6425,9.8746,4.9467
0,3.5166,16.1383,16.4765,4.7624,12.5323,6.6508,2.1686,5.4545,3.5572,2.3157,2.1831,4.2035,9.5817,5.3759
0,3.6808,16.055,15.3692,4.5259,11.2298,7.8224,2.1649,5.6105,3.8232,2.4803,2.3458,4.3106,9.8744,5.1288
0,3.3525,16.0068,15.7006,4.2921,12.2786,7.3784,2.2798,5.841,3.9114,2.5187,2.2504,4.3479,10.1489,5.4023
0,3.6377,15.593,16.1103,4.9469,12.0573,7.5783,2.291,4.7737,3.5131,2.4453,2.2668,4.1825,9.7875,4.7535
0,3.4079,15.1371,15.751,4.5002,10.2763,8.0042,2.2227,5.7101,4.0237,2.5649,2.4337,4.6532,9.9062,4.2255
0,3.3472,15.5228,15.4631,4.5148,11.5447,7.5882,2.3652,5.9879,3.9381,2.4819,2.484,4.3583,9.6971,4.6215
0,3.5666,14.8576,16.1506,4.7242,12.1992,7.5684,2.2584,5.8109,4.0154,2.4345,2.5007,4.2538,9.3316,5.4379
0,3.4345,15.9912,15.7452,4.6028,10.3332,8.1072,2.3091,5.4544,3.9814,2.2531,2.3838,4.3711,9.2457,5.3111
0,3.2068,16.2041,15.3951,4.5216,11.5499,7.2008,2.311,5.661,3.9712,2.457,2.3269,4.8262,9.2434,5.0446
0,3.2176,16.1089,14.5034,4.4151,12.3968,7.6273,2.341,5.2297,3.8012,2.3624,2.487,4.7335,8.8744,5.3024
0,3.3745,15.4684,14.9596,4.574,11.0641,7.4343,1.9537,5.9133,3.6993,2.296,2.5236,4.4339,8.7797,5.1585
0,3.2334,16.8408,14.2938,4.9451,12.3941,7.7058,2.2852,5.9346,3.9137,2.4237,2.4784,4.7029,8.7741,5.253
0,3.4345,16.1885,14.3832,4.6528,11.3075,8.4497,2.1871,5.7398,3.9778,2.3372,2.5412,4.3536,8.6773,5.1571
0,3.1588,15.7355,13.4523,4.3892,13.3088,7.3056,2.5498,5.6746,3.8856,2.4116,2.5237,4.7462,8.4487,4.9375
0,3.1588,16.3316,13.0835,4.9806,12.994,8.4612,1.8224,5.5715,3.9362,2.3052,2.4803,4.6199,8.4142,4.8553
0,3.1255,15.6587,13.6155,4.6453,12.2667,8.232,2.1946,5.9375,4.1048,2.1244,2.4863,4.527,8.6431,4.7949
0,3.1577,16.0666,14.7086,4.8408,12.6845,8.4511,2.0637,6.1754,3.594,2.2964,2.3277,4.8794,8.4258,4.9532
0,2.8331,15.8633,15.0969,4.2334,13.5652,7.9345,2.0693,5.6744,3.9158,2.1889,2.4547,4.5176,8.7014,5.009
0,3.1706,15.975,15.1888,4.7918,12.0035,6.5522,1.9072,5.4149,3.9648,2.4989,2.2913,4.8778,8.3757,5.2395
0,3.0349,16.0005,14.695,4.7937,12.6119,6.5222,2.0511,5.6362,3.9042,2.4835,2.2374,4.703,8.6712,5.0427
0,3.3523,16.6676,15.1352,4.7469,13.9705,6.9178,1.9816,5.4997,3.9101,2.4782,2.4392,4.0432,8.4843,5.5403
0,3.2493,16.8114,14.6081,4.9199,11.4554,6.236,2.1736,5.2932,4.2534,2.3421,2.2422,4.1615,8.1419,5.28
0,3.2627,16.9702,13.4662,4.344,13.7902,6.6028,2.1741,4.6502,4.1109,2.3643,2.3462,3.9149,7.9037,5.3962
0,3.0494,15.6549,13.4932,4.8693,12.768,7.0246,2.0819,5.1764,4.1072,2.2102,2.2807,3.8211,8.0596,5.4307
0,3.2312,16.8002,13.0722,4.5665,13.2532,6.8888,2.0236,5.4992,4.3278,2.4319,2.2246,4.0406,8.1649,5.4307
0,2.8194,16.1905,13.522,4.7904,13.5058,7.367,2.1987,5.4961,3.8885,2.2876,2.1212,4.0904,7.9313,5.6013
0,3.1393,15.2144,13.3879,5.174,12.9036,7.1677,1.9659,5.7127,4.3167,2.1564,2.0763,3.9846,7.8252,5.018
0,3.121,14.5582,13.3195,4.8764,12.888,7.1785,2.3003,5.578,4.3951,2.4294,2.0311,3.5732,8.0832,5.5832
0,3.0358,14.9004,14.2245,5.4155,13.733,7.748,1.8644,5.7523,4.1634,2.434,1.965,3.8409,8.1573,5.0457
0,3.0159,14.6558,13.9855,5.203,11.3233,6.4245,2.3979,5.5372,4.277,2.1899,1.8657,4.0638,8.0879,4.9067
0,3.2058,14.0154,13.9973,4.3656,13.1392,7.6407,2.2195,5.8323,4.3777,2.2153,1.8781,4.0375,8.1672,4.9366
0,2.8881,13.9954,14.194,5.3843,13.2486,6.8973,2.2522,5.6424,4.1223,2.365,1.8842,3.9356,7.6033,4.41
