odour stim,09/04/2021 Female 5,12/04/2021 Female 3,14/04/2021 Female 3,14/04/2021 Female 5,16/04/2021 Female 4,22/04/2021 Female 2,22/04/2021 Female 3,22/04/2021 Female 10,22/04/2021 Female 11,23/04/2021 Female 2,23/04/2021 Female 3
,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT
4.5,9.1824,8.3506,2.6843,13.7574,10.5489,7.8178,8.357,12.1972,8.1823,4.4116,7.8898
4.5,9.3615,8.0349,3.4599,13.3671,10.3473,7.6376,6.9219,12.008,7.8523,4.4116,7.8349
4.5,9.5232,9.0198,3.0166,12.3611,12.2051,7.6142,7.5795,11.5708,8.1665,4.4791,8.0599
4.5,9.1184,8.744,2.5241,13.7973,11.9721,7.7908,7.7107,12.1907,8.0983,4.2726,7.9045
5,9.5901,8.6944,2.9562,14.2922,12.0938,7.7575,7.4082,12.1797,8.0816,4.3689,7.2362
5,9.2857,8.6957,2.5497,12.7098,11.7953,7.5682,7.5307,11.7742,8.0246,4.5345,7.0978
5,9.2863,9.4286,3.1202,13.5187,11.1221,7.927,7.4961,11.9696,8.1143,4.561,7.202
5,9.2059,8.7541,2.6622,13.7848,10.8675,7.6581,7.4775,11.7623,8.0214,4.6181,7.6936
5,9.4152,9.1984,3.1585,14.3012,11.0658,7.782,6.9688,11.7794,8.1935,4.7196,7.5301
5,9.1211,8.5016,2.5905,13.8583,11.4893,7.4664,7.1119,11.7812,8.0943,4.6051,8.0296
5,9.454,7.701,3.024,13.8092,11.473,7.0595,7.2343,11.6938,7.8369,4.6424,7.9803
5,8.9656,8.2338,3.1045,12.9489,10.8463,8.0156,6.9881,11.9378,7.9574,4.5558,8.0658
5,8.82,8.1269,3.1445,13.9586,11.0115,7.9729,6.6787,11.5478,8.0807,4.2802,7.6625
5,9.4232,7.8444,3.3024,14.423,10.9332,7.3244,6.4131,12.3986,7.7478,4.2516,6.6429
5,9.3724,7.2361,3.0588,13.5581,11.4432,7.1588,6.3979,11.1953,7.8198,3.9906,7.2259
5,8.5184,7.5992,3.5116,13.6482,11.1826,7.1144,7.2534,11.2554,7.8704,4.4017,7.4499
5,9.1426,7.4175,2.8599,13.359,10.4007,7.0424,6.5905,11.7049,7.7051,4.0862,7.297
5,8.6727,7.4782,3.4044,12.9719,10.5948,6.8829,7.0966,11.2307,8.3496,4.4934,7.1345
5,8.4773,8.4065,3.3413,12.3585,9.1566,6.554,7.163,11.5252,8.1566,4.5603,7.4993
5,8.1411,8.396,3.7576,12.472,8.8501,6.4392,6.8656,11.4799,8.1451,4.5542,6.8038
5,8.851,7.694,3.0922,12.3532,8.9285,6.4001,7.6564,11.8056,7.9504,4.4258,7.6806
5,8.8197,8.0725,2.6541,13.0925,8.3723,5.988,7.2808,11.2244,8.2257,4.4186,7.1013
5,8.7189,8.1531,3.294,13.9236,8.5465,6.1763,6.8796,11.5918,8.2196,4.534,6.6126
5,8.8145,7.9137,3.0421,13.7089,8.9523,5.9982,7.6218,11.6643,8.2025,4.5623,6.7752
5,8.5053,7.261,3.5381,14.1851,9.6098,6.017,7.106,11.7908,8.5446,4.5071,7.3191
5,8.1571,8.2829,3.208,13.0349,9.8575,5.927,7.6598,11.4173,7.9739,4.3296,6.5254
5,8.2031,8.0105,2.9552,13.1993,10.2389,5.7714,7.1684,11.1769,7.6741,4.5418,6.8871
5,8.5792,8.0651,2.879,14.1435,10.8761,5.4718,6.3426,11.1176,7.6227,4.4888,7.0148
5.5,8.2283,8.1547,3.51,13.5762,10.0465,5.8242,6.8286,11.4116,7.4638,4.509,7.7269
5.5,8.2994,7.8798,2.9947,13.0434,10.0273,5.7706,6.2638,10.7809,7.6844,4.6491,7.0576
5.5,8.4802,8.3873,2.4652,13.0297,9.4833,5.649,6.794,11.5029,7.4906,4.5358,7.3008
5.5,8.725,8.2617,2.861,13.3558,9.2735,5.494,6.5374,11.5112,8.0888,4.5051,7.2071
5.5,8.2227,8.2538,2.104,13.377,9.2075,5.7469,6.6306,11.7551,7.3277,4.3387,6.9134
5.5,7.9961,7.3036,2.786,13.2342,9.5276,5.7071,7.0586,11.7407,7.5012,4.2085,7.0902
5.5,7.8318,7.8847,1.9412,12.9662,9.2034,5.6351,5.9212,11.0741,8.2065,4.488,6.4539
5.5,8.7349,7.748,2.4926,13.7811,9.336,5.8293,6.5487,10.8722,7.9216,4.8243,7.1336
5.5,8.2995,7.51,2.7621,13.9764,9.3099,5.9698,6.9057,10.9711,7.1897,4.2642,7.4829
6,7.7079,7.9609,2.5684,13.3236,9.1232,6.1243,6.7998,12.1785,7.4323,4.3657,6.7173
6,8.0664,7.3148,2.3645,14.0756,8.7151,6.0588,7.4094,11.8207,7.3806,4.2182,6.1135
6,8.1027,7.7478,2.4389,13.7728,8.3741,6.0221,7.4458,11.678,7.5491,4.3785,6.847
6,8.5376,7.3887,2.8884,14.2368,8.3124,6.0308,6.9998,11.7204,8.1168,4.5004,7.0886
6,8.4761,8.0385,2.6973,12.6485,8.1794,5.9116,7.2508,11.8896,8.583,4.6905,7.227
6,8.6442,7.625,2.6024,12.9512,8.0444,5.7406,7.255,11.8537,8.2397,4.7899,6.9629
6,8.0407,7.8284,2.7622,14.1587,8.1349,5.7131,7.255,11.5663,7.9759,4.4607,7.1376
6,8.6026,7.3879,2.4467,14.0729,8.415,6.291,7.3631,11.7493,7.9366,4.3091,7.3175
6,9.0013,8.0357,2.7469,12.4999,8.5405,6.1969,7.4634,11.491,8.0406,4.4697,7.5655
6,8.764,7.7085,2.2807,12.3656,8.5725,5.6535,6.9522,11.6831,7.7465,4.5215,7.5601
6,8.6557,7.5602,2.1568,11.6455,8.5022,6.0855,6.815,12.0508,7.6375,4.5996,8.1085
6,8.7509,8.1399,2.3056,12.2108,8.941,5.4086,7.3798,11.0793,7.6586,4.971,7.2861
6,8.6591,8.6848,2.5445,12.1384,9.3891,6.1337,7.0131,11.5716,7.6725,5.5807,6.916
6,8.2142,7.7932,2.4069,12.417,9.3419,5.9221,7.2122,11.5836,7.4395,6.1315,7.1016
6,8.4171,7.8142,2.7667,12.9981,8.4584,5.8385,7.9152,11.4917,6.9774,6.3793,6.4053
6,7.7444,8.4497,2.5057,12.4587,7.9677,5.616,7.3603,11.2931,6.7423,6.551,6.784
6,8.1145,8.4925,2.6056,11.5281,7.5302,5.7419,7.8658,11.5066,6.9229,7.024,7.3306
6,8.7513,8.2734,2.2992,11.3921,8.0528,5.5223,7.7201,11.834,7.0287,6.394,7.4457
6,8.1107,8.3364,1.98,12.9599,8.4005,5.5737,7.2592,11.7947,7.3045,6.5982,7.5109
6,8.5416,8.8039,1.4991,12.7864,8.2147,5.1698,7.3872,11.2597,7.2155,6.9671,7.6927
6,8.5158,9.0747,2.6421,13.2044,8.1911,5.5724,6.3527,11.5162,6.7782,6.6961,6.5456
6,8.1698,8.8948,2.8595,12.6622,7.6619,5.8071,7.6388,11.7321,7.0934,6.3325,6.7137
6,8.0266,9.4353,2.5004,12.8282,8.0325,5.4562,6.5908,11.3374,7.3942,6.0918,6.0553
6,7.9212,9.36,2.3137,12.3257,8.219,6.1256,7.4776,11.8077,7.2443,5.8156,6.0722
6.5,7.6266,9.0312,2.558,11.8773,8.1132,5.5032,7.5096,11.024,7.2455,5.2531,6.457
6.5,8.0531,8.4473,2.5386,12.6648,8.0266,5.8435,7.2545,11.198,7.54,4.6559,6.6417
6.5,7.6068,9.5025,2.2551,12.6477,8.052,6.3035,7.5669,11.1339,6.9352,4.9448,6.7776
6.5,7.8506,8.524,2.3449,12.711,8.1022,5.8991,6.887,11.1505,6.8224,4.981,6.4351
6.5,7.9441,9.6232,2.3916,13.2746,7.9835,5.9231,6.0743,10.971,6.9729,4.3152,6.7247
6.5,7.6742,8.6639,2.8544,13.4344,8.2179,6.287,7.1116,10.3233,7.1839,4.4431,7.769
6.5,8.4151,9.0787,3.2101,13.0968,8.1399,6.3648,7.0026,11.1475,7.1924,4.351,7.1964
6.5,7.6244,8.6789,2.9008,13.1246,8.5366,6.2766,6.9628,11.164,6.846,4.4243,7.5669
6.5,7.6031,9.2056,2.3795,13.5246,8.52,5.9719,7.2028,11.3619,6.6371,4.8215,8.0033
7,8.1286,8.6018,2.9624,12.5825,8.0729,6.449,7.1723,11.5503,6.9987,4.7623,7.5105
7,7.5445,8.982,3.0576,12.5675,8.2488,6.3502,7.5395,11.1773,6.4285,5.1651,7.7984
7,7.9953,8.5789,2.4914,13.6508,9.2827,6.4557,6.3594,10.7397,6.693,4.9688,7.9951
7,8.263,8.7619,2.7754,14.655,9.2104,6.5044,7.625,11.0652,6.7472,4.9194,7.241
7,7.5984,8.2725,2.8131,12.5728,9.4801,6.5458,7.1657,11.0412,7.1263,4.1998,6.7131
7,8.0071,8.6102,2.7806,13.619,9.2164,6.6433,6.8373,11.0561,7.2493,4.3351,6.404
7,7.9455,8.2954,2.9003,13.4643,8.7915,7.1559,7.2134,10.9578,7.6852,4.3033,7.0068
7,7.6247,8.8726,3.336,13.3568,9.1975,7.0876,6.936,11.539,7.6738,4.6567,6.3503
7,7.6745,8.6156,2.8918,12.9257,9.5381,7.2623,7.982,10.5773,7.9136,4.707,7.0459
7,8.0321,8.4262,3.4894,10.9509,9.0847,7.5487,7.0892,10.6109,7.7057,4.4959,6.7888
7,8.4708,8.4467,3.2049,12.5563,8.5062,7.366,7.41,11.5239,7.5429,4.2533,6.2976
7,8.4315,8.3571,3.6721,12.6518,8.5698,7.0049,7.5956,10.7751,7.265,4.4966,6.1167
7,8.206,8.1787,3.3814,11.9469,8.227,7.5052,6.8918,11.1485,7.0685,4.7781,6.4917
7,8.5416,7.9708,2.8479,12.0808,7.9085,7.6754,7.2857,11.5683,6.5216,4.4795,7.3847
7,7.8693,8.4362,3.2296,12.1945,7.493,7.6356,6.8339,11.3705,6.8749,4.9477,7.6214
7,8.3666,8.7167,3.257,12.6188,7.8604,7.3378,7.3583,11.6846,6.8941,4.7472,7.3335
7,8.5552,8.9115,3.2096,12.397,8.9406,6.7956,7.0107,12.0638,7.4959,4.8877,8.2227
7,9.2282,8.0813,3.062,13.0668,8.5422,7.1601,7.2097,11.2062,7.5902,4.4888,7.9643
7,8.566,8.0222,3.2749,12.7076,8.7956,7.38,7.8959,11.2189,7.6228,4.8137,7.4
7,8.2025,8.4056,2.9911,12.5532,8.6235,7.3918,7.7008,11.7661,7.6173,4.5251,7.0485
7,8.4667,9.1139,2.8728,12.301,8.0786,7.5466,7.5415,10.9743,7.2237,4.4106,7.4844
7,9.2509,9.0814,3.4279,12.1031,8.4986,7.8614,7.9355,11.2781,7.6068,4.812,6.6915
7,9.1858,8.7481,2.9481,12.7341,8.0925,7.942,7.4005,11.2746,7.0923,4.4614,7.371
7,8.7656,9.3185,3.1252,13.7324,8.1011,7.6969,7.4848,11.1118,6.9877,4.3661,6.9665
7.5,9.0956,8.8049,3.4586,13.3345,8.8645,7.5333,7.6399,11.5823,7.2346,4.263,7.2987
7.5,9.1908,8.8051,2.6185,12.717,8.2953,7.2381,6.8355,11.6704,7.0913,4.5887,6.5786
7.5,8.492,9.0452,2.8835,13.5518,8.4682,8.1192,7.6545,11.5144,7.3492,4.2827,6.3817
7.5,8.5859,8.6751,2.7097,12.5193,8.4287,7.5714,7.1331,11.1935,7.255,4.7397,6.8298
7.5,8.6614,8.7649,3.1607,12.2144,7.9019,7.3891,7.516,11.8204,6.9665,5.0456,6.6902
7.5,8.8673,8.6109,3.5579,12.2349,7.3961,7.285,7.1567,11.606,7.169,5.0864,6.3535
7.5,8.9214,9.0011,2.7992,11.7669,7.5299,7.1093,6.4058,11.4401,7.3118,4.9724,6.8864
7.5,8.583,9.373,2.7506,12.5005,7.229,7.1624,7.2242,11.703,6.8599,4.9007,7.5506
7.5,8.9222,8.5749,3.5123,13.0222,6.907,7.352,7.3371,11.756,6.341,4.827,7.1508
8,8.3793,8.9391,3.1341,12.2425,7.3337,7.0097,7.3024,11.8976,6.4818,4.6188,6.7616
8,8.6265,9.0809,2.1514,13.7425,7.3962,7.0817,7.5983,10.9785,6.7311,5.005,6.3962
8,8.8939,9.2918,2.9379,12.327,7.5385,7.457,7.3335,10.5804,6.7794,4.9968,5.9624
8,8.3024,9.237,2.5396,11.3236,7.404,7.0029,7.9186,10.7269,6.834,4.6787,6.5232
8,8.4171,8.1927,2.933,11.094,7.7477,7.4593,7.1265,11.1453,7.3679,5.2513,5.6793
8,8.7856,9.0442,2.6173,12.297,7.522,7.0345,7.7248,11.2786,7.4732,4.8123,5.8157
8,8.9592,9.1407,2.5839,14.0169,7.3226,7.1481,7.8909,11.1763,7.4436,4.7501,6.2926
8,8.8438,9.6515,2.156,14.0095,7.8207,7.0791,7.3168,11.4873,7.737,4.4041,6.3048
8,9.0378,9.081,2.2478,13.5211,8.0329,7.0617,8.1233,11.5845,7.305,4.3921,5.9566
8,9.1574,9.8071,1.8252,13.3164,7.554,6.9127,7.5946,11.4827,7.3364,4.3122,5.8519
8,8.5841,9.5554,1.8733,13.2614,7.9249,6.8863,7.3658,11.4955,7.8815,4.1743,6.7455
8,8.782,9.5463,2.6233,12.4072,7.2401,7.3643,7.6457,10.7862,7.7478,4.6547,7.0155
8,8.9605,8.631,2.2486,11.7252,6.8864,7.0653,7.627,10.864,7.7015,4.3429,6.6785
8,8.8868,8.8119,1.5983,13.2395,6.9137,7.5513,7.9035,11.0325,7.7743,4.4007,6.739
8,8.193,9.0676,2.4125,13.6185,6.6854,6.9304,7.3416,11.2944,7.4607,4.2005,6.887
8,8.7888,9.0726,2.3179,12.5738,7.0131,6.5929,7.2184,10.998,7.5623,4.2842,6.3275
8,8.1434,8.4697,2.2912,11.7504,6.8392,7.2336,7.6547,10.7932,7.3739,4.422,6.2099
8,9.0317,8.0962,1.9121,11.4296,7.0509,6.5845,7.5199,11.3335,7.2984,4.5764,6.3661
8,8.7118,8.7122,2.1308,12.2784,6.9265,7.1261,8.0065,11.3687,6.941,4.3968,6.4631
8,8.4499,9.4263,2.303,11.8549,7.0878,7.0429,7.1878,10.8386,7.1574,4.4158,6.9389
8,8.4967,9.8622,2.2671,11.9939,7.119,6.9687,7.4185,11.5409,7.3624,4.4795,7.0789
8,8.4248,9.5065,1.8957,11.4124,7.012,6.6647,7.377,11.3392,7.5508,3.8684,5.9858
8,7.5951,9.2794,2.0475,12.2593,7.0806,6.7794,7.53,11.4063,7.6151,4.1598,5.9276
8,8.6569,8.968,2.0577,11.6754,7.1041,6.8828,7.4144,11.6764,7.1565,4.3326,6.785
8.5,8.1559,8.7007,2.5289,9.6184,6.6976,7.2542,6.7442,10.8354,7.4771,4.4561,6.5883
8.5,8.1515,8.4243,1.5949,10.1609,7.0876,6.873,7.157,11.368,7.243,4.2927,5.6136
8.5,8.1233,8.3926,1.2646,10.4166,6.9366,6.5494,7.5386,11.6975,6.8633,4.5603,5.8213
8.5,8.5498,9.6115,2.1515,11.3892,7.1401,6.8481,7.0894,11.0841,7.236,4.4729,6.0799
8.5,8.7204,9.1824,2.193,10.651,7.205,7.0567,7.0375,10.9564,6.9711,4.6845,6.7005
8.5,9.0878,9.0943,1.9277,11.2407,8.0702,7.2321,6.4801,11.5894,7.2749,4.1336,6.3982
8.5,9.0511,9.232,2.0136,11.1535,7.8127,6.9948,6.9156,11.6213,7.0551,4.5198,6.0362
8.5,8.7381,9.5385,2.4399,10.2962,7.5413,6.9103,6.9937,10.7772,6.5901,4.5019,5.7951
8.5,8.6979,9.2249,1.3703,11.0346,8.0699,6.9595,6.3146,11.1966,6.7411,4.102,5.5861
9,8.8276,8.5671,2.1574,11.4452,7.4338,6.9338,6.5371,10.7778,6.6065,4.6179,5.5399
9,8.5494,8.9683,1.8004,11.1738,7.141,6.7204,7.1884,11.2541,6.8025,4.48,5.2144
9,8.1726,9.0966,2.0434,11.4103,7.2445,6.998,6.6611,11.2529,6.2195,4.675,5.7388
9,8.0277,8.6495,2.0962,11.7119,6.9444,6.8677,6.5355,11.0287,6.8892,4.5441,5.7167
9,7.8036,8.8347,1.7048,11.4557,6.9615,6.9695,6.4718,10.9999,7.056,4.9154,5.6808
9,9.1111,9.4516,2.4716,11.223,6.7168,6.6757,6.0521,11.3697,7.4856,4.9726,6.2725
9,8.5247,9.0007,2.1203,11.1903,6.657,6.8131,6.8297,10.9694,7.5289,5.1907,6.0947
9,8.3431,9.9714,1.3292,11.2695,6.5845,6.904,6.9124,10.971,7.4452,4.9736,6.5256
9,8.8286,9.6677,1.9069,11.4791,6.74,6.6668,6.701,10.5024,7.4075,5.1394,6.6408
9,9.4308,9.2831,1.645,11.4598,6.6928,5.9838,6.5196,10.4317,7.7974,4.9259,6.5528
9,8.6589,9.5173,2.7112,11.9524,6.884,6.2262,7.2293,10.2307,7.9803,4.71,6.2499
9,8.0012,9.0961,1.9061,12.5016,6.726,6.4847,7.2876,10.151,7.7187,4.7263,6.3388
9,8.3553,9.7806,2.3252,11.2403,7.0725,6.7162,7.0304,10.5214,7.8766,4.8901,6.7636
9,8.3423,10.1285,3.2598,11.3073,6.8475,5.7479,6.912,9.7357,8.1419,4.8043,6.8497
9,8.2422,9.5247,2.4735,11.4651,6.5849,5.7771,7.9021,10.2888,8.2889,4.9292,6.8528
9,7.9041,10.1456,2.5585,11.3889,6.7759,5.8288,7.3345,10.9351,8.3136,4.9302,6.764
9,8.228,9.0402,2.5439,11.0445,7.2959,5.7965,7.6942,10.6098,8,4.8437,6.0672
9,8.082,10.0212,2.0952,11.5859,6.9435,5.5077,7.6344,10.315,7.7182,4.906,5.417
9,7.9143,9.2614,2.6466,11.3853,6.7807,5.8153,7.4186,10.976,7.8456,4.9922,5.0461
9,8.3726,10.2358,2.6841,11.4205,6.1338,5.8089,7.1014,10.4808,7.6024,4.908,4.9372
9,8.3069,9.0079,2.4491,12.7845,6.5655,6.1038,6.8966,10.2365,7.8742,4.8674,5.3055
9,7.6751,10.2501,2.0317,12.4387,6.2572,6.4316,7.0743,10.8638,7.3012,4.4305,5.9081
9,7.8515,9.2996,2.2578,11.5151,6.5768,5.9013,7.5732,10.2668,7.1446,4.7051,5.9711
9,7.9281,10.4282,2.0775,12.8996,6.4468,6.4619,7.1748,10.394,7.1394,4.9201,6.6698
9.5,8.2539,10.5353,2.42,11.8074,6.7803,6.0581,7.6564,10.8997,6.8898,4.6422,6.896
9.5,8.6892,9.7794,2.5502,11.3675,6.6513,6.42,7.146,10.5224,6.9755,4.3259,5.9915
9.5,8.2359,10.1952,2.096,11.2368,6.9419,6.2989,7.6934,10.2355,7.0485,4.6024,6.3202
9.5,8.6903,9.8793,2.0618,11.2926,7.5005,6.1188,7.8744,10.733,7.0974,4.7532,6.373
9.5,8.6083,9.4165,1.0884,10.5121,8.0703,6.3977,7.6107,10.5004,7.2637,4.5993,5.9951
9.5,8.7366,8.5403,2.2731,10.417,8.158,6.1713,7.5746,10.1036,7.0116,4.7906,5.7236
9.5,7.7779,9.1393,2.0225,10.2121,7.6582,6.2435,7.2829,10.5662,6.8333,4.9095,6.2054
9.5,8.0467,9.3209,1.6358,9.3035,7.5622,6.2601,6.8419,10.4026,6.7991,4.4407,6.6637
9.5,7.8818,8.8953,1.318,11.1415,8.3213,6.2932,7.3817,10.1958,6.8683,4.8458,6.7913
10,8.1496,8.3581,2.0707,10.7366,7.9672,5.9193,7.2581,10.7268,7.1409,4.8898,6.6421
10,8.2448,9.3654,2.1444,9.81,8.5046,6.0679,6.7604,10.2098,7.0711,4.7415,7.3816
10,7.7935,10.1784,2.3087,10.1118,8.5452,5.8496,6.9275,10.1039,7.2325,4.8296,6.7781
10,8.5456,10.0221,2.1224,10.3633,8.4665,5.9852,6.6948,10.2626,7.3256,4.9241,7.1084
10,7.7284,9.11,1.889,10.9554,7.6025,6.0897,6.9477,9.8715,7.2953,4.6572,7.0719
10,8.2007,9.5508,1.5133,11.3844,7.0838,6.1319,6.7882,10.5448,7.1717,4.57,6.1296
10,7.4797,9.8389,1.619,10.1422,7.5103,5.8574,6.9798,10.4441,7.1565,4.7223,7.1205
10,7.8277,9.7011,1.8817,10.8678,7.6811,6.1432,7.1532,10.5412,6.9376,4.5915,7.6317
10,8.2117,9.8186,2.1369,10.8017,7.9874,6.0467,7.1604,10.8789,7.0804,4.6009,6.9126
10,7.8949,9.5089,2.0247,9.9216,8.4871,5.4957,6.9985,10.7149,6.4966,4.6061,6.8892
10,8.2862,8.8287,2.3178,9.2545,8.2426,6.1849,6.6493,10.2548,6.4754,4.6492,6.5465
10,8.0871,8.3145,1.7621,8.4151,8.2774,5.9868,6.9629,11.0205,6.1912,4.6126,6.927
10,8.1725,8.8235,2.0191,9.8095,8.0308,6.2913,7.338,11.5303,6.0993,4.6437,6.356
10,7.8946,9.0187,2.1838,9.7891,7.7669,6.3598,6.3122,11.2039,6.166,4.6206,5.6782
10,8.0899,8.5813,2.2093,9.4327,7.9671,6.0859,6.7911,10.7883,6.3219,4.7712,6.5529
10,8.0117,8.8782,1.9151,9.9393,7.4737,5.6698,7.1805,10.866,6.6829,4.4532,7.0941
10,7.9169,8.7382,2.2717,10.5396,7.9624,5.9723,6.1123,11.1917,6.7181,4.0398,6.0219
10,8.2919,8.2774,2.1717,9.6672,8.6463,5.902,6.8651,10.6864,6.8779,4.1738,6.0673
10,8.2013,8.3902,1.6514,9.2048,9.2388,6.1383,7.1276,10.5302,7.3398,4.0963,6.4014
10,7.7429,8.9059,2.2919,10.11,9.3126,5.7142,7.1614,10.7439,6.6832,3.7914,7.0662
10,7.9687,8.6884,1.8163,10.2555,8.5751,5.8276,6.9304,11.0421,6.2281,4.145,6.6245
10,7.7433,8.881,1.7066,10.1766,8.534,5.8844,6.8833,10.3659,6.363,4.1247,6.519
10,7.9727,9.4474,1.5985,10.2251,8.6812,6.1259,6.9309,10.9252,6.497,4.2902,5.5899
10,7.7794,8.621,2.2163,10.6201,7.788,6.0471,7.3949,10.9,6.8003,4.323,6.0867
10.5,7.7817,8.1226,2.584,11.0694,7.9831,5.7154,7.3192,11.0435,7.0999,4.6487,5.4959
10.5,7.8222,7.9518,1.8714,9.9632,8.0554,5.7203,7.4356,11.909,7.033,4.3712,5.7243
10.5,8.5214,9.0627,2.1195,9.8298,8.3549,5.9437,6.8967,10.7719,6.2516,4.0752,5.3932
10.5,7.8846,8.5201,1.8626,9.1682,8.7427,5.659,7.1812,10.518,6.7561,4.6976,5.8019
10.5,8.0988,8.0173,2.2879,8.8431,8.7452,5.7155,7.0456,11.2771,6.1815,4.7976,5.4372
10.5,8.3449,7.2444,2.3069,8.2051,8.4466,6.2046,6.9878,11.0855,6.5659,5.0075,5.7309
10.5,8.4951,7.7978,1.3925,6.3104,8.6081,5.8752,6.847,11.0642,6.7539,4.813,5.6386
10.5,7.7763,7.6657,1.8077,9.3546,8.2382,6.4753,6.8436,11.0647,6.8666,5.1305,6.2027
10.5,7.8137,8.0789,1.6522,9.8759,7.7608,6.1438,7.4906,10.8482,7.0927,4.9604,5.9905
11,8.13,7.7006,2.2827,10.1356,8.2722,6.4042,7.1258,10.9743,6.2913,4.67,5.9432
11,8.8015,7.9537,1.9922,10.5947,8.7168,6.3837,7.005,10.6657,6.4989,4.7732,5.6675
11,8.6146,7.5829,2.0841,10.2108,8.3224,6.3288,7.0994,11.0686,6.5823,4.3249,5.3995
11,8.1136,8.0852,1.8686,10.6035,8.4024,5.6632,7.07,10.1491,6.1657,4.7516,5.4255
11,8.4412,7.9222,2.214,10.7598,8.6314,6.1366,7.3977,10.7171,6.2939,4.9991,5.687
11,8.3606,8.253,1.4438,10.7146,9.1481,6.5532,6.9243,11.1039,6.5794,5.0915,5.9876
11,8.6743,8.3541,2.2326,9.6493,9.3529,6.7166,7.3277,10.7613,6.4633,5.3637,5.5863
11,8.2061,7.7492,1.9811,9.81,9.7327,6.4282,7.6249,10.6461,6.5672,5.4521,5.7144
11,8.0209,8.9383,1.8383,9.8176,10.1198,6.2952,7.1216,11.2906,6.2416,5.3449,5.5636
11,8.0748,8.0181,2.193,11.3079,9.3189,6.6552,7.697,11.1134,5.818,5.4739,6.1196
11,8.4102,8.7716,2.298,10.6484,9.8644,6.7979,7.2575,11.0159,6.1813,5.5647,5.7847
11,8.4025,8.2435,2.381,10.154,9.3509,6.1124,7.0981,11.5105,6.4601,5.7692,5.7547
11,8.1304,8.4852,2.54,9.1571,8.1751,5.9562,7.1654,11.487,6.3811,5.2557,5.9221
11,7.7541,8.7085,2.4244,9.1747,7.9298,6.4939,7.5245,11.4627,6.7725,5.1701,5.8149
11,7.6175,8.5985,2.2821,9.5596,7.5458,6.4541,7.3771,11.4024,6.3743,5.0497,5.6062
11,8.1478,9.0251,1.7359,8.1334,7.7464,6.1309,7.2239,11.0945,6.7483,5.0076,6.1773
11,7.7815,8.7916,2.0885,9.1467,7.9448,6.1111,6.8269,11.3346,6.855,5.0336,5.9029
11,8.0669,8.1555,2.2732,9.0143,7.8048,6.4296,7.1404,11.52,6.9245,4.8427,5.7165
11,8.178,8.6938,1.8253,9.3161,8.0688,6.6052,7.2307,11.2768,6.451,5.0412,5.694
11,8.018,8.13,1.7374,9.6962,7.6447,6.2304,7.3128,11.1691,6.7741,4.6739,5.252
11,7.5723,8.1793,2.1157,10.2279,7.1428,6.3856,7.4949,10.9055,6.8929,4.7664,4.9843
11,7.4092,8.2335,1.8981,9.6512,7.0328,6.2859,7.4184,11.2515,6.9714,4.742,5.132
11,7.8814,8.1997,2.3854,10.1704,7.3694,6.7386,7.3399,10.8033,6.7427,5.1295,4.7596
11,7.4106,8.031,1.96,10.9223,7.5095,6.2173,7.6485,10.7339,6.7297,5.0748,5.0922
11.5,7.7731,7.8384,2.3187,11.3831,7.0018,6.1139,7.3456,11.1811,6.9168,5.4338,5.2948
11.5,7.7097,8.7031,1.9616,10.4983,7.2763,6.2826,7.5091,10.7438,6.9289,5.4701,4.8061
11.5,8.0092,8.3541,1.5847,11.1542,7.1401,6.3532,7.2346,10.8614,6.7875,5.9495,4.8892
11.5,7.6268,8.4764,2.253,10.5153,7.1498,6.1522,7.2814,10.9819,6.9514,5.1745,4.5628
11.5,7.5448,9.0643,1.9681,10.5523,7.8668,5.9354,6.5924,10.8388,7.1223,5.8689,4.818
11.5,8.4319,8.4417,2.1857,10.0028,7.7973,6.1206,7.1721,10.5235,7.6594,5.8437,5.6895
11.5,8.3119,8.5518,2.1611,9.9714,8.094,6.6112,7.4929,10.9443,7.7403,5.6851,5.8995
11.5,8.5587,8.0414,1.7813,11.1541,7.8688,6.5738,7.063,11.2553,7.9163,5.5326,5.6802
11.5,7.9945,8.2749,1.7657,11.4398,7.6704,6.1583,7.3263,10.9137,7.8261,5.159,6.0791
12,7.8537,8.0916,1.8384,10.399,6.953,6.2991,7.5488,10.5839,7.9109,4.6606,6.2805
12,7.9978,8.0688,2.4455,9.5435,6.6173,6.2614,7.7566,11.6162,7.5518,5.4832,6.1888
12,8.2575,8.4687,2.1122,10.683,7.3245,6.3491,8.3494,10.5637,7.7188,5.6361,5.911
12,8.3652,8.5932,1.8991,10.7196,6.8273,6.2372,7.6676,11.0477,7.512,5.2389,4.9217
12,8.064,8.4766,1.7071,10.7633,7.2696,6.5951,7.8804,10.7496,7.431,5.5883,5.2846
12,8.0192,8.7365,2.251,10.281,6.9358,6.7669,7.5399,10.6988,7.6984,5.1109,5.7461
12,8.2305,8.518,1.9759,10.218,6.6808,6.5563,7.3524,10.6981,7.6101,4.6904,5.2199
12,8.2899,8.2074,1.7673,11.5505,6.3272,6.4461,7.2158,11.282,7.5774,4.7036,5.1211
