odour stim,08/06/2021 Male 1,08/06/2021 Male 10,09/06/2021 Male 1,09/06/2021 Male 3,09/06/2021 Female 4,09/06/2021 Male 5,09/06/2021 Male 9,09/06/2021 Female 11,09/06/2021 Male 12,10/06/2021 Male 5,14/06/2021 Female 2,15/06/2021 Female 1,21/06/2021 Female 1,29/09/2021-male1,29/09/2021-male7,30/09/2021-female10,01/10/2021-male8,08/10/2021-female6,13/10/2021-female4
,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT
0,10.0706,3.8667,5.732,15.6583,9.9811,2.3788,10.2598,10.3018,4.4801,6.1048,7.4937,4.4801,3.8145,2.2053,5.3986,7.7169,12.348,13.1725,6.4776
0,11.8176,3.5805,5.9153,15.6426,9.9089,2.4117,10.7321,11.1926,4.7951,5.8731,6.9151,4.7951,3.9092,1.6448,7.3982,9.0425,12.0963,12.2794,7.5464
0,11.8603,3.1893,5.7652,14.9832,9.8112,2.3746,10.2321,13.7905,4.6343,5.4591,6.7604,4.6343,3.8463,2.1016,6.733,8.39,13.1962,13.3641,6.6136
0,12.1971,3.452,5.8304,15.9389,9.6877,2.5474,11.5044,15.1511,4.8055,5.92,6.9968,4.8055,3.8929,2.5164,8.2409,7.6317,12.2832,13.2351,10.1896
0,11.5344,3.1388,5.4375,14.5264,9.9459,2.3092,11.2685,14.355,4.6158,5.9317,6.47,4.6158,3.6205,2.3519,8.5358,7.6898,13.0101,12.7962,7.3896
0,11.3387,3.4206,5.2374,14.5963,9.5674,2.2359,13.0577,14.717,4.9257,5.833,7.0706,4.9257,3.5995,2.7429,8.4866,7.5791,12.9742,13.4092,9.4968
0,12.8387,3.0172,4.939,19.6969,10.3831,2.2861,12.7615,16.3367,4.6067,6.0239,6.8389,4.6067,3.6054,1.9653,9.1796,9.5174,13.6391,13.3962,10.6392
0,15.8305,2.8963,4.8996,21.99,10.1449,2.4637,13.0857,15.1848,4.6436,5.2852,7.3058,4.6436,3.6779,2.4515,7.7289,8.7534,15.0981,13.0275,10.212
0,19.0687,3.01,4.7539,21.8378,10.0004,2.4636,12.7214,17.4413,4.6472,5.7585,7.1639,4.6472,3.7,2.2948,8.6771,8.8362,15.3025,13.2405,13.1248
0,19.6685,2.7213,4.4795,20.2059,10.1507,2.297,12.0485,18.1785,4.6261,6.2343,7.7117,4.6261,3.5891,2.4181,7.0972,10.0836,16.7818,12.7641,8.7008
0,17.8362,2.6743,4.4639,18.6188,11.0989,2.5294,12.4121,18.8682,4.9372,6.4563,7.0459,4.9372,3.5495,2.505,7.4391,10.2073,14.405,13.2656,12.136
0,16.1283,2.6275,4.8695,17.1976,10.8297,1.8314,10.9935,17.1828,4.8455,6.2006,7.7735,4.8455,3.6496,2.2674,6.2836,11.5078,14.5369,13.1939,12.284
0,14.7989,2.3774,4.6998,16.2706,10.4853,1.6593,12.4288,17.1661,4.7395,6.2778,7.0864,4.7395,3.7586,2.5537,6.411,9.4626,15.0702,13.3321,11.54
0,14.0988,2.5353,4.213,14.6358,10.3061,1.5108,11.9036,17.1931,4.7598,6.0476,7.5388,4.7598,3.5615,2.326,6.3172,7.8891,15.2578,13.2366,12.4032
0,13.5516,2.3448,4.4031,13.8587,9.8581,1.7819,12.8089,17.2555,4.6743,6.2189,7.6736,4.6743,3.7811,2.4792,6.0454,9.6111,16.8438,11.3519,8.3688
0,11.7215,2.7485,4.4377,13.7043,10.2067,2.2677,13.0164,18.3121,4.5256,5.5359,7.8559,4.5256,3.5262,2.6185,7.3106,8.3668,15.1821,13.9931,12.0744
0,11.6636,2.3366,4.3887,12.9319,10.0192,2.3423,13.8213,19.3759,4.6026,5.3741,7.6956,4.6026,3.6279,2.0632,7.3471,10.6172,17.5226,14.0244,9.8136
0,12.0374,2.3862,4.5342,12.3417,9.9212,2.4237,14.0908,17.5395,4.6607,5.7416,7.6908,4.6607,3.7482,2.476,6.7688,9.8354,15.7024,12.5389,12.0272
0,12.0819,2.5991,4.4097,12.2913,10.2179,2.33,13.7539,18.4265,4.1775,5.9541,7.9563,4.1775,3.7862,2.2039,7.8297,8.5146,15.2294,14.4885,12.3576
0,12.3293,2.1315,4.2931,12.1481,10.342,2.5795,16.7023,18.438,4.2937,5.8912,7.9897,4.2937,3.5995,2.802,6.3845,10.5631,15.5182,13.7366,9.2144
0,13.0522,2.507,4.1897,11.4007,10.2847,2.5024,16.0957,17.43,3.9594,6.3042,7.8957,3.9594,3.8036,2.5543,8.2913,11.0176,14.8617,14.8893,9.1824
0,14.0916,2.3025,4.5451,11.436,10.0982,2.2093,16.8325,17.3863,4.1026,5.7828,7.9085,4.1026,3.5572,2.4248,8.0692,12.3627,15.224,13.6916,5.5808
0,13.5104,2.2626,4.2509,11.2227,10.564,2.361,15.3965,18.3967,4.0496,5.6006,7.6457,4.0496,3.7804,2.181,8.3117,10.1346,14.7117,13.8183,8.0712
0,12.829,2.1433,4.6849,10.6073,10.6636,2.4125,15.6418,17.2077,4.1518,6.3364,7.6316,4.1518,3.4711,2.4055,8.6378,11.323,13.4657,14.2824,7.428
0,11.0337,2.1046,4.7587,10.2712,10.6847,2.431,14.6606,16.9265,4.1607,6.4929,7.7368,4.1607,3.5475,2.5822,9.7099,10.9545,13.4449,13.9656,7.4552
0,10.7855,2.4604,5.0397,10.7516,10.5264,2.2504,15.756,16.5723,3.9794,6.52,7.5442,3.9794,3.4164,2.09,10.2661,9.3489,13.7442,13.3733,7.8352
0,9.724,2.1741,4.7714,10.6081,10.2203,2.4362,15.1069,15.5382,4.2009,6.7747,7.5729,4.2009,3.402,2.6237,9.5759,9.8448,13.8589,13.8588,6.0736
0,9.1314,2.4968,4.9327,10.7654,11.8092,2.2275,13.8584,16.1506,3.9809,6.9302,7.3148,3.9809,3.4854,2.3318,9.5786,8.2367,14.0944,13.7336,7.932
0,8.4787,2.4614,5.074,10.0917,11.1713,2.5096,13.088,18.1791,3.8829,6.6234,7.1452,3.8829,3.6628,2.9808,9.8966,7.7326,13.3285,16.1924,5.8384
0,7.7589,2.5065,5.2208,10.4629,11.1694,2.215,12.7079,18.1421,3.7963,7.0203,6.9539,3.7963,3.5825,2.7844,8.5583,7.2363,13.6524,16.3962,7.0656
0,7.4587,2.2262,4.7368,10.4524,10.6116,2.3889,12.5946,18.3971,3.4804,5.8975,7.1191,3.4804,3.5037,2.673,8.1833,7.5949,12.8086,16.5534,7.38
0,7.0787,2.4436,4.631,10.4276,10.5591,2.3498,12.8711,17.8076,3.7991,6.2205,7.0458,3.7991,3.9344,2.7161,8.0512,7.9058,14.3968,19.2565,5.3584
0,6.5596,2.5927,4.9443,10.1255,10.2198,2.4519,12.5203,17.9626,4.0343,6.2686,6.7302,4.0343,3.5211,2.2496,6.8919,6.6013,13.2979,17.929,6.8632
0,6.2951,2.3162,5.2271,10.7222,10.6615,2.387,11.0495,17.7309,4.0135,5.6587,6.555,4.0135,3.5584,2.7166,7.8979,7.1343,13.1965,18.9076,5.1736
0,5.7604,2.3679,5.0003,10.4561,10.5451,2.2579,11.1336,17.8668,3.9104,5.8535,6.4772,3.9104,3.3496,2.5744,6.1852,7.1234,13.7459,19.9977,6.4288
0,5.5425,2.2542,5.0412,10.4552,10.7156,2.2728,10.7837,17.709,4.2191,5.9157,7.3999,4.2191,3.4218,2.4949,8.7814,6.5203,12.6017,17.5252,6.9248
0,5.5091,2.8527,5.2754,10.2634,10.4125,2.1934,10.0675,17.6661,4.0849,5.967,7.4428,4.0849,3.4672,2.7549,6.5916,7.4524,13.8243,15.9305,5.3408
0,5.2049,3.2608,5.4525,9.8821,10.7949,2.3786,10.3003,16.8223,4.1986,5.9306,7.6502,4.1986,3.4428,1.9682,9.3475,6.5813,13.8256,18.1183,6.7984
0,5.1848,3.2273,6.0708,9.8217,10.3305,2.0271,10.3671,16.5661,3.9729,6.3756,7.6139,3.9729,3.4905,2.4327,7.6959,7.294,17.0441,16.7687,5.4744
0,4.7429,2.7328,6.361,10.4252,10.5816,2.2621,10.4544,15.4488,3.9274,5.8741,7.0873,3.9274,3.5642,2.6182,7.7935,7.1188,17.1424,16.2374,6.008
0,4.7512,2.8323,6.2086,10.0474,10.492,2.2747,10.3856,17.0228,3.9791,7.1453,7.4858,3.9791,3.3714,2.3964,7.5465,6.7061,15.6834,16.3641,6.6104
0,4.8272,2.5443,6.0521,9.639,9.9957,2.0305,10.0352,17.7821,4.2093,6.8694,6.7518,4.2093,3.3015,2.3286,7.6278,6.9611,15.4876,17.5641,5.3072
0,4.4732,2.5982,6.5871,10.0077,10.5185,2.2535,9.8552,16.8309,4.7066,6.4552,7.2736,4.7066,3.5111,2.3096,8.8924,5.3796,17.0774,18.8176,6.2344
0,4.9375,2.5431,7.3516,9.6625,10.2842,2.2203,9.7582,16.1845,4.9595,5.6298,7.5022,4.9595,3.336,2.367,7.7232,5.4927,15.7742,20.158,5.892
0,4.4908,2.4368,8.4244,9.8335,10.4165,2.1081,9.2553,15.3451,5.0218,5.8753,7.2948,5.0218,3.2654,2.01,8.0252,5.9486,16.608,19.1588,6.484
0,4.692,2.3556,9.8838,10.0165,10.2245,2.1935,9.5046,15.59,4.6494,6.3154,7.11,4.6494,3.3555,2.1018,7.3392,7.9494,15.3715,20.0221,7.0784
0,4.5229,2.9546,9.764,10.0041,10.1556,2.2882,9.0123,16.0164,4.5532,5.8594,7.2613,4.5532,3.7299,2.3958,7.8052,11.2329,14.4971,19.0313,4.8368
0,4.5171,2.8154,10.4728,10,10.4237,2.1764,9.8297,15.341,4.4391,6.2679,6.9091,4.4391,3.7051,2.2811,6.4369,9.5705,15.328,20.0908,7.3216
0,4.9321,2.6829,11.0595,10.1675,10.492,2.0121,11.1483,16.3707,4.5739,6.1557,6.8614,4.5739,3.428,2.2802,8.0556,9.4395,15.9078,21.2573,7.8208
0,4.4555,2.8108,10.6034,10.0764,10.356,2.303,10.9405,14.9812,4.4131,5.99,6.8394,4.4131,3.5448,2.414,6.0683,9.0187,18.9968,18.3733,7.2784
0,4.2807,2.5132,9.4971,10.0503,10.2565,1.9843,9.8757,15.3076,4.3949,6.1478,6.5811,4.3949,3.6837,2.5945,7.1513,8.0535,16.801,19.3084,7.6832
0,4.1036,2.4976,8.7412,10.0416,10.5444,2.0984,9.893,15.1294,4.5369,6.5777,6.6564,4.5369,3.6391,2.0554,5.6059,9.7744,17.0536,17.8038,5.5112
0,4.1183,2.5029,8.3252,9.9507,10.216,1.6503,9.455,15.5375,4.262,6.0164,6.7753,4.262,3.5506,2.4546,6.2316,9.4997,17.073,18.7977,7.0688
0,4.1303,2.7945,7.7515,9.6429,10.322,1.4193,9.2203,17.8921,4.2764,6.7144,7.1074,4.2764,3.5514,2.8041,5.6175,8.5073,18.1695,17.8252,7.204
0,4.2017,2.3229,7.0229,10.0026,10.3898,1.3591,9.1749,18.3093,4.0787,6.4967,7.0788,4.0787,3.6608,2.7977,5.1489,8.7034,19.4462,17.9733,4.7672
0.5,4.026,2.733,6.6948,9.5914,10.1027,1.6466,8.8628,18.5446,4.5772,6.0952,7.6587,4.5772,3.5836,2.3893,5.8958,8.538,17.6532,17.1366,6.8272
0.5,4.1179,2.7997,6.4584,9.9359,10.2946,1.8839,8.7565,17.7431,4.2634,6.1478,7.4509,4.2634,3.6182,2.3455,4.6676,9.1277,16.5854,16.7214,7.168
0.5,3.9278,2.4859,6.1838,9.7355,10.2281,1.8957,8.7935,16.8269,3.7425,6.2127,7.4074,3.7425,3.5483,2.7116,6.4488,7.2986,15.7126,15.9496,8.0192
0.5,3.9636,3.2098,5.7273,10.0803,10.3745,1.81,8.8258,15.8079,4.3976,6.06,7.812,4.3976,3.8688,2.3907,4.7398,7.8847,15.0317,16.7504,7.2728
0.5,3.6795,2.9351,5.5201,9.4574,10.2251,1.6384,8.7659,14.3532,3.9866,6.236,7.4685,3.9866,4.3912,2.7375,6.8638,9.8893,14.2084,17.1885,5.2672
0.5,3.7462,2.5943,5.4428,9.6585,10.3797,1.9079,8.6518,13.1206,3.9182,6.0829,7.6866,3.9182,4.6608,2.5613,4.6856,9.4858,14.5207,17.6771,6.6136
0.5,3.782,2.8429,5.5937,10.2522,9.5554,1.7801,8.5559,12.8703,4.3234,6.1475,7.5389,4.3234,4.4804,2.6221,4.5084,10.5587,14.1479,18.4191,6.932
0.5,3.8311,2.6102,5.2688,11.5139,10.1848,1.878,8.9332,12.5159,4.3283,6.0804,6.9854,4.3283,4.7516,2.9345,5.0487,8.7445,14.0972,19.2313,5.884
0.5,3.4184,3.0569,5.0291,13.2217,10.6041,1.9211,9.8206,12.0143,3.9538,6.1352,7.5767,3.9538,4.5953,2.3749,4.8363,8.047,13.9704,17.3481,7.072
0.5,3.4896,3.0375,4.77,13.4763,10.5094,1.9468,9.0678,11.9192,3.8448,6.2016,7.3738,3.8448,4.4715,2.6698,6.5638,7.8763,13.4331,17.5206,8.3352
0.5,3.416,2.5904,4.7048,12.5877,10.5625,1.8771,9.2273,12.3343,4.0242,6.5769,7.4279,4.0242,4.4924,2.4362,4.8659,7.5031,12.4571,16.742,8.1656
0.5,3.5958,3.4028,4.828,12.5509,10.451,1.7996,9.3396,12.4311,3.5961,5.9289,7.3315,3.5961,4.2794,2.4682,6.5517,7.2985,14.5693,15.042,9.2056
0.5,3.8535,2.5831,4.5704,12.0677,10.6846,2.0576,10.3445,12.0676,3.6592,6.3875,7.3855,3.6592,4.4637,2.7376,4.6899,6.8831,14.3795,16.287,6.5776
1,3.4142,3.1064,4.5906,12.0008,10.4471,1.7854,10.909,11.6045,3.8196,5.989,7.5021,3.8196,4.5673,2.5583,4.4125,6.0899,16.8659,16.7725,8.9136
1,3.181,3.0011,4.7713,11.4493,10.4612,2.0685,12.3129,11.7555,3.5715,5.7999,7.0631,3.5715,4.3504,2.5297,5.7571,6.3719,17.9,17.9656,10.0496
1,20.9165,13.3917,6.0402,13.1984,15.4827,2.9343,14.2741,38.6367,5.6268,8.6614,8.5531,5.6268,10.9445,2.2128,4.9434,13.5873,18.8008,43.8374,7.008
1,37.8716,28.6742,6.7802,13.7234,19.1752,4.4386,15.3057,69.9672,5.8493,10.3445,8.5415,5.8493,21.1098,13.8721,6.9917,22.5854,26.6489,70.3351,8.8688
1,35.3196,29.2212,6.4795,13.1403,21.1173,4.8065,13.9607,66.6706,5.5604,10.6609,8.7079,5.5604,21.9911,26.5399,7.3452,23.7613,39.6402,75.642,13.4048
1,31.8817,25.3651,5.9994,13.1346,20.4825,5.8123,11.9791,60.4704,5.3713,9.0308,8.4873,5.3713,21.3589,17.3899,8.2062,22.7408,53.5976,63.6504,19.9048
1,30.6831,22.0442,6.1077,12.7186,19.8272,6.5932,12.0354,53.5459,5.228,9.0213,8.2097,5.228,19.3586,17.4274,7.4432,30.0027,60.0358,64.9634,29.444
1,27.1357,22.1436,5.3465,12.5048,21.9978,9.309,11.9057,47.2091,5.3798,9.2813,8.0928,5.3798,19.4497,13.1829,7.6393,27.4685,68.4189,61.5466,28.0096
1,24.6905,18.4571,5.1854,11.9662,27.288,11.2608,11.9706,43.0221,5.2794,8.3435,7.9898,5.2794,18.3589,13.094,8.6296,30.2602,72.1325,57.926,27.6672
1,19.6477,16.469,5.11,11.882,26.9688,10.6834,11.4753,38.9844,5.1255,8.1425,8.1194,5.1255,16.7897,10.338,8.2409,31.7664,67.8803,55.8885,22.1216
1,17.4875,17.9247,5.3881,11.5109,28.4323,11.6096,11.3406,35.0329,5.2644,7.5779,7.8224,5.2644,16.8009,10.6514,8.6661,33.1119,60.106,50.9954,25.8192
1,15.5994,16.319,5.3684,11.9327,33.4584,11.4975,12.5184,31.8785,5.1874,7.745,8.1797,5.1874,15.9197,9.5442,9.1849,39.0178,56.0156,50.0313,24.4072
1,14.3637,13.5671,5.3489,11.498,33.1441,10.6806,13.129,29.651,5.5186,7.1093,7.8638,5.5186,16.6178,7.8306,12.2326,32.945,51.4772,46.4145,21.3264
1,12.3602,11.4701,5.3702,11.764,33.3331,9.1736,15.3772,27.1005,5.6325,7.5271,8.0757,5.6325,16.1595,8.3119,12.8154,31.7439,56.9595,45.5267,23.6344
1,11.9715,10.4631,5.7782,11.1968,32.3854,8.4282,15.6271,25.4523,5.6361,7.8999,8.2088,5.6361,15.7035,6.9359,12.8376,31.6121,64.7658,42.7847,18.1024
1,10.9004,10.3186,5.9917,11.2073,31.652,7.8568,15.9261,24.501,6.373,8.5713,7.9532,6.373,14.6542,6.4204,14.1459,29.1212,64.2193,40.6244,20.576
1.5,9.6525,9.6417,5.9451,10.8815,30.0603,6.5443,15.9882,23.0769,6.4133,8.3973,8.4557,6.4133,13.9519,5.1689,14.954,31.6951,71.9226,40.0832,15.9424
1.5,9.325,8.884,6.268,11.7868,31.7822,7.0131,16.8944,22.5046,7.5488,8.2511,8.8994,7.5488,13.9538,5.6953,13.1256,27.2862,87.0004,37.8435,19.4528
1.5,8.8992,8.1605,6.3694,11.4841,33.9531,6.7057,18.9301,22.5295,7.4118,9.4075,9.7438,7.4118,13.4657,4.9734,13.2537,26.6269,82.1857,36.8504,18.1032
1.5,8.7776,8.0241,6.3752,12.3102,46.6266,6.2913,20.4129,22.9283,7.853,9.2159,9.1243,7.853,12.6558,5.3278,12.0328,26.7562,77.4384,35.7847,17.0216
1.5,7.8641,7.4338,7.3228,11.8543,51.1635,6.1499,21.9585,22.9941,7.2665,9.5216,9.4451,7.2665,11.9294,5.7523,12.3951,22.0665,78.1005,33.6313,18.0968
1.5,7.527,6.6063,8.9263,12.8986,59.7503,5.7235,22.2969,23.6818,7.2439,9.307,9.4575,7.2439,12.518,6.1535,11.295,21.7231,82.9762,32.674,13.7488
1.5,7.2159,6.4214,8.9726,13.1975,60.3583,4.7048,23.9117,25.6207,8.7284,9.1501,8.8224,8.7284,12.1672,5.6344,10.681,16.7623,66.303,29.8992,19.2912
1.5,8.5618,6.2229,9.7133,13.3508,56.0915,4.875,22.5314,25.0735,8.4592,8.5155,9.2919,8.4592,12.5596,5.5612,10.159,15.4578,60.8073,30.2191,18.016
1.5,10.1466,6.5814,11.0611,13.8052,55.6503,4.4579,23.6736,24.3441,8.5912,8.5185,9.8244,8.5912,13.0272,6.3042,7.9079,15.501,53.0998,26.3473,16.7792
2,11.1146,6.4228,11.5357,13.9781,62.574,3.9927,26.5288,23.1192,8.5909,8.8142,11.1988,8.5909,13.1688,6.3743,8.8143,11.8867,52.192,26.2573,17.6568
2,10.9874,7.3071,12.479,13.6605,64.7943,4.2782,25.4533,22.8816,10.8364,8.4725,10.6662,10.8364,12.6542,5.9874,6.745,12.4306,55.3761,26.5282,13.2592
2,11.0995,7.8126,13.1373,15.0226,61.7773,4.0696,23.5435,21.7619,9.4776,9.5717,10.6526,9.4776,12.1583,5.7428,8.1003,13.2551,44.1713,24.0618,16.892
2,9.5083,7.2103,12.5952,17.1477,57.8697,3.7718,21.5549,22.6703,10.4897,10.5077,11.0021,10.4897,13.4816,5.1008,6.5132,13.0364,38.5865,28.6573,16.092
2,10.1279,7.1336,12.8808,17.0413,54.4931,3.3506,23.026,26.7377,10.006,11.2879,10.3715,10.006,13.7873,4.883,8.8518,12.3741,34.8475,35.8733,15.2688
2,10.4623,6.8264,12.4823,16.6276,49.5466,3.448,22.388,26.5737,9.9057,10.5507,10.0012,9.9057,12.2759,4.8062,9.2687,10.7899,27.2974,36.526,17.2064
2,10.6688,6.8306,11.9923,16.257,42.574,3.3269,21.5568,25.4007,9.3466,11.1904,10.4283,9.3466,11.5122,5.9939,8.3543,12.7009,27.7758,35.9198,12.2272
2,10.1039,6.3393,11.1019,16.8692,38.8066,3.4153,19.6663,23.6104,8.9108,10.3769,10.5319,8.9108,10.3163,6.1438,8.5443,13.8349,22.1623,32.1153,18.5376
2,9.0696,5.6246,11.7349,19.6436,34.2392,3.07,19.1607,23.5663,9.0226,11.4856,10.889,9.0226,9.3279,6.4972,7.9745,12.6852,21.938,30.7183,17.908
2,8.5293,5.9977,12.4114,21.8735,33.4586,3.4955,18.6626,26.7305,9.8803,11.3541,10.3974,9.8803,8.6251,6.5882,8.8349,12.4534,22.6831,29.7672,16.3784
2,8.1798,6.2431,12.3893,23.7717,38.4404,3.4921,19.7803,25.3184,10.9359,11.6231,9.9761,10.9359,7.9107,7.0209,9.4901,12.1809,19.4296,28.4931,15.3424
2,7.8805,6.4248,13.2102,22.0512,40.9658,3.319,20.2131,24.5343,10.0495,11.5225,10.0263,10.0495,7.5347,7.2083,8.929,11.4771,20.278,25.8382,12.2976
2,6.5769,5.8499,13.3425,20.4506,43.7497,3.4741,18.2698,23.3889,10.2343,10.7614,9.9663,10.2343,7.3531,6.9513,8.5191,11.6767,16.2862,27.5076,14.5
2,6.5374,5.1004,12.9982,22.3422,40.6469,3.1354,16.8924,24.5957,10.0856,10.7913,10.097,10.0856,6.8118,7.4568,8.193,10.5293,16.6411,27.9725,12.9064
2,6.7779,4.9318,13.4937,22.0376,39.8397,3.288,19.8504,26.2179,9.6872,10.6669,10.1541,9.6872,6.6201,8.2264,7.1404,10.8632,18.2825,25.774,13.6568
2,5.7465,4.2455,13.8631,21.4837,39.8483,2.6776,20.1161,25.2666,8.6664,10.8256,9.1084,8.6664,6.3617,9.0832,7.6425,9.9464,19.9426,24.7237,13.5544
2,6.0014,4.1818,12.2201,20.0379,42.7585,3.1558,20.0453,25.6155,8.5907,10.2491,9.2033,8.5907,6.2224,12.79,6.1437,8.7502,22.207,23.5969,11.5296
2,5.3991,4.0768,13.8929,18.3711,40.5673,2.9513,18.5945,26.8475,8.2867,9.9282,8.8008,8.2867,5.8556,12.263,7.371,8.4134,16.8723,28.2351,13.7296
2,5.1583,3.7512,14.0464,18.0106,41.9965,3.0358,16.675,29.3194,8.1438,9.9141,8.5803,8.1438,5.8832,11.7676,6.1319,8.336,17.5477,25.6244,10.804
2,5.2189,3.988,14.3145,16.6455,44.8638,2.9466,15.4519,28.9739,9.3826,9.7747,9.2002,9.3826,6.2328,12.7978,7.2893,8.0053,20.1929,27.4405,13.7656
2,5.0047,3.6863,14.9842,15.7129,45.6661,2.9256,15.2358,26.6679,8.503,9.798,8.8616,8.503,6.0326,12.4975,5.7695,8.8828,18.0439,27.8611,12.5056
2,4.7407,3.7711,13.951,15.3296,44.3535,2.9215,13.7131,28.1462,9.0478,10.4186,8.9916,9.0478,5.5673,12.5104,5.2119,8.6618,19.8305,26.9534,10.7944
2,4.8106,3.537,13.5888,14.2145,41.5988,2.7534,13.8312,27.2752,8.4377,10.4938,8.1561,8.4377,5.5246,9.738,5.9929,8.1768,15.8563,24.2618,12.648
2.5,4.9933,3.7214,11.8664,13.2947,39.3838,2.9361,13.3358,27.6396,8.8112,10.7963,8.3145,8.8112,5.6636,11.6904,5.1188,9.1461,17.2627,23.9412,9.1928
2.5,4.3838,3.508,11.4064,12.8455,38.1041,2.8414,13.0208,31.5351,9.8695,9.9904,8.8176,9.8695,5.7528,12.2594,6.8828,8.5901,17.0348,22.2855,12.26
2.5,4.7702,2.9523,10.4105,12.4508,37.618,3.076,18.8731,30.9518,10.8669,10.8667,8.3819,10.8669,5.6023,11.3389,5.9893,7.6391,16.0905,21.9641,11.5464
2.5,4.948,3.2871,9.3267,12.1906,35.4496,2.6857,23.9279,29.2981,10.1262,11.2123,8.8306,10.1262,5.052,10.1908,6.5176,8.2876,20.5899,21.626,11.0472
2.5,4.7201,3.2062,8.8262,12.0805,35.5266,2.7275,26.5009,25.9104,9.9453,10.3608,8.8972,9.9453,5.2026,8.3896,6.3362,7.2602,16.4944,19.8076,10.1056
2.5,5.0261,2.751,8.592,11.6925,33.0027,2.408,24.6073,22.9794,9.6784,10.2845,9.4547,9.6784,5.4521,9.4361,6.4792,6.8597,18.4609,19.5779,7.5744
2.5,4.6237,3.099,8.2771,11.9722,29.123,2.3963,24.7378,21.5564,10.4319,10.6412,9.3093,10.4319,5.3787,9.4843,6.8333,6.5245,16.2069,21.284,9.004
2.5,4.3524,2.8301,8.2454,11.7467,28.1909,2.2411,24.2009,20.1605,12.2006,13.6102,8.9149,12.2006,5.8995,9.6632,6.1546,6.3317,17.1349,21.5084,7.0664
2.5,4.5002,3.1362,7.915,12.1695,26.8503,2.2986,25.407,18.9885,10.8723,14.6468,8.9781,10.8723,5.35,9.6667,6.953,6.9293,16.3489,21.0962,9.604
3,4.2528,2.836,7.4714,11.5465,24.8263,2.2556,24.2555,17.4858,11.1596,17.7627,9.2706,11.1596,5.8564,9.0428,5.9787,6.197,14.9535,21.5069,9.0472
3,4.4616,3.0028,7.4158,11.8068,23.979,2.0204,23.3586,18.0592,9.8811,18.9461,9.3226,9.8811,5.7493,9.3428,6.4463,5.6375,16.2005,23.4756,7.2776
3,4.6085,3.1403,7.277,11.5358,22.7337,2.3053,21.7132,18.6779,10.4553,20.7523,9.3376,10.4553,6.0466,9.3715,5.6866,5.9699,13.853,26.3244,10.0808
3,4.4143,3.0221,7.1516,11.2856,21.283,2.1461,19.1436,18.7511,10.1884,21.042,9.0869,10.1884,5.369,13.6039,6.4087,5.9407,13.7977,25.4229,6.9032
3,4.8172,2.8649,6.6374,10.9681,20.5639,1.9373,17.7283,17.5537,10.5473,18.8564,9.6609,10.5473,5.9197,13.6011,6.7059,5.859,13.9223,23.3176,9.0568
3,4.5748,2.8028,6.6115,10.996,20.1345,1.7869,16.1254,16.9773,10.2247,17.0982,9.5132,10.2247,5.3345,12.7448,6.3697,6.0772,13.8102,22.345,8.3952
3,4.9258,2.7644,6.1464,11.1337,19.696,1.9455,14.6743,16.332,9.7373,17.2537,9.5079,9.7373,6.2712,13.0941,6.5599,5.6163,14.2551,23.4542,6.9976
3,5.5442,2.6215,6.2718,10.8219,19.6483,1.8549,14.2667,15.6764,9.8642,17.3631,9.1351,9.8642,6.7191,10.7606,5.8958,5.843,11.876,22.6603,9.86
3,5.9906,2.747,5.9695,10.7293,18.8341,1.8921,12.9348,15.4704,9.2771,19.7722,8.9426,9.2771,7.8071,11.8364,6.1953,5.8141,13.9063,23.2275,9.4832
3,7.7988,2.7719,6.0278,10.451,18.5104,1.9203,12.5036,15.2801,10.0824,22.2194,8.6433,10.0824,9.0388,8.8217,5.5813,5.482,12.8244,22.1611,12.6728
3,8.9179,3.2645,6.2822,10.2932,19.9837,1.8194,12.1672,16.6351,9.0106,24.4235,8.6129,9.0106,8.6442,10.7063,6.7824,4.9171,13.8532,20.9076,12.2216
3,10.2635,2.9038,6.7086,10.9595,20.14,2.1598,11.1924,17.0258,9.2837,24.5183,8.4317,9.2837,10.2002,10.846,5.6078,5.0656,14.6239,20.1916,12.5864
3,10.9494,3.1308,7.3054,11.2546,20.3498,1.8512,11.9637,16.8041,8.861,24.1541,8.1757,8.861,11.0924,12.1228,6.3117,4.5923,15.2433,20.5298,15.4888
3,11.3344,3.2223,7.3227,11.2735,19.5306,1.731,11.4907,16.2766,8.555,22.5134,8.2639,8.555,10.9724,12.487,5.615,5.2888,14.1388,19.8542,11.184
3,11.6426,2.8942,8.332,10.6913,18.9642,1.776,12.7011,16.3529,7.8088,21.3373,8.4766,7.8088,12.0446,11.362,6.4624,6.8892,13.781,19.7603,18.1448
3,10.8143,3.0529,8.3545,10.9963,22.2811,1.7325,14.1169,15.4161,7.1348,20.1201,7.8227,7.1348,12.4447,10.2749,5.4282,7.0767,13.8189,19.5473,16.8544
