odour stim;29/09/2020 Female1;29/09/2020 Male3;29/09/2020 Female5;30/09/2020 Female1;30/09/2020 Male5;30/09/2020 Male6;21/10/2020 Male1;21/10/2020 Male2;30/10/2020 Male5;02/11/2020 Male5;03/11/2020 Male4;06/10/2020 Male1;06/11/2020 Female2;06/11/2020 Female3;11/11/2020 Female4;11/11/2020 Male5;11/11/2020 Female6
;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V
1;4.0365;3.3131;4.0085;5.4685;3.2346;7.6691;4.1028;5.2782;8.6377;7.4966;7.4888;6.9048;4.4204;2.6577;4.0095;15.9906;3.4415
1;3.8612;3.3291;4.085;5.2133;3.2973;7.7534;4.46;5.0412;8.6244;7.094;7.6846;6.6722;4.8647;2.7837;3.1222;16.0983;3.388
1;3.5468;3.2446;3.8698;5.2344;3.3491;7.7911;4.252;5.7111;8.7058;7.91;7.4144;6.7973;4.7348;2.9216;3.7989;15.0448;3.3972
1;3.3657;4.9172;3.8317;5.0769;3.0987;7.8813;4.5445;5.2116;8.2881;7.8082;7.0363;6.878;4.4695;2.8565;2.6349;14.9029;3.3114
1;3.4067;5.4842;3.427;4.5041;3.2454;8.1439;4.5238;5.4785;7.7623;7.8504;6.6609;6.8076;4.1308;3.099;3.6522;14.5506;3.344
1;3.2631;6.8346;3.7552;4.2515;3.4756;7.8392;3.9249;5.5948;7.3332;7.3703;6.4766;6.556;3.9637;2.9689;2.6669;15.0028;2.949
1;3.2867;6.9019;3.7874;3.9263;3.3866;7.9746;4.3448;5.5285;7.1647;7.1216;5.7042;6.7991;3.579;3.2375;4.4741;14.2868;3.143
1;3.3073;6.6571;3.854;3.4944;3.1595;7.967;4.0198;5.6482;7.4928;6.8612;5.5143;7.0128;3.6203;3.0289;4.4496;14.729;3.2663
1;3.7203;7.0323;4.2194;3.3232;3.5297;7.7485;3.941;5.5912;7.829;6.8558;5.0055;6.9934;3.2257;3.3189;5.3519;15.0039;2.9311
1;3.3617;6.9512;4.5646;3.2367;3.0269;7.7361;4.1143;5.8853;7.6493;6.8493;4.7121;7.0833;3.0358;2.7918;4.1718;14.8318;3.086
1;3.4188;6.8447;4.3003;3.243;2.6555;7.6938;3.3966;5.7815;7.6263;6.6646;4.8646;7.0214;2.8289;3.2184;5.2077;14.1289;3.1376
1;3.6908;6.2604;3.5295;2.9887;3.6651;8.0752;4.7473;6.3501;7.7388;6.7074;4.8208;6.7431;2.7132;2.5173;2.978;14.2134;2.9958
1;3.2036;5.6462;3.7986;2.6303;3.656;9.0689;4.0996;6.211;7.5457;6.5744;4.9929;6.6322;2.7877;2.7548;4.3145;13.9903;3.2647
1;2.9146;5.7182;3.595;2.5757;3.7587;10.0745;3.4406;6.2636;9.2251;7.1388;5.352;6.8352;2.7063;2.7826;3.7029;13.4046;3.1599
1;3.216;5.7506;4.1162;2.2721;3.2637;9.5356;4.3868;5.6292;9.5724;7.7257;5.7014;7.3555;2.5644;2.5438;4.9565;13.8971;3.4557
1;3.8707;5.6166;3.9206;2.6102;3.4795;8.5861;3.545;5.128;9.9048;8.2107;5.9461;7.7139;2.4892;3.4394;3.2308;14.0642;3.0978
1;4.0117;5.9413;3.9239;2.5705;3.7415;8.7152;3.3133;5.8185;10.2135;8.8823;5.6359;7.9186;2.5231;2.4906;3.8551;14.3271;3.1943
1;4.0971;5.5409;4.0127;2.5026;3.7197;8.0826;3.4788;5.5001;10.7865;8.7956;5.8963;7.9934;2.5843;2.7433;2.6578;13.7359;3.2225
1;3.6858;5.5576;4.1036;2.2829;3.5559;8.0052;3.7495;5.2506;10.0714;9.3046;6.0494;8.0952;2.6317;2.5676;3.8515;13.7303;3.3848
1;3.0358;6.4391;4.0624;2.5304;3.745;8.1073;3.7159;5.1845;9.4113;9.0848;7.8259;8.4338;2.4678;2.7035;2.7016;14.2316;3.7223
1;3.54;6.4538;4.4608;2.1977;3.7901;7.6091;3.6469;5.1281;9.5973;8.6719;8.6431;8.4652;2.4397;2.3534;2.9275;14.0736;4.35
1;2.925;7.0118;4.8262;2.1224;3.4866;7.6025;3.1202;4.8652;9.0953;8.69;9.2259;8.7548;2.3178;2.6162;1.9637;14.3203;4.5159
1;2.9256;6.7293;4.435;2.3689;3.5817;7.1833;3.5811;5.1333;8.7988;8.9097;9.3579;8.8627;2.2021;2.2817;2.734;13.582;5.0807
1;3.2273;7.0862;3.7425;1.705;3.2798;7.4712;3.4954;4.8803;8.3833;8.7425;9.8222;8.2806;2.333;2.3005;1.6677;14.09;5.6524
1;3.1172;7.0519;4.5162;2.4213;3.2174;7.0943;3.6128;5.1467;8.1844;8.496;10.0889;7.7057;2.6919;2.238;2.1121;13.5656;5.3755
1;2.645;7.1794;4.0792;2.7868;3.3566;6.6399;3.7724;6.0074;8.0754;8.1129;10.4697;7.2806;2.6884;2.3698;1.8068;13.8699;5.4448
1;2.6453;6.2425;4.2866;2.2338;3.2935;6.4109;3.9426;4.8861;8.4041;7.3968;10.3266;7.6678;2.7678;2.2991;2.4645;13.6952;5.6407
1;2.4119;6.3802;4.3141;2.4394;3.6994;6.279;3.7983;4.8428;8.3379;7.6559;9.6917;7.3252;2.8265;2.5071;3.1121;14.1664;5.1273
1;2.3546;6.5572;4.0922;2.4497;3.0288;5.9278;3.3462;5.7036;8.3831;7.7905;9.7539;6.9083;2.639;2.5478;5.213;13.8929;4.7733
1;2.5151;7.3446;3.872;2.3759;3.5204;5.7378;3.4335;5.4588;8.7718;7.8743;9.5837;6.9939;2.4991;2.1716;4.4972;13.2327;4.4179
1;2.4114;6.8071;4.4858;2.1605;3.4855;6.1662;3.2501;5.7126;8.9285;7.5759;9.386;7.2168;2.2343;2.4795;5.0398;13.3686;4.3903
1;2.3987;6.7191;4.1774;2.086;3.2498;5.8755;3.2909;5.5514;8.7552;7.5109;9.0572;6.5266;2.4434;1.8969;4.0594;13.1793;4.1876
1;2.5026;7.062;4.065;2.2626;3.3742;5.9618;3.0737;5.5352;8.8165;7.9385;8.9255;6.27;2.8597;2.628;4.3393;12.4912;4.2323
1;2.4359;6.9179;4.6073;2.1552;3.2467;5.4733;3.4441;5.5313;8.6157;7.5642;8.5401;6.441;2.8737;2.6394;3.9197;13.1525;3.7676
1;2.2901;7.2825;4.8019;2.1542;3.7179;5.9902;3.2471;5.0423;8.7323;7.3443;8.214;6.1675;2.7835;3.0626;3.0011;13.9877;3.867
1;2.2933;7.521;4.5303;2.3431;3.2075;6.1556;3.3868;5.1034;8.3377;7.3095;8.1047;5.9674;3.3413;2.6143;2.5021;13.3139;3.6253
1;2.2012;7.4718;4.685;2.202;3.3456;7.548;2.9327;5.0186;8.9443;8.0006;8.3102;5.6261;3.4539;2.8095;2.8934;13.1586;3.5546
1;2.2602;7.3245;4.8571;2.142;3.2819;8.5861;2.6968;5.234;8.9342;7.8754;7.9551;5.8093;3.3936;3.2138;2.8091;12.9094;3.6015
1;2.1441;7.8389;5.7855;2.3851;3.7617;9.8859;3.4913;5.3913;8.7802;7.7048;7.5261;6.0235;3.4816;3.2408;2.6455;13.7342;3.5879
1;2.1653;7.7417;6.4519;3.5019;3.8697;11.9718;3.3372;5.4322;8.9796;7.6193;7.0352;5.6619;3.7819;3.4381;3.5016;13.3997;3.231
1;2.3161;6.7273;6.3922;3.9337;3.3183;13.5658;3.8379;5.0282;9.7369;7.3894;6.4084;5.5652;3.7872;3.4115;3.3507;13.604;3.4125
1;2.3032;6.9147;6.7091;5.1056;3.8385;13.8439;3.3823;4.7716;9.4668;7.3957;6.477;5.9434;3.9951;2.8815;4.7018;14.2944;3.517
1;2.2653;7.3304;8.2208;5.9437;3.6062;13.0651;3.6908;5.0314;9.3159;7.4249;5.8922;5.5779;4.0366;2.9024;4.3057;15.3268;3.2621
1;2.2799;7.2162;8.4544;6.0981;3.4876;11.7843;3.7406;5.5362;9.1563;7.3386;5.6682;5.4914;3.916;3.968;4.5961;14.0304;3.5685
1;2.3482;6.8586;9.107;6.3459;3.7867;10.6145;3.6691;4.8465;8.6141;7.1009;5.237;5.4419;3.8252;3.7289;3.02;14.2082;3.297
1;2.3873;7.0658;11.2232;5.8513;3.8178;9.9952;4.5781;5.5863;8.0679;7.2643;5.2327;5.6458;3.975;4.6983;4.4181;14.9904;3.0858
1;3.0131;7.0866;10.5806;5.7886;3.805;8.9726;3.8188;6.0997;8.4278;7.2828;4.9044;5.6054;4.168;4.3075;3.2432;14.2169;3.2242
1;3.1234;7.0507;10.5359;5.9052;3.1068;8.6598;4.7728;5.4424;7.9584;7.9138;4.5795;5.4003;4.071;4.5999;5.2445;14.233;3.5635
1;2.5174;6.2585;9.78;5.8575;3.6381;8.3696;4.5535;5.3937;8.2568;8.6762;4.2627;5.3285;4.3715;4.1236;3.5976;14.1818;3.6856
1;2.5073;6.0131;8.6472;6.2633;3.8109;8.3671;4.5556;5.108;7.9972;9.1923;4.4765;5.2065;4.7191;4.4515;5.4326;14.3322;3.8828
1;2.9668;5.9596;7.3267;6.2527;3.5024;7.9837;4.8218;5.5434;7.8164;9.819;4.1567;5.2157;4.6651;3.7971;3.6143;14.2098;4.1245
1;3.0238;6.1561;6.8084;6.4672;3.6301;7.5935;5.0474;5.6927;7.4277;9.9601;4.4787;5.2763;4.342;3.7729;5.1988;14.5184;5.0785
1;2.9961;6.5863;6.7059;7.4013;3.1594;7.4834;4.4927;6.0236;7.3139;10.07;4.0951;5.2749;4.3948;3.5415;3.4002;16.2354;5.5448
1;3.0634;6.0346;6.6307;7.6765;3.6224;6.969;5.394;6.2921;7.4427;10.0718;4.1844;4.7516;4.3535;3.6248;4.7755;16.9261;6.0306
1;3.6254;6.1558;7.3797;7.4239;3.6679;6.347;4.9036;5.4302;7.7029;9.6456;4.4706;4.8798;4.6221;2.2635;3.0703;16.8379;6.1218
1;3.8174;5.2887;6.5366;7.6244;3.4992;6.8461;4.4392;5.3996;7.647;9.1738;4.6298;4.8498;4.7428;2.6392;4.4939;16.8256;6.0264
1;4.1547;5.2303;6.5616;8.1664;3.6114;6.6152;5.2792;5.2889;7.6117;8.994;4.6803;4.6967;4.8869;3.2351;3.1695;17.6622;5.6834
1;4.0674;5.827;6.3092;7.5614;3.3394;6.728;4.8855;5.1158;7.2483;8.7492;5.0669;4.7731;4.8079;3.3397;3.7795;18.1692;6.1527
1;3.907;5.6086;6.341;7.8205;3.5654;6.9948;4.5431;5.6718;7.6576;8.6524;5.4035;4.5835;4.7105;3.1561;2.4872;18.3321;6.0754
1;3.4628;4.762;6.4731;8.1138;3.324;6.6904;4.8179;5.1249;7.7849;8.3131;5.6857;4.5993;4.0966;2.8194;3.1463;18.1723;5.9821
1;3.6208;4.8731;6.399;7.7208;3.5291;6.7216;5.2679;5.9766;8.3755;8.2765;6.0661;4.4786;4.0989;3.0512;2.5952;17.2852;5.5618
1;3.4943;5.3825;6.0767;8.6094;3.2837;6.8023;5.2177;5.1652;8.7459;8.174;6.7828;4.5226;3.4341;2.688;3.1472;16.8431;5.4888
1;3.3659;5.4802;7.886;8.4373;3.3012;6.9794;4.3604;5.6721;9.1998;8.1127;7.6732;4.5341;3.1255;2.9383;1.7526;16.2718;5.0673
1;3.1762;7.2281;7.7805;9.0934;3.4995;6.2725;6.2942;5.4894;9.3516;7.7962;7.85;4.4731;3.0518;2.3759;2.4038;17.4227;4.3625
1;3.0878;8.2545;7.1562;8.5909;3.9474;6.5968;5.973;5.0096;9.4501;7.5168;7.7754;4.6287;2.9799;2.5561;2.3004;17.5513;4.2469
1;3.386;9.144;7.311;7.8446;5.2923;6.5807;5.5379;5.0535;9.5777;7.0342;7.7651;4.3977;2.6215;2.9292;2.596;17.5117;4.3852
1;2.9253;8.8395;7.6527;7.4819;6.0945;7.1783;5.8337;5.1664;9.3861;6.8233;7.7861;4.5687;2.6389;2.906;1.9483;17.3311;4.3131
1;2.8546;9.5063;6.361;6.8627;6.3392;7.2344;5.6743;5.9988;9.2481;6.8172;7.0753;4.5145;2.2998;2.8384;1.0623;17.6731;4.2568
1;3.8091;8.7954;5.6246;6.1579;7.6982;6.5864;5.8188;6.3944;8.8387;7.0449;6.765;4.2333;2.0272;2.9212;1.3095;18.3472;4.3617
1;6.4186;9.0836;4.7155;5.9582;8.5273;6.511;5.5614;8.1036;9.1377;7.0905;6.1243;4.0762;2.0722;2.6082;0.9333;17.2894;4.2302
1;6.395;9.2341;4.5025;6.0349;9.5231;6.2252;6.074;8.3528;8.7474;7.6006;6.0352;4.2376;2.1021;2.8975;0.8884;17.0849;3.7105
1;6.321;8.9777;4.7922;6.2668;10.5874;6.2907;5.9871;8.7665;8.6502;7.3639;6.2915;3.9582;2.2382;2.8783;0.8127;16.0935;3.8204
1;5.522;9.3618;4.4966;6.9217;9.7022;6.1362;6.2174;7.5986;8.8501;7.4651;6.1875;3.9793;2.1143;2.3866;1.1051;15.2813;3.7537
1;5.2038;8.8354;4.3139;6.056;8.6687;6.2457;6.4323;8.3103;9.4509;7.4865;6.7235;4.0735;1.8836;2.5624;1.0322;15.2904;3.555
1;4.1583;8.7034;4.1328;6.4612;8.1245;5.9839;6.5392;8.0448;9.7458;7.5288;6.9176;4.1489;1.8905;3.1338;1.9727;16.2056;3.118
1;3.1126;7.8606;4.538;6.5381;8.2204;6.2612;5.6267;7.3382;9.0978;7.5563;7.4635;4.3658;2.1886;3.361;1.1152;16.429;3.3829
1;3.5232;7.679;4.0363;6.2894;7.5422;6.0874;5.1235;6.8911;9.3877;7.6249;7.9378;4.2292;2.1649;3.1345;1.2912;15.3187;4.2306
1;3.5958;7.3202;3.8133;6.067;7.2366;6.3347;4.8056;6.802;10.9261;7.9274;7.3617;3.8692;2.4695;3.1455;0.7576;15.1723;5.1724
1;3.196;7.298;3.4348;5.6232;6.517;6.174;4.4783;6.2175;11.1773;7.322;7.1701;3.7175;2.8195;2.7998;0.6822;15.1966;5.5076
1;3.2267;7.8362;3.4123;4.9271;7.0975;6.1079;5.2979;6.2276;10.8334;7.0497;7.1131;3.7277;3.3005;3.0974;0.7143;14.4807;5.4788
1;2.9306;7.8597;4.0726;4.0114;6.86;5.7916;4.6772;6.6202;9.8036;7.2987;7.4447;3.9598;3.8141;2.5202;0.5541;14.1456;6.6386
1;2.689;7.637;3.407;3.6383;6.0624;5.7957;4.2248;5.6675;9.218;7.5481;7.3535;3.8381;3.7202;3.1505;0.5138;15.4368;6.4945
1;2.7965;7.7773;3.7034;3.6536;6.1901;5.8931;4.2412;5.9629;9.3245;8.1259;7.5907;3.8271;3.6087;3.1198;0.7249;16.5589;6.0047
1;2.5875;7.8268;3.5683;3.5503;5.895;5.8108;3.9711;6.1249;8.9575;8.2289;7.6734;3.7896;3.3503;3.8448;0.7334;17.429;6.0033
1;2.7991;6.9929;2.9476;2.8637;5.9359;5.9491;4.2809;5.8336;8.8361;8.4486;7.8741;4.0684;3.6687;3.4537;0.6052;16.793;6.5667
1;3.0472;6.2634;3.6709;3.2672;6.7147;5.9862;4.576;7.2565;9.6389;8.8836;7.6142;4.6514;4.0145;3.979;0.8731;18.6352;7.0521
1;2.9998;6.45;3.8037;3.5839;7.5014;5.7476;4.261;7.1821;9.699;8.8477;7.516;4.9447;3.9117;3.4372;0.5208;18.834;6.9077
1;2.9352;5.3333;3.9745;3.5407;7.3968;5.9792;3.8559;7.8395;9.8732;8.6484;7.1717;5.356;4.3209;2.9103;0.832;18.9306;6.6333
1;3.0437;5.7369;3.6943;3.4073;6.9698;5.9596;3.6987;8.1555;9.8566;8.6272;7.1176;5.6813;4.3297;3.0256;0.3255;17.6749;5.9838
1;2.8387;5.3368;3.0669;3.4025;6.7603;5.959;4.0328;7.3864;9.3053;8.5249;6.771;5.7916;4.6894;2.8146;0.3199;17.5404;5.4071
1;3.7226;5.9055;3.6665;3.1021;6.594;6.1729;3.7033;6.3933;9.1505;8.3866;6.4206;6.3191;5.1634;3.123;0.3983;17.4635;5.2455
1;3.8058;6.9335;3.961;3.4141;6.2517;6.7789;4.0056;7.1794;8.9329;8.5592;5.3952;6.3918;5.4215;2.7427;0.2393;16.4806;4.7442
1;4.0496;8.7883;3.6828;3.1155;5.2494;7.2881;3.8209;7.1826;8.8692;8.4774;5.8109;6.8253;5.4798;3.1601;0.3143;15.9955;4.6645
1;3.8857;8.9112;3.8884;3.3893;4.8949;7.8441;3.5032;6.6336;8.7513;8.1348;5.4208;6.7178;5.9107;2.8828;0.4044;15.6468;4.5359
1;4.057;8.4879;3.3975;3.4789;4.4653;9.1174;4.121;7.378;8.86;7.8404;5.275;6.7748;5.8336;3.0182;0.7783;15.5578;4.0867
1;4.2685;7.8255;3.7973;3.8412;4.3486;11.3227;3.3475;6.7436;8.7398;7.1759;5.2737;6.8803;5.923;2.95;0.598;14.9037;4.2717
1;3.9745;7.6875;4.543;4.1924;4.2448;13.2463;4.3389;7.0932;9.2651;7.2325;5.0809;7.1613;5.6843;2.6897;0.9129;13.9035;4.4188
1;4.4262;7.2348;4.882;4.1147;3.9774;14.808;4.6067;7.1704;10.4082;7.2229;5.2201;7.4215;5.0973;2.3843;0.6462;14.1837;3.6789
1;4.7282;7.0786;5.7969;3.7934;3.8834;15.2188;3.8615;7.6896;10.2504;7.0968;5.4972;7.2994;5.2511;2.7323;0.9503;14.2142;3.931
1;4.7149;7.0358;5.7246;4.6851;3.5214;15.9219;5.5992;7.1294;9.9122;6.8892;5.3703;7.2267;4.6562;2.6463;0.8509;12.817;3.6947
1;4.2867;6.5215;5.8102;6.8135;3.8383;15.635;6.8758;7.5315;9.3598;6.7282;5.5834;7.4771;4.3822;2.6607;0.993;13.0664;3.7568
1;4.4198;6.7508;5.9216;6.7427;4.3078;15.5758;8.2541;7.6529;9.3193;6.825;4.769;7.2329;4.1308;3.0164;1.091;13.0047;3.6665
1;4.3823;6.7195;5.5472;6.1134;4.5724;14.8498;7.9701;6.6492;9.0755;6.6223;5.0324;6.8492;4.25;2.6728;0.674;13.0464;3.5948
1;4.2302;6.7862;6.6215;5.5296;5.0434;13.4284;7.7887;6.647;9.6654;6.6992;4.8484;6.9797;4.0327;3.2642;0.8819;12.5727;3.3549
1;3.8819;7.3146;7.8206;5.472;5.902;12.3883;7.2022;6.131;9.6762;6.7763;4.2151;6.7511;3.8775;2.8171;0.8095;13.2354;3.0774
1;3.9717;6.968;9.3197;5.9991;5.7146;12.203;6.5813;5.9105;9.1288;7.2209;4.5748;7.0649;3.4489;3.0241;1.1303;13.4715;3.4798
1;3.5777;6.952;9.2501;5.651;5.2232;11.7131;6.761;5.5664;9.131;6.6789;4.3068;7.1401;3.3487;2.8099;0.7308;12.5695;3.2166
1;3.1861;6.3747;9.1911;5.59;6.2076;11.2365;6.5764;4.8733;8.8936;6.4235;4.3999;7.533;3.3529;2.5775;0.9442;13.0152;3.0155
1;3.169;6.1623;7.9119;5.2762;6.2965;10.5712;6.5179;5.5134;8.722;6.1246;4.2175;7.8064;3.2859;2.606;0.5349;12.2038;3.2724
1;2.8198;5.9694;8.0421;4.9484;6.4102;10.0755;6.6253;5.3465;9.843;5.9366;4.3894;7.9269;3.0479;2.4056;0.6759;12.5996;3.3214
1;3.0824;6.2395;7.1104;4.4813;6.4434;9.784;6.2742;4.4798;10.3283;6.0664;4.4304;7.7935;2.824;2.8712;0.4928;12.5065;3.2813
1;2.735;6.2534;6.1437;4.5374;6.904;9.6056;6.1151;4.404;11.6207;6.1447;4.6649;8.4064;2.4703;2.3137;0.848;13.2823;3.1559
1;2.9851;6.5739;5.5808;4.4092;6.4269;9.1358;6.2302;4.7867;12.0219;6.1347;4.2292;8.8522;2.8037;2.634;0.7737;13.6229;3.5523
1;3.1569;7.155;6.3418;4.3826;5.919;9.1385;5.6371;5.111;12.041;6.1064;4.5021;8.6886;2.8297;2.1838;0.912;14.4373;3.8725
1;3.194;7.1392;5.7242;4.5573;5.7136;8.7594;6.3948;4.8584;12.7454;6.24;4.0506;9.0287;2.7957;2.4999;0.7134;13.8312;3.9536
1;2.7931;7.3893;4.9999;4.1229;5.2459;8.6068;6.0194;4.6425;13.5506;6.2998;4.2907;9.2557;2.7226;1.8431;0.7798;15.7127;4.001
1;2.909;7.122;5.2765;3.7025;4.7721;8.1542;6.246;4.649;14.2872;6.0678;4.2335;9.5175;2.9787;2.1628;0.894;16.4886;4.2478
1;2.555;7.4177;5.077;3.9195;4.2813;8.6164;5.2514;4.514;14.3618;5.989;3.9985;9.3808;3.361;2.0267;0.5881;15.8472;5.551
1;2.5461;7.7403;5.0408;3.9286;4.1136;8.4384;5.4612;4.2933;14.8343;6.2107;4.1962;9.7143;3.5266;2.3324;0.752;14.5895;7.2057
1;3.116;7.3848;4.08;4.0093;3.7411;8.1916;4.595;4.1824;14.0776;5.7555;4.249;9.6568;4.1144;2.7092;0.9294;16.1027;7.8181
1;3.3756;8.039;5.0779;3.6482;4.0233;8.3118;5.6441;4.3904;13.3334;5.4689;4.1121;9.6792;4.0872;2.4531;0.9944;16.3786;7.9288
1;3.0985;7.7366;4.98;3.5517;4.0014;8.8716;5.9554;4.3353;12.4128;5.5432;4.1539;9.16;4.2917;3.0086;0.7003;16.1004;7.8053
1;5.2779;8.0541;4.745;4.0364;4.5475;10.3478;5.8915;5.1967;11.4153;5.6607;3.8808;9.4884;4.0573;2.4341;0.6789;15.8343;7.5061
1;5.3861;8.396;4.3435;3.9803;6.0494;12.0845;5.7832;4.264;10.5575;5.1677;3.7943;9.0334;4.1974;2.6811;0.6973;16.5185;7.1423
1;6.1762;8.5245;3.8946;4.2918;7.8994;12.5913;5.771;5.0876;10.4115;5.4946;4.0956;9.3504;4.3849;2.4663;1.1904;16.8552;6.3331
1;6.5377;8.6392;4.4307;5.0302;7.9702;11.5846;5.0009;4.942;9.952;5.3931;4.1225;9.1025;4.4162;2.7604;0.8827;15.5765;6.3325
1;6.8452;8.1915;4.4952;5.6862;7.6081;12.0481;5.1309;5.0093;9.1813;5.2959;3.7423;8.9276;4.2124;2.3834;1.0696;15.2701;6.1819
1;7.2712;8.2321;3.9662;6.2772;7.0206;11.6442;5.7047;5.0077;8.577;5.239;3.9437;8.7134;4.0318;2.5129;0.4267;15.5275;5.812
1;7.3762;7.7977;3.9425;6.1906;6.85;10.9111;6.0614;5.3445;8.5731;5.7955;3.9211;8.2417;3.9373;2.8451;1.2339;15.9431;5.1138
1;6.8834;8.0733;3.9296;5.8809;7.4967;10.9159;5.1838;5.5587;8.4206;5.3652;4.1635;8.2529;3.6894;2.5076;0.8192;15.5063;4.8273
1;6.3062;7.8158;4.4193;6.4702;7.9168;10.5121;4.5971;5.6763;8.6689;5.9385;4.1263;8.0252;3.0146;2.9807;0.7773;14.8406;4.5404
1;6.1161;6.6663;4.4557;5.9378;7.354;9.9206;4.1501;6.3582;8.4094;6.5671;4.73;8.033;2.863;2.3143;0.7956;15.6775;4.2846
1;6.5618;6.8554;3.6831;5.6972;7.6339;9.136;4.6233;5.5114;8.4309;6.6288;5.0968;7.6897;2.9772;2.8281;0.6585;14.0569;3.9691
1;6.2997;6.1689;3.8633;5.4887;6.7398;9.4275;4.1;5.5187;8.4448;6.3695;5.2774;7.3377;2.7146;2.1584;1.0488;13.7953;3.8537
1;5.2512;6.3774;4.0473;5.0195;7.1898;9.1142;3.9076;5.0948;8.0228;6.3001;5.0663;7.6732;2.9269;2.4436;0.7311;13.8609;3.6452
1;4.4881;5.7534;3.5101;4.9141;7.3494;8.2595;3.9881;4.9763;8.0106;5.9441;4.9725;7.754;3.2141;2.348;0.7873;13.6315;3.6149
1;4.0522;5.6811;3.5416;4.6298;7.6662;7.9383;3.7675;4.8519;7.8013;6.0781;4.8378;7.2685;3.2541;2.304;1.0324;13.1439;3.562
1;4.1247;5.2768;3.7276;4.702;7.7186;7.9905;3.4758;4.6032;7.7556;6.5625;4.7236;7.1685;3.1674;2.0178;0.8085;12.6863;3.8895
1;3.9304;4.9846;3.9567;4.5388;7.2596;7.8646;3.7015;4.8872;7.4834;6.6949;4.3071;7.3355;3.3179;2.0653;1.045;13.3463;3.7553
1;3.2786;4.681;4.2844;4.8519;7.1536;7.3846;3.7263;4.6966;7.4166;7.4046;4.3375;7.3768;3.7099;2.1906;0.7738;13.5831;3.2728
1;3.377;5.0958;4.3781;5.2676;7.1311;7.2817;2.8172;5.2908;7.6963;7.4377;4.0875;7.2284;3.7307;1.8333;0.7969;13.6704;3.4289
1;3.371;5.221;4.1355;4.832;7.522;7.7542;3.4875;4.9074;8.1439;7.4986;3.8592;7.6296;3.7747;2.2043;0.8805;14.4158;3.8216
1;3.0312;5.2429;3.8111;4.6361;7.0643;8.301;3.5262;4.5576;8.1757;7.6594;4.0939;8.5894;3.6107;2.0822;0.4165;14.9989;4.4785
1;2.8951;5.4135;3.91;4.4978;5.9513;7.803;2.9348;5.026;9.4091;7.7202;4.2791;8.6592;3.8031;2.3787;0.9594;14.7507;4.8911
1;2.9512;5.2293;4.3621;4.2478;5.7935;7.1997;2.7812;5.0955;10.2778;7.5978;4.5862;8.1343;3.3774;2.0126;0.604;14.6586;5.6502
1;2.9101;5.4753;4.5362;4.3195;5.3008;7.9145;3.5027;5.2884;11.0959;7.4016;5.5686;7.6215;3.0219;2.1359;0.9367;15.3907;6.7009
1;2.8409;5.9422;4.0603;4.3563;4.8263;7.6289;3.1979;5.7847;13.3116;8.3873;6.4647;7.3097;3.2805;1.7601;0.8546;15.698;8.5637
1;3.1108;5.3567;4.5223;4.7133;4.8415;7.5146;3.5845;5.7171;13.4531;9.1364;7.1839;7.2831;3.6515;1.9335;1.0292;15.4159;9.3806
1;3.0558;5.7563;4.4028;4.8286;5.4226;7.6135;3.2254;5.7869;13.6634;9.417;7.6609;6.5534;3.8369;3.0303;0.9726;15.1964;9.6204
1;2.9968;5.7368;4.591;4.2471;5.8527;7.8297;3.0671;5.3737;14.2073;9.2843;8.257;6.1145;3.3855;3.8066;1.3047;15.2231;8.1741
1;2.9509;5.732;4.6214;3.8235;6.3698;8.1476;3.2722;5.2199;14.274;9.231;8.5884;6.2047;3.4075;4.3211;0.7723;15.7106;8.4871
1;2.7933;5.4596;4.85;4.8147;9.4912;8.1115;3.1041;5.1358;13.8382;8.9135;8.2801;6.1952;3.3274;3.5409;1.3098;14.2669;8.2744
1;2.5146;6.3826;5.8983;7.2766;9.873;8.0092;3.688;5.1769;13.7895;8.6404;8.2872;6.3748;3.28;3.954;1.057;13.9075;8.0698
1;2.6831;6.7286;6.6909;8.8032;10.3207;8.274;3.3275;5.1662;13.5445;8.1176;8.3055;6.0515;2.8454;3.0251;1.294;13.4731;7.4637
1;2.6293;6.5153;8.2248;8.6822;9.8935;8.4844;3.0952;4.987;12.9822;7.9148;8.5798;6.0564;2.6753;3.4339;1.4475;13.2314;6.6036
1;2.6281;6.4798;8.3942;7.7769;10.3536;9.0823;2.9964;3.9887;12.1305;7.8515;9.093;5.9334;2.4629;2.8972;1.4953;12.7495;6.6266
1;2.7334;6.3867;8.7801;7.5981;9.6666;9.8151;3.4188;4.5276;11.6674;7.5024;9.2238;6.2005;2.606;3.0993;1.4841;13.0969;6.0553
1;2.6501;6.1542;9.7295;7.8434;9.1601;10.5739;4.006;4.033;12.0175;7.3916;8.8671;6.3098;2.449;2.7714;1.5223;13.1328;5.519
1;2.8259;5.9715;9.2322;7.2301;9.2396;10.5772;3.9794;4.1992;11.8328;7.2556;8.6785;6.3582;2.2875;2.5959;2.0655;12.9503;5.3886
1;2.8708;5.8593;8.0823;6.6261;9.2645;9.6186;4.8611;3.787;11.6096;7.3148;8.6442;6.5984;1.9608;2.4754;2.0066;13.4716;5.3032
