odour stim;30/09/2020 Female3;30/09/2020 Male8;30/10/2020 Female2;30/10/2020 Male9;02/11/2020 Female2;02/11/2020 Male9;02/11/2020 Female11;03/11/2020 Male2;03/11/2020 Male8;04/11/2020 Female2;04/11/2020 Female8;04/11/2020 Female9;25/02/2021 Female9
;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V
0;7.1778;4.6286;1.5076;3.2976;3.9033;7.3366;7.3202;4.5274;5.7;4.7065;4.6071;5.4332;6.9844
0;8.0315;4.4992;1.3814;3.2668;3.5085;7.076;7.6664;4.5978;5.9436;4.7822;4.2321;5.3757;6.9765
0;7.9804;4.4526;1.5593;2.8882;3.6554;7.0009;7.2272;4.669;5.6687;4.9895;3.7494;5.4785;7.126
0;7.8031;4.6724;1.4112;2.4713;3.5644;7.1146;7.4511;4.7727;5.5782;4.2066;3.9444;5.6293;7.038
0;7.7976;4.8576;1.8031;2.256;3.2853;7.2557;6.7624;4.4922;5.5709;4.5269;4.0805;5.7279;7.0197
0;7.497;4.7483;2.0603;2.0548;3.2407;7.6439;6.4829;4.413;5.7996;4.7103;3.8755;6.0013;6.9003
0;7.3254;4.8971;2.2708;2.2852;3.1464;7.7821;6.3232;4.6222;5.8262;4.6511;3.7643;6.4764;7.0924
0;7.2392;5.1401;2.348;2.4926;2.9443;7.3134;5.4296;4.5989;5.8905;4.9872;3.5246;6.44;6.7456
0;7.5087;5.5542;2.5823;2.2616;2.8165;7.5996;5.1348;4.4197;5.8306;4.9034;3.3822;5.9818;6.4951
0;7.3484;5.0503;2.7586;2.6191;2.7299;7.5011;4.4636;4.1693;5.7875;4.9194;3.6987;5.9607;6.6059
0;7.4602;5.026;3.0749;2.3826;2.8185;7.4482;4.1251;4.1685;5.5473;5.0612;4.0203;5.9586;6.4744
0;7.7566;4.7138;3.8413;2.3712;2.6325;7.6458;4.1426;3.9121;5.9987;5.1957;4.2405;5.6247;6.282
0;7.6853;5.0332;3.8836;2.2353;3.3741;7.1767;4.1013;3.6726;5.9532;4.7569;3.9784;6.1711;6.8897
0;7.2524;4.8024;3.9388;2.029;3.7052;6.8835;3.8979;4.0019;5.9354;4.4465;4.1296;6.1921;6.4905
0;7.1229;4.8991;4.1633;2.2752;4.4423;7.2372;3.852;3.965;5.7129;4.4653;4.5017;5.3718;6.7208
0;7.04;5.7832;4.2095;2.1846;5.2557;7.5597;3.4759;3.8052;5.9229;4.1015;4.6526;4.7939;6.4204
0;6.7371;6.0915;4.2856;2.123;5.4396;7.4764;3.7663;3.9185;5.8315;4.4204;5.1093;5.0332;6.3384
0;6.5826;6.208;3.9288;1.8648;5.7702;7.4696;3.2611;3.7653;5.8522;3.9996;5.2464;4.7967;6.596
0;6.5136;6.2903;4.015;2.1698;5.6743;7.269;3.3807;3.9012;5.8109;3.717;5.3518;4.483;6.1577
0;6.4094;6.5796;3.9822;2.1121;5.9379;7.4079;3.4755;3.5768;5.8591;4.0538;5.4355;3.984;5.7837
0;6.3734;7.2745;3.9194;2.1489;5.9878;7.7648;3.214;3.7587;5.958;3.772;5.0846;3.9561;5.8286
0;6.47;7.1929;3.8254;2.456;5.8975;7.7095;2.9747;3.7688;6.0303;3.8704;4.8722;3.7701;5.093
0;6.1884;7.1484;3.5371;2.288;5.5932;7.9899;3.2418;3.7451;5.7826;3.73;4.9445;3.6092;4.7848
0;6.3026;6.8908;3.8585;2.2458;5.6061;7.7001;2.9132;3.5805;5.6941;3.2857;4.3483;3.5502;4.8394
0;6.2138;6.8259;3.4194;2.2998;5.4706;7.5623;3.3417;3.7159;5.5628;3.7367;4.2435;3.6581;4.4303
0;6.1417;7.8563;3.5247;2.3697;5.5997;7.5593;3.2021;3.8652;5.7977;4.6431;4.6202;3.395;4.0328
0;6.1784;8.8549;3.5287;1.9792;5.625;7.615;3.1554;3.9467;5.7089;5.453;4.5532;3.1728;4.0353
0;6.1447;8.6813;3.6846;2.5722;5.3202;7.7371;3.174;3.9253;5.2882;5.1403;4.781;3.3708;3.5161
0;6.3255;8.918;3.6636;2.196;5.2212;7.6316;3.6025;4.0074;5.2246;4.9591;4.7404;3.5012;3.7432
0;6.3738;7.7866;3.8806;2.4169;4.7698;7.3176;3.411;4.0324;5.4082;4.8878;5.2096;3.4012;3.5871
0;6.2863;7.6919;4.1196;2.4207;4.5223;7.3429;3.3382;4.1293;5.0791;4.3541;5.1264;3.2602;3.8031
0;5.9995;8.4117;3.8399;2.6558;3.8822;7.5694;3.4091;4.1991;5.3118;3.9083;5.4158;3.2275;3.3781
0;6.4932;9.5013;3.5063;2.5838;3.7978;7.7702;3.7234;3.8206;5.5272;3.8251;5.2764;3.0694;3.6308
0;5.5395;9.847;3.66;3.0508;3.9649;8.264;3.866;3.9741;5.6314;3.4311;6.3282;2.9196;3.4581
0;5.7358;11.2658;3.4334;3.1982;3.923;8.0913;3.5678;4.0206;5.2858;2.9341;6.9282;2.8878;3.7337
0;5.7154;11.552;3.5614;3.2331;4.0531;8.1167;3.6544;4.0553;5.3796;2.6362;6.6704;2.82;3.2956
0;5.7366;10.0886;3.3706;3.2952;4.1232;8.23;3.2695;4.1237;5.2307;2.4937;6.2646;3.0335;3.3656
0;5.6578;9.4203;3.6872;3.9425;4.4858;8.3462;3.7203;4.2674;5.0713;2.6229;6.054;2.8685;3.4395
0;5.8145;9.4359;3.8173;4.4197;4.2968;7.9687;3.4405;4.4344;5.6148;2.4247;5.8422;2.8705;3.8266
0;5.7151;9.382;3.3882;5.0777;4.3321;8.1588;4.0296;4.2811;6.4;2.2867;5.4635;2.6771;3.4777
0;6.2287;9.2112;3.2917;5.1503;4.3904;8.0795;4.8709;3.9995;6.7152;2.4009;5.5658;2.8674;3.6312
0;6.8023;8.9464;3.3377;5.0348;4.6763;7.6027;5.1944;3.957;7.0728;2.184;5.1781;3.1717;3.1688
0;6.1636;9.0746;3.722;5.4624;4.785;7.3212;4.704;4.2522;7.2495;2.2457;5.1837;3.5022;3.3908
0;6.0896;8.4064;3.8562;5.5908;4.7823;7.1301;4.7055;4.1183;6.9368;2.3973;5.1751;3.41;3.1889
0;6.0403;8.4131;3.896;6.191;4.5848;7.4904;5.0379;3.8083;6.8492;2.6144;5.2498;3.4541;3.3735
0;5.8051;8.2798;3.8762;6.2016;4.9186;7.4241;5.7667;3.9935;6.6397;2.4493;5.3869;3.5882;3.6767
0;6.1928;8.3197;3.7862;6.6135;5.2225;7.1605;6.4067;4.1056;6.6044;2.8485;5.8283;3.7044;3.304
0;6.0628;8.0611;3.9687;6.641;5.1206;7.1352;6.4624;4.0686;6.4351;3.3539;5.9485;3.9025;2.9986
0;5.9024;8.0842;3.4531;6.1881;4.6672;6.9624;6.8732;4.3633;6.3515;3.5433;5.6748;3.6864;3.013
0;6.0277;8.2114;3.766;5.5372;4.3351;7.2362;6.6569;4.1046;6.6709;3.7625;5.9688;3.9017;2.8093
0;6.2489;8.1011;3.5677;5.1111;4.4913;7.6708;6.3939;4.3825;6.691;3.9449;6.082;3.7221;3.0176
0;6.0779;8.4401;3.5979;4.4163;4.1456;7.4987;6.4101;4.3416;7.2128;3.9902;5.7023;4.2147;2.9848
0;5.8815;8.6625;3.395;3.8891;4.0526;6.9308;6.5073;4.6184;7.1119;3.4544;5.2885;5.2483;2.8839
0;6.1405;8.9362;3.604;3.8594;4.1943;7.7184;6.4125;4.5617;6.7463;3.4431;5.4417;6.2791;2.6532
0;6.2191;8.7284;3.9205;3.3921;3.8726;8.2328;6.7658;4.6;7.0473;3.815;4.814;6.1654;2.9185
0;6.3949;8.3588;3.5217;2.7855;4.0276;7.9408;6.8865;5.0263;6.7181;4.5085;4.3131;6.2278;3.0144
0;6.2435;8.1814;3.3802;2.7847;4.1608;8.1557;6.8349;4.679;6.6871;4.9181;4.0417;6.809;3.3265
0;6.1353;8.5788;3.2324;2.9052;4.0181;8.0946;6.7618;4.6574;6.5104;5.259;4.2248;6.652;3.7057
0;5.9242;9.4897;3.2527;2.5424;3.8195;7.6797;6.835;4.7205;6.4746;5.1763;3.5084;6.7193;4.0177
0;5.8246;9.0803;3.1983;2.813;3.6296;7.8504;6.5485;4.6751;6.5008;5.6332;3.447;6.7799;4.2876
0;6.1966;9.1514;3.0544;2.7754;3.8165;7.7005;5.9133;4.9768;6.496;5.3058;3.2818;7.2465;4.8869
0;5.9929;8.1268;3.3146;2.4526;3.715;7.5893;6.0127;4.7309;6.6837;4.7787;2.9969;7.0185;5.0121
0;5.9868;8.1052;3.09;2.7144;3.9401;7.7502;5.6702;4.6556;6.541;4.1373;2.969;6.9755;5.2205
