odour stim,19/03/2021 Male 2,19/03/2021 Female 3,19/03/2021 Female 4,19/03/2021 Female 5,22/03/2021 Female 5,22/03/2021 Female 8,22/03/2021 Female 9,22/03/2021 Female 10,22/03/2021 Female 12,22/03/2021 Female 13,29/03/2021 Female 1,29/03/2021 Male 2,29/03/2021 Female 4,31/03/2021 Female 2,31/03/2021 Female 7,31/03/2021 Female 8,31/03/2021 Female 11,31/03/2021 Female 12,08/04/2021 Female 4,08/04/2021 Female 6,08/04/2021 Female 11,28/06/2021 Male 17,02/07/2021 Male 3
,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT
0,17.2333,22.5944,8.4527,4.5279,15.3314,9.8089,12.7348,9.3101,9.5764,9.9689,5.3282,7.2359,3.7551,3.2436,1.0099,2.0811,14.2243,7.55,9.5721,12.001,6.1112,13.5893,2.28
0,18.4167,23.3004,9.3254,4.4642,15.9933,9.6688,12.3643,9.479,9.2644,9.9842,5.1192,7.5971,3.6566,3.0904,1.1931,2.4562,14.0633,7.7626,9.273,12.163,6.1728,12.5602,2.2715
0,18.2624,21.8288,9.1914,4.5703,16.5833,9.3858,12.7255,9.2601,9.4991,10.1257,4.9854,7.2855,4.0159,3.5484,1.4411,2.5479,14.4207,7.6826,8.4777,11.6434,6.051,11.7893,2.0972
0,18.2615,21.3187,8.5475,4.7377,15.9997,9.6442,12.9978,9.0417,9.2057,10.1511,5.2001,7.6289,3.5714,3.5567,1.4218,2.6552,13.8978,7.6346,7.5811,11.2096,5.9042,11.4715,2.3285
0,18.2669,19.5692,8.6576,4.622,15.8882,9.6841,13.3759,8.5586,9.2354,9.4509,5.9419,7.6896,3.9022,4.0895,1.1112,2.8008,13.7362,7.3647,9.189,12.2452,6.0883,11.7168,2.188
0,18.1427,21.1203,8.6297,4.3877,15.8671,9.62,12.7653,8.9091,9.4501,9.595,6.0132,8.313,4.0057,3.9227,1.0487,2.6992,13.8405,7.2765,8.7436,11.6513,5.9516,12.1718,2.1646
0,17.323,20.8863,8.4017,4.7347,15.4713,9.4727,13.017,8.4096,9.2581,9.2779,6.0211,7.2356,3.791,3.9317,1.1957,2.478,14.6319,7.8683,7.865,11.9079,6.0851,13.1676,2.2577
0,17.1967,20.8767,7.9341,4.3462,15.8567,8.872,13.2441,8.5318,10.0571,9.5529,6.0342,8.0011,4.1782,4.2072,0.8051,2.4845,13.4282,7.0998,8.6516,12.0145,5.5085,13.2338,2.1548
0,17.5377,21.3626,8.4758,4.3686,15.5206,9.3372,13.2856,8.8755,10.2529,9.6647,6.5042,7.0997,3.6937,4.0843,1.198,2.5055,13.2401,7.0481,8.5479,13.3509,5.6818,13.0787,2.1387
0,16.4818,19.3894,8.1315,4.5439,15.5447,9.6471,12.7792,8.4235,10.14,9.0343,6.9996,7.3104,4.0161,4.1457,0.8972,2.9384,13.638,7.0193,8.4286,12.846,5.1797,14.085,2.3623
0,17.4372,22.2267,8.2234,4.8479,16.0711,9.5281,12.7166,8.147,10.3143,9.3666,7.0416,7.213,4.0024,4.1728,1.0533,2.6886,13.1073,7.0376,8.4215,12.3347,5.4563,14.4799,2.467
0,17.6435,21.3439,8.5477,4.2618,16.0398,9.9959,12.6094,7.5553,10.804,9.9194,6.6077,7.6082,3.7396,4.608,0.7572,2.7632,12.6805,7.1518,7.6777,12.1842,5.1431,14.3703,2.4183
0,17.7869,21.9403,8.0448,4.5912,15.7586,9.7396,13.0552,7.2809,11.2437,10.3573,6.4879,7.5805,3.7791,4.4367,0.7435,2.6732,12.9362,7.8337,9.1289,12.6162,5.6207,14.5826,2.4103
0,17.6898,22.5308,9.1702,4.519,16.1042,9.6657,13.114,7.3865,10.9138,9.7133,6.9451,7.1287,3.772,4.4614,1.1728,2.5322,13.4352,7.7451,8.5759,12.3472,5.4344,13.1716,2.4275
0,18.1414,20.4862,8.3787,4.3312,16.0681,9.6406,13.0347,8.0703,10.8246,10.1607,6.6657,7.777,4.1605,3.883,1.1847,2.5117,13.1705,7.7814,9.9122,12.1382,5.6732,12.8064,2.2636
0,18.3491,22.4424,8.693,4.1008,16.5825,9.8331,13.3763,7.9892,11.2669,10.5567,6.5781,7.7171,3.9226,4.1194,1.2255,2.3212,12.8593,7.5368,9.4246,11.4976,5.9949,12.5398,2.2523
0,18.2218,22.9072,9.1121,4.4464,16.9535,9.4739,13.144,7.8597,11.5742,10.2339,6.6321,7.3206,3.7999,4.2127,0.9373,2.3859,12.0245,7.8447,10.0312,11.4517,6.1566,12.8387,2.3807
0,18.3815,23.1667,9.1049,4.9431,16.7882,9.4643,13.0082,8.0217,11.3665,11.1733,6.255,6.9659,4.015,3.8451,1.1507,2.4021,12.5981,7.7899,9.8368,11.5912,5.7031,13.0425,2.3925
0,18.5987,22.3072,9.7768,5.0175,16.4529,9.579,13.3719,8.1494,11.3921,10.8456,6.2686,7.6766,3.761,4.1673,1.1312,2.6304,11.7939,7.5116,10.2485,10.8057,6.2488,12.2825,2.3812
0,18.2805,20.3447,9.8735,4.8054,15.6624,9.6847,13.2105,8.2622,11.6511,10.9617,6.4626,7.3275,3.9873,4.2966,0.9111,2.2561,12.354,8.1282,10.3502,11.5312,6.4586,12.9761,2.4131
0,18.4902,22.0285,9.7658,4.5051,15.308,9.7037,13.156,8.6566,11.798,10.8321,5.9234,6.9922,4.1325,3.8062,1.0639,2.089,11.776,7.2746,10.3239,11.6013,6.22,13.7072,2.2802
0,18.55,22.8369,10.0113,4.34,14.6923,9.6405,12.8378,8.675,11.5541,10.681,5.9456,7.5844,4.1007,4.0294,1.2246,2.1632,12.8789,6.9082,10.4315,11.6551,6.0859,14.1009,2.3616
0,18.4527,22.6509,10.1684,4.6437,15.2509,9.7162,12.5259,8.6,11.5266,10.9287,6.2079,7.8444,3.4873,4.3196,1.2696,2.3273,13.1864,7.365,9.4968,12.1156,5.7873,14.4478,2.2104
0,18.413,23.2479,9.8723,4.3559,15.4636,9.5201,12.6372,8.4042,10.916,10.598,6.4002,8.1132,3.8462,4.362,0.8653,2.2202,12.7814,7.4706,9.5686,11.8506,5.2064,14.4976,2.4032
0,17.6343,21.4585,9.3263,4.5146,15.6858,9.3466,12.3088,8.3839,11.1369,10.7769,6.6533,8.0937,3.7306,4.5136,1.126,2.5378,12.9991,7.4172,9.1724,11.6246,5.5206,15.0578,2.6106
0,17.5748,24.2957,9.7185,4.7117,16.1915,9.1916,12.3114,8.1887,10.8881,11.0957,6.8719,8.106,3.8278,3.8606,1.1304,2.6706,13.1567,7.9512,9.9101,11.6141,6.0596,14.2623,2.4446
0,16.7689,24.9264,9.7236,4.4366,16.3611,8.8856,11.7554,8.6731,11.2684,11.0157,6.604,7.4663,3.9408,4.2228,0.7085,2.8879,13.4515,8.2402,9.9076,11.5361,7.4491,13.4131,2.5732
0,16.7122,22.6144,9.6379,4.3462,16.8173,9.3208,11.4238,8.575,11.713,10.84,6.7562,7.6906,3.8186,4.0882,1.1466,2.8774,13.5756,8.2031,10.2143,11.461,8.1351,12.9048,2.3619
0,17.3194,23.4696,8.8953,4.5695,17.3873,8.906,11.0997,8.327,11.2838,11.0123,6.7923,7.8445,3.6395,4.0096,1.1359,2.4364,13.7821,7.5364,9.6898,12.4693,8.3515,12.6318,2.4254
0,16.6341,22.002,9.3702,4.5257,17.5676,9.4289,10.7059,8.4238,11.5852,10.9144,6.687,8.2743,4.001,4.1083,1.0891,2.7084,13.4467,7.496,9.5888,11.8195,8.5159,12.1613,2.4553
0,16.6363,24.9569,9.3253,4.5415,18.0248,9.3172,10.7768,8.5865,11.653,11.0497,6.7788,7.4664,3.9265,3.959,1.1825,2.7038,14.2885,7.362,9.4217,12.0115,8.6552,10.6223,2.5608
0,16.6998,25.7935,9.2824,4.4411,18.022,8.9792,10.0806,8.5758,11.5401,10.8609,6.7336,7.9001,3.9359,4.0124,0.8478,2.3949,14.683,7.6014,9.5876,12.2748,7.8505,9.9348,2.494
0,16.1011,24.466,9.6217,4.4828,17.7754,9.1586,10.8112,8.606,12.036,10.998,6.2469,8.0471,3.9495,4.5216,0.8753,2.5617,14.1726,7.7377,9.5209,12.0175,7.4253,9.975,2.585
0,16.216,26.3078,10.0709,4.3815,17.7575,9.187,10.3051,9.1,11.8706,10.6604,6.1334,8.317,3.9986,4.4067,1.1766,2.39,13.8913,7.449,9.4504,11.9039,7.4055,9.8981,2.6035
0,15.7069,24.2251,10.3195,4.2843,16.9799,9.0549,10.7714,8.8704,11.4007,10.7613,5.8438,8.3606,3.9492,4.4103,1.22,2.2986,13.7769,7.4835,9.4501,11.5462,7.3878,10.1383,2.5301
0,16.1129,25.8952,10.4458,4.3318,16.8176,8.7801,10.768,8.7011,11.6518,10.8209,6.3435,8.7487,3.8094,4.6891,1.2356,2.2426,14.2822,7.8766,9.7067,11.2634,7.1725,10.5697,2.5863
0,16.9791,26.0946,9.8905,4.7456,16.9515,8.6828,9.9486,8.3739,11.7178,11.0083,6.963,7.5055,3.6316,4.5976,0.9392,2.4624,12.5942,7.467,9.6552,10.0954,7.183,10.9354,2.6032
0,16.4051,22.8461,10.1805,4.4683,16.9662,9.1228,10.281,8.3744,11.6613,10.3383,6.4137,7.4653,3.5556,5.0223,1.1686,2.015,12.9153,7.6853,8.7967,10.2515,6.307,11.0954,2.5366
0,17.1877,26.3105,9.3195,4.4557,16.5625,8.8708,9.9387,8.3777,10.8944,10.2076,6.3888,7.5348,3.8345,5.0923,1.3769,2.3269,11.9364,8.3589,8.9779,9.9027,5.5661,11.3568,2.5337
0,16.6605,26.8872,10.2116,4.3878,16.784,9.1279,9.7964,8.2361,10.9475,10.2903,6.3021,7.7241,3.8323,5.4767,0.7102,2.164,12.4404,8.7295,8.7163,9.8018,6.0956,12.0765,2.4553
0,16.9492,26.8757,10.3276,4.4862,16.5863,9.2662,9.719,8.1662,11.0592,10.0395,6.1911,7.9362,4.0918,5.3454,1.3059,2.253,12.2989,8.5601,8.6563,9.523,5.8785,12.1748,2.3778
0,16.5624,27.0615,8.8651,4.3036,16.4349,9.2818,10.0325,8.2766,11.1725,10.1349,6.3203,8.0964,3.7978,5.6953,1.1024,2.1831,11.0907,7.6421,9.3743,10.3331,5.2392,13.084,2.4307
0,16.9427,25.0118,9.3706,4.5198,15.9107,9.3504,9.8097,8.6261,10.9193,9.8974,6.4921,7.7924,3.9477,5.4856,0.9392,2.2927,10.9424,8.287,9.4025,11.0232,5.59,13.2294,2.4
0,16.7921,28.0162,9.8821,4.4078,15.5488,9.2819,9.7338,7.8496,11.1133,9.9366,6.8487,7.5485,3.9045,5.7305,1.0307,2.3207,11.168,8.3461,9.4963,10.4766,5.9419,12.6014,2.7004
0,16.5136,27.8242,9.9457,4.5343,15.5047,9.6009,10.2566,8.1398,11.1308,9.743,6.6301,7.7462,4.1048,6.1031,1.2482,2.3347,10.4966,8.8808,9.364,10.6966,5.7897,12.2845,2.5937
0,15.8833,25.2006,9.9183,4.6186,15.477,9.6507,10.6999,8.4998,10.46,9.8308,6.0361,7.6093,3.5113,5.9144,1.1065,1.8222,11.4026,8.5449,9.4557,10.4336,4.9965,11.7484,2.4672
0,15.9825,27.3778,9.5521,4.5842,16.5043,9.5622,10.721,8.3486,10.9498,9.6049,6.0299,7.6516,3.8254,5.6313,0.8028,2.0355,11.2366,8.6967,9.7427,11.0088,5.1963,12.3157,2.4405
0,16.1197,26.6274,9.6398,4.5229,15.6214,9.4799,10.7868,8.755,10.3311,10.1247,5.8509,7.2912,3.9312,5.3304,1.0932,2.157,10.8933,7.8066,9.4354,10.555,5.2542,12.5462,2.4558
0,15.9491,28.3614,9.0485,4.5882,15.7503,9.1611,10.7497,8.7792,10.7884,10.088,5.755,7.3674,3.6844,5.3277,1.0829,2.0884,11.2104,8.5102,9.4841,10.2978,5.4276,12.3771,2.4208
0,15.2294,27.1077,9.6979,4.3764,16.374,9.6493,10.95,8.4851,10.3105,9.8531,5.7614,7.9394,3.7925,5.4306,0.4016,2.1231,11.0769,7.8009,8.7559,9.8568,5.3937,12.3885,2.3129
0,15.2198,24.6981,10.071,4.327,16.1989,9.3683,11.3719,8.2507,9.3979,10.6364,5.4402,8.1044,3.5989,5.0505,0.9018,2.3919,10.8771,8.0976,9.1371,10.1586,5.3634,12.3616,2.4348
0,15.425,26.8326,9.6976,4.7253,16.4044,9.05,11.8987,7.6559,9.7199,10.2448,5.9616,7.9465,3.9266,5.394,1.0285,2.2368,10.4468,7.6746,9.4518,9.96,4.8748,12.2257,2.6588
0,15.403,27.7475,9.7642,4.3497,15.6996,8.8647,11.931,8.3267,9.8999,10.9306,5.6806,6.9325,3.8457,4.8363,1.3605,2.285,11.0111,7.9181,8.6041,9.9668,4.4401,12.0488,2.7029
0,15.2959,25.8895,9.9176,4.6341,15.9538,8.8945,11.7849,7.8559,9.3551,10.2001,5.2755,7.8448,4.2209,5.0879,1.0559,2.1075,11.029,7.6708,8.3804,9.6516,5.3279,11.747,2.5547
0,14.955,26.6616,9.2499,4.5704,15.5829,9.2263,11.8709,8.2117,9.7296,10.1509,5.6362,7.6467,3.7052,5.017,1.3306,2.2792,11.5826,7.7654,9.3803,10.0733,5.4827,10.595,2.3868
0,15.9017,25.3979,8.278,4.6001,15.6627,8.8628,12.0703,7.9579,9.8635,10.4201,5.5326,8.2135,3.8514,4.8459,1.3579,2.4626,11.4934,7.8067,8.9801,9.7226,5.4262,10.1735,2.2932
0,16.1719,25.9161,8.1894,4.2126,14.9991,8.9604,11.7126,7.7035,9.5899,10.8384,6.0512,7.9141,3.8573,4.5636,1.243,2.3869,11.1647,7.7513,8.8968,9.9422,4.8654,9.9575,2.4282
0,16.6871,25.2559,8.49,4.5767,15.2064,8.8841,12.1668,8.0764,9.0879,10.2288,6.2332,7.6131,3.7349,4.94,1.3072,2.3819,11.0523,7.801,9.9309,9.8895,5.1928,9.6128,2.2878
0,16.2642,24.1171,9.3544,4.6989,15.0345,8.9573,12.1775,7.9913,8.7452,10.019,6.1008,7.8437,3.702,5.0721,0.7985,2.487,11.0039,8.2027,9.6124,9.4121,5.6358,10.0506,2.1931
0,15.8214,25.115,9.1637,4.5384,15.8113,8.9106,12.962,7.1238,8.533,9.6694,6.6335,7.6756,3.6485,5.3269,1.2852,2.4066,11.1825,7.9279,9.4072,9.5224,5.5154,10.3554,2.2388
0,15.5438,24.1172,9.1516,4.9706,15.9282,8.6295,11.9655,7.2473,8.887,10.1084,7.0708,8.6747,3.9209,5.0352,1.137,2.6235,10.6288,7.7041,9.184,9.1841,5.5668,10.554,2.2853
0,15.5071,23.956,8.9592,4.623,16.6057,9.1641,11.5035,7.5101,8.6896,10.0402,6.4637,7.2357,3.9063,4.9149,1.2218,2.4741,10.8361,7.532,8.3503,9.7143,6.1492,10.2697,2.2716
0,14.96,24.4648,8.7005,4.2198,16.5121,9.0909,12.1181,7.2869,8.5332,10.0883,6.5234,7.4177,3.8513,4.6557,0.7041,2.7242,10.6655,8.0304,8.9293,9.343,5.7374,10.2708,2.223
0,14.8302,22.7057,9.1539,4.304,16.5959,9.5125,12.0266,7.7558,8.6128,9.8225,6.9572,7.4948,3.586,4.686,1.2695,2.5458,10.4296,7.5442,9.3026,9.9665,5.7973,10.2108,2.3112
0,14.8369,23.5453,8.9005,4.7954,16.76,9.2556,12.0165,7.7483,9.1042,9.8107,6.9077,8.354,3.9324,4.2204,1.4698,2.3113,10.3398,7.9537,8.4419,9.962,6.1481,9.778,2.0187
0,14.0597,22.3835,8.5875,4.5286,16.0611,9.3038,12.3427,7.3901,8.6333,10.2999,6.514,7.3976,3.784,4.2203,1.2535,2.443,10.2698,7.4706,9.2274,10.1908,6.5504,10.0585,2.2243
0,14.2683,22.8297,9.2139,4.4764,15.9353,9.4494,12.2708,7.5333,8.8598,10.354,6.431,7.5895,3.8906,4.3767,1.0201,2.5245,10.8246,8.1858,8.3948,10.151,6.5159,10.881,2.3656
0,14.773,21.6864,9.4555,4.5027,15.4574,9.0707,12.5822,7.5347,8.7447,10.273,6.5871,8.0901,3.6353,4.8342,1.1659,2.3332,10.8604,7.6326,8.3935,9.9724,5.6964,11.2374,2.3565
0,13.9901,19.7536,9.6307,4.5151,14.8212,8.6336,12.9659,7.8056,8.4679,10.5439,6.7218,7.1142,3.8024,5.4211,1.0682,2.2647,10.7991,8.0893,8.1878,9.3592,6.4564,11.9162,2.3505
0,13.5906,20.3453,9.1221,4.4366,14.5031,8.5189,12.3809,7.7832,8.5836,10.0877,6.5021,8.0031,3.7305,5.671,1.2192,2.4558,10.1541,7.9224,8.5071,8.9659,6.1103,12.9821,2.2113
0,13.9362,19.7494,9.7119,4.6493,14.0641,8.5366,12.3752,7.6976,8.3871,9.8027,7.0151,7.704,3.9983,5.8738,1.3862,2.1774,11.5558,7.8727,7.7127,9.6885,6.2734,13.1382,2.3874
0,13.4762,20.6241,9.5028,4.5431,14.2934,8.832,12.5835,7.709,8.1343,9.0717,6.3027,7.3478,3.8698,6.031,1.165,2.2599,11.5719,7.7886,8.8477,9.27,5.9398,11.8831,2.395
0.5,13.49,21.5496,9.8036,4.5959,14.6277,8.4767,12.5128,7.7787,7.9134,9.4386,6.6299,8.0417,3.838,6.0509,1.5207,2.1923,11.2441,7.6182,8.1365,9.8934,5.8104,11.4334,2.3138
0.5,13.6379,19.4724,9.105,4.3829,14.6982,8.2499,12.3304,8.2192,8.1101,9.4913,6.6649,7.4339,3.7396,6.2105,1.0063,2.3917,11.383,8.1884,8.2462,9.9598,6.3142,11.1931,2.0777
0.5,13.6544,22.7589,9.6846,4.5005,14.6121,7.9209,12.241,7.9209,7.8257,9.5921,6.9411,8.3594,3.8337,6.0983,1.4993,2.428,11.5555,8.0352,8.8267,10.4737,6.6696,11.0657,2.2186
0.5,12.8428,21.7217,9.2595,4.0222,14.5918,8.3573,12.1774,7.9488,7.5705,9.4826,6.7827,7.6489,3.6981,5.9645,1.0984,2.3997,11.6635,8.461,7.5768,10.3214,6.3621,10.748,2.1915
0.5,13.7098,20.5158,9.7178,4.2538,14.103,8.2015,12.3305,7.6021,7.816,9.1482,6.2483,7.7534,3.7124,6.253,1.1091,2.4235,10.6157,8.6213,8.5352,9.8171,5.8851,10.8123,2.1433
0.5,13.7319,22.7868,10.0919,4.5275,14.7084,8.5658,12.1804,7.0641,7.23,9.1575,6.7385,7.8632,3.2915,5.8364,1.3903,2.6885,11.2337,8.7277,8.6703,9.7583,6.0805,11.1846,2.1253
0.5,13.6477,19.8488,9.9127,4.2347,14.8293,8.5895,11.9936,6.4942,7.2062,8.9472,6.731,8.0807,3.8026,5.9463,1.4283,3.083,10.9969,8.6889,8.4017,10.2568,6.2422,11.3932,2.1313
0.5,13.2804,23.1878,8.9284,4.3805,15.0725,8.3956,12.7395,6.9142,7.1095,9.1483,6.5727,7.8064,3.6081,5.8195,1.5916,3.0095,10.9758,8.5538,8.8509,10.3083,6.2696,11.7991,1.9543
0.5,13.2868,23.9745,9.7391,4.4974,15.6665,8.4342,12.9066,7.214,7.0305,9.2829,6.5078,7.8814,3.6712,5.5728,1.4256,3.1472,11.4272,8.5886,8.9742,9.7844,6.3391,11.4026,2.1981
0.5,13.4179,23.0898,9.2525,4.6167,16.0361,8.4021,12.0961,7.2928,7.1524,9.1042,6.7212,7.5762,3.8411,6.0459,1.5446,3.0606,10.5527,8.7264,8.8038,10.0664,7.0199,11.4648,2.0562
0.5,12.9058,24.1141,8.9907,4.7513,16.0511,8.3503,13.0225,6.7844,7.3047,9.6285,6.4433,7.5182,3.9414,6.0792,1.054,3.1905,10.8898,8.442,9.4633,10.2804,6.7409,11.2244,2.1268
0.5,12.8175,22.0647,9.7219,4.655,16.7499,8.6525,12.9759,6.7794,7.3012,9.3902,6.359,7.7935,3.6464,6.1646,1.3713,2.9168,10.6361,8.7311,9.0747,10.0043,6.5519,11.3088,2.046
0.5,12.9547,22.8953,9.7745,4.3189,16.8403,8.1879,12.6014,6.5419,7.1,9.4413,6.4267,7.513,3.6529,5.8902,1.1457,3.08,10.4605,7.9596,9.5297,9.959,6.711,11.5311,2.1304
1,12.6693,23.7304,9.6649,4.4459,16.6831,8.4383,11.9484,6.1711,7.1813,9.5833,6.4666,8.1117,3.5386,6.2716,1.1926,3.0311,10.0938,8.2207,8.983,9.8509,6.4827,10.4332,2.3136
1,13.1199,21.801,10.2167,4.7436,16.5659,8.25,11.8175,5.9646,7.0994,9.4041,6.0022,8.1426,3.6487,6.3418,1.1543,2.851,10.9263,8.4277,8.744,10.1966,6.6908,9.8801,2.3504
1,13.1436,28.6332,12.4291,5.1056,19.9249,9.6057,14.4502,8.7825,9.4393,11.6353,9.4289,9.601,3.9038,7.3023,2.8333,4.3435,16.0012,9.0452,12.0648,13.5243,9.8487,13.2664,10.9649
1,13.2358,34.7681,16.8646,6.586,22.2728,11.8503,19.2927,11.4273,13.4305,13.3495,13.3974,11.1061,4.2076,7.6976,4.2555,5.3635,19.8619,10.079,15.4672,17.6117,12.784,16.2574,14.8398
1,12.3662,42.3786,19.5069,7.0355,22.9885,12.9841,23.3734,12.0593,16.7312,14.4166,15.5839,12.8546,4.0221,7.6084,4.4723,5.6782,20.2535,9.8313,16.2929,20.2752,14.2941,17.096,16.5287
1,11.3834,44.1435,21.6983,8.0738,23.6649,14.2123,26.5034,13.2137,18.4562,14.4144,16.5984,12.543,4.0694,7.2547,4.6773,5.8435,22.3147,10.0014,16.0747,21.2827,14.8138,17.8452,17.3349
1,11.258,44.5735,22.8966,8.3472,24.0134,14.9029,28.9107,14.2201,19.5038,14.8575,17.6037,12.6958,4.1409,7.359,4.3478,5.8068,22.591,9.8649,17.1729,22.9512,15.394,19.1079,17.676
1,10.8052,46.1952,22.62,8.749,24.0972,15.5355,31.1117,14.4691,20.1926,14.8935,17.7224,13.1461,4.5209,7.3223,4.284,5.9867,23.3746,9.4249,16.2516,22.9393,15.4528,20.8743,17.9015
1,10.5785,45.0414,25.3115,9.1315,24.7006,15.4565,32.6348,15.3446,20.2497,14.4993,17.6915,13.3262,4.3092,6.9489,4.6809,5.8556,23.737,9.6769,16.9306,23.6243,16.0253,21.3073,17.7961
1,9.9122,48.7429,26.3193,9.6458,24.8513,15.9776,31.2277,16.5521,20.8771,14.5608,17.1434,12.8738,4.7228,6.7863,4.957,6.0897,24.6724,9.777,17.6283,23.9663,16.1511,20.2524,17.9585
1,9.6039,49.7352,27.3943,9.9632,25.2683,15.9899,33.9724,16.4893,21.3678,14.6741,17.7239,12.3557,4.2935,6.6767,4.6134,6.2874,24.6474,9.7732,18.2248,24.8309,16.0384,20.8753,17.7753
1,9.2987,48.9269,27.8097,10.4051,25.2904,16.1756,33.9895,17.3468,20.7012,14.5532,17.6907,12.4829,4.6277,6.5206,4.7579,6.3077,24.815,9.956,17.7114,25.5013,16.0487,21.0068,17.5612
1,9.5652,50.8225,28.4084,11.1064,25.6097,16.3273,33.9992,16.9511,21.3327,14.4458,17.1043,12.0003,4.5594,6.4202,4.3097,6.3959,25.2847,9.9478,18.5032,24.8208,15.5701,21.1153,17.652
1,9.0914,48.8041,26.8638,10.8499,25.2885,16.3856,34.0651,17.5442,21.6425,14.2017,17.2314,11.4419,4.7358,6.777,4.6507,6.5633,25.6528,9.7767,18.9621,26.2874,15.1071,22.1384,17.1664
1,9.1944,50.4937,24.6994,11.1111,25.2558,16.4613,33.8132,17.3311,21.2339,14.2008,16.9266,10.8011,4.5986,6.904,4.3521,6.2827,25.2264,9.5838,19.6677,24.9724,15.1309,22.4271,16.8187
1,8.8653,51.3602,25.2636,11.4267,25.5478,16.5955,33.3744,16.6135,21.7238,14.1658,16.8278,11.7667,4.9101,6.8266,3.9418,6.3001,24.1741,9.7536,19.0323,25.3612,14.5076,22.0318,16.6403
1.5,8.6273,49.7515,24.4834,11.1552,25.2029,16.2938,32.5697,16.8054,21.9306,14.0128,16.7327,11.6975,4.5201,6.4694,4.5842,6.3279,24.2035,10.0456,19.4419,25.3823,14.0483,21.7556,16.4126
1.5,8.699,51.4526,22.6244,10.5646,25.1257,16.1124,31.9569,16.7845,21.1438,13.878,16.5238,10.9165,4.6445,6.5974,4.1557,6.3943,24.6109,10.086,20.1777,24.9859,14.6448,22.565,16.4441
1.5,8.3081,49.2616,23.2519,10.0697,25.4218,16.2213,30.9431,16.9164,20.4113,13.6204,16.3889,10.9072,4.7167,6.4924,4.2247,6.2287,25.5404,9.9689,19.6295,24.1401,14.1963,22.1994,15.9723
1.5,7.9628,50.0716,22.9857,9.2244,25.3556,16.1241,31.5461,17.0087,19.7371,13.2912,16.1316,10.2106,4.664,6.673,4.3533,6.0774,24.5853,10.113,19.4332,24.4908,13.498,22.9355,15.7141
1.5,8.0225,48.3026,21.8712,9.6619,25.0334,15.7362,31.754,16.4846,19.6757,13.3496,15.8988,10.7426,4.8376,6.8846,4.1395,6.0321,25.1687,10.6678,19.4469,23.8851,13.6399,23.4824,15.1536
1.5,7.7794,44.7176,21.663,9.5209,25.1245,15.6605,31.9768,16.862,19.1383,13.4028,14.931,10.007,4.724,7.2704,4.0757,6.0489,24.5957,10.5149,19.0486,23.8337,13.3168,23.2089,14.5932
1.5,7.8836,45.7995,22.4209,9.7977,24.364,15.5231,31.5765,17.1092,18.4256,13.2987,14.5283,9.2739,4.682,7.4978,3.8843,6.0315,24.1263,11.1303,19.667,23.6104,13.174,23.552,14.5309
1.5,7.5324,46.5709,22.4202,9.8497,24.9698,15.5546,32.0282,16.8638,17.7335,13.456,14.8882,9.7906,4.9497,7.4442,3.9593,5.9747,24.4408,11.2541,20.3863,23.7269,12.2071,23.8406,14.5847
1.5,7.261,48.3996,22.787,10.2197,24.561,14.9391,31.3566,16.2984,17.0481,12.7546,14.9189,9.1344,4.9493,7.1278,3.9132,5.9237,23.8399,11.1242,19.0178,22.529,12.5778,23.6971,14.1458
2,7.6786,48.9389,23.5685,9.6726,24.9223,15.3668,31.9572,16.1908,16.915,13.2651,14.5663,10.5064,4.6698,7.1668,4.2117,6.2121,25.3181,10.9024,18.2877,22.059,11.7466,23.0078,13.7587
2,7.4714,47.5354,24.8943,10.0513,25.5661,15.1663,30.4357,16.0785,16.3598,12.9384,14.3138,9.4544,4.7895,7.0684,4.4425,5.8896,24.9006,11.108,19.0096,22.9019,12.0624,22.9536,13.7094
2,7.7479,47.9986,24.0597,10.3217,24.8993,14.9235,31.2114,15.7858,16.8609,13.3325,14.7635,10.0378,4.7062,7.3262,3.9131,5.8076,25.2245,10.9008,19.3484,21.8066,11.7894,23.3551,13.5625
2,7.3566,45.3804,24.2729,10.336,24.4602,14.097,29.5642,15.6526,16.6382,13.2684,14.4536,9.8445,4.6962,7.141,4.3087,5.6522,24.9283,11.1442,18.6686,21.2496,11.0892,23.7362,13.0005
2,7.5798,46.7934,24.5343,9.7824,24.9043,14.4156,29.9238,15.9291,15.7008,12.8724,13.8812,9.7404,4.6948,7.4985,3.8242,5.9257,25.2615,10.7956,18.4192,20.5943,11.5573,23.5125,12.839
2,7.5513,46.7092,23.7677,10.9638,24.9413,14.6796,28.0019,16.0889,15.4785,12.936,13.3806,9.893,5.1878,7.6252,4.1768,5.5662,24.7473,11.3864,18.34,20.9731,9.8712,24.2429,12.4964
