odour stim;12/11/2020 Female3;12/11/2020 Female4;12/11/2020 Female9;13/11/2020 Male3;13/11/2020 Female4;13/11/2020 Male7;13/11/2020 Female8;13/11/2020 Male9;13/11/2020 Male10;09/12/2020 Female13;11/12/2020 Female1;14/12/2020 Male1;08/02/2021 Female1;09/02/2021 Female6
;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V
1;9.6673;11.8164;5.5405;12.8577;18.126;16.7745;6.9251;8.2585;14.1134;28.1126;24.8696;20.6476;10.7898;22.3161
1;11.2105;11.0411;5.9254;12.2067;15.9538;17.4875;6.4689;8.3395;12.9548;24.362;21.9618;18.9823;9.6808;19.9601
1;9.416;10.738;6.3737;12.3513;14.1701;16.0044;7.0856;8.4423;11.6019;29.0633;23.9022;18.076;9.6145;16.6875
1;8.9842;11.5028;6.1651;11.2738;13.789;16.9936;6.8173;9.1582;10.3106;31.7408;29.5934;17.6881;9.2702;17.1066
1;7.9446;12.107;6.6798;9.4892;11.9805;15.5439;6.4238;9.1697;11.1209;30.4354;29.7175;17.5426;8.7022;17.6715
1;7.5988;11.1763;6.0039;9.066;10.4282;15.2885;7.1892;9.1016;10.4608;27.5902;25.7624;17.3512;9.3899;16.5092
1;9.1361;11.7364;6.6634;8.954;9.6149;13.2797;6.7204;9.7144;10.4229;24.7359;22.7984;17.1953;8.9289;14.6166
1;9.2854;11.3023;6.6884;7.5685;8.8288;14.2405;7.2345;10.0307;10.7185;22.2663;20.294;16.7243;8.2898;13.015
1;11.4852;12.1095;6.935;8.5805;7.9882;12.7869;8.5238;8.8518;11.5817;21.9526;21.3507;16.6721;7.847;11.5865
1;11.0255;12.2602;7.4132;7.7801;8.3918;13.9729;7.8576;9.5977;10.6423;19.244;18.9164;16.5812;7.569;10.8371
1;12.1976;11.4373;8.1882;7.3272;7.8119;14.0064;7.3316;9.5541;10.0918;19.2863;17.9798;18.4496;7.9924;9.7513
1;11.2916;10.7462;8.1861;7.0781;8.8114;12.9676;6.7396;9.1254;9.8453;19.9907;22.475;18.9985;7.5025;9.2642
1;11.5143;10.4934;7.7976;7.0491;9.3837;10.9734;6.0077;8.9189;9.7336;18.822;21.5809;19.4328;7.1997;10.4167
1;11.3638;11.0348;7.7332;7.5365;9.8359;10.4293;6.0364;8.3361;11.4357;20.1092;19.0473;18.8842;8.7209;10.9167
1;10.6987;10.9719;7.5585;7.6883;9.5644;10.6938;5.6035;8.3532;10.7333;18.3891;17.6806;19.76;8.7895;9.9931
1;10.6893;11.2868;7.6185;7.6946;8.7344;13.2079;5.2334;9.0395;10.2064;16.7327;16.3545;19.0011;8.2676;11.2734
1;12.1512;13.4546;7.8206;7.6434;7.7352;12.6377;5.1065;8.8361;9.5788;16.191;15.6532;17.5965;7.8166;11.5578
1;12.8991;12.6322;8.0957;7.0984;7.2454;12.039;6.805;9.4427;10.172;16.6401;16.275;17.1682;7.4832;13.1267
1;14.2079;12.9141;8.281;7.1831;8.115;10.5293;7.4629;9.1106;10.2978;17.141;15.7026;16.075;6.9019;14.1214
1;13.5688;11.8382;7.6932;6.0615;8.5395;9.8295;8.2579;9.4336;10.4233;15.4625;14.7562;16.1756;6.3039;14.0866
1;14.6437;12.6964;9.7581;6.6457;9.7431;8.8241;8.242;9.4066;11.2339;15.3358;16.3999;16.9514;6.3198;13.0893
1;15.8473;12.9788;10.3803;7.0491;8.9803;8.0518;7.7712;9.0221;11.5799;15.7859;15.9694;17.5261;5.9763;13.4931
1;16.4684;13.9489;9.6305;8.0887;8.4227;9.6267;8.4272;8.6282;10.2662;15.9425;16.7925;16.4531;5.9412;12.193
1;16.4001;12.2201;9.8497;7.3219;7.4898;9.3376;8.7137;9.1431;9.7201;14.1291;15.4206;16.4426;5.8033;10.6535
1;13.8044;12.742;9.5255;7.1281;6.5215;8.7062;8.1627;9.1981;8.7779;15.4592;14.6524;15.9009;5.6248;12.6361
1;15.0715;12.1819;8.738;7.6261;8.2018;8.046;8.5497;9.8463;8.4537;13.7769;15.1491;16.4082;7.3884;13.2613
1;14.3492;11.8035;9.107;8.6505;8.9698;7.78;8.4743;9.7444;8.3942;14.5594;19.5742;15.6264;9.6869;15.6579
1;15.7829;13.9201;9.3573;9.1073;9.4408;7.5131;7.9241;9.6383;8.675;15.1793;20.7956;15.5919;11.9934;13.6312
1;22.7119;15.1021;9.8617;7.9751;14.5643;7.1742;8.1949;9.176;9.7963;16.5337;23.63;17.1105;11.7966;13.6196
1;24.1467;16.5085;9.5654;8.8659;17.5688;8.9647;7.4804;9.3717;10.3683;16.9634;24.7864;17.5674;12.8621;13.4494
1;23.5673;15.3257;9.7139;7.6283;15.3195;9.0319;6.6786;9.474;11.4713;18.0193;27.8812;19.3819;13.5691;13.4307
1;20.3946;13.5574;8.971;8.3747;22.5895;8.6855;6.4625;9.8604;12.6709;19.0583;26.9061;19.353;14.6251;14.6026
1;17.4775;12.079;8.3135;8.3676;22.6382;9.8138;6.9339;10.2202;12.7646;17.019;23.8158;17.5798;15.8601;12.6007
1;17.3378;11.4255;9.1243;8.8488;24.5822;9.1267;8.5864;10.1163;14.9375;16.6435;22.0476;15.6717;17.283;14.2108
1;19.1405;14.2063;9.28;9.2704;25.4502;12.1033;7.6026;9.434;10.9604;16.6736;23.8082;16.8418;16.4178;14.9357
1;19.052;16.8764;9.7604;8.5234;25.7643;12.2276;6.7987;9.0529;9.5812;16.9968;25.8167;15.7725;18.919;14.1276
1;16.3683;16.4827;8.9399;7.8777;25.0219;11.2079;6.3857;8.9355;9.5266;16.1798;23.7284;15.8241;18.7376;15.7109
1;12.9964;15.0618;9.3199;7.3967;22.2011;10.1291;5.8489;9.0894;12.443;15.0518;20.4986;18.0518;17.7817;13.9395
1;12.7028;13.1415;9.0485;8.2104;20.4285;9.3533;6.6459;9.0034;13.0736;13.6074;18.2564;16.7621;17.2768;15.2299
1;10.7238;12.2421;7.9726;7.976;21.0546;9.7451;6.3288;8.3131;12.0139;15.4999;16.5165;16.3362;17.04;13.7733
1;9.544;11.4931;7.3209;8.0368;20.3082;9.384;5.7955;9.1443;10.9928;16.5808;16.2332;17.5958;18.4194;12.6814
1;9.0003;14.9357;6.7141;7.4974;20.4115;8.8835;5.674;8.3415;9.884;15.0741;17.0667;18.437;19.5942;14.0007
1;8.9912;14.3671;6.231;8.0153;21.8891;8.3896;6.1296;8.8264;9.8482;15.475;18.4612;17.5801;18.5218;15.3889
1;9.09;16.0531;6.253;6.6319;19.2455;9.0619;6.0591;8.4761;8.7149;14.2492;16.5247;16.1077;18.0539;13.587
1;8.6218;15.0086;7.192;6.4737;18.4069;9.433;5.4654;8.2867;9.9353;13.1888;18.2077;14.2115;16.7913;13.9373
1;7.9439;13.2827;7.1985;7.8917;15.2197;8.7945;5.661;8.5882;10.7798;12.6124;16.5368;15.359;18.579;12.4308
1;7.3575;12.3881;7.1116;7.9584;14.1663;7.8532;6.014;8.393;10.4644;14.6769;16.0897;15.6692;18.5345;11.0934
1;6.2482;12.9;6.492;7.9582;14.906;8.9322;6.8741;8.1634;9.7119;15.9867;16.703;16.2623;18.0603;12.293
1;6.5966;13.1588;6.0041;8.9742;14.9434;9.4454;8.1702;8.5737;9.5723;14.7611;15.9454;15.7464;17.5075;12.6339
1;9.0435;14.6993;6.224;7.9558;15.1772;8.7873;7.3537;7.4211;10.6271;12.2088;16.8852;15.6341;17.418;15.0483
1;8.4881;13.265;5.7005;7.5637;13.3076;7.955;8.0994;8.6642;11.658;11.4323;18.7227;14.5477;14.9069;14.0264
1;8.8887;12.2772;5.546;7.9673;12.0573;8.6817;7.32;7.9576;13.3276;13.6242;18.607;13.3888;16.908;12.347
1;10.1394;11.2524;5.932;9.3686;10.9835;9.1034;8.8787;8.0885;12.4196;12.6617;18.888;12.5152;17.4601;13.4488
1;11.7295;11.6244;6.2136;9.1798;11.2144;8.8535;9.1972;7.8099;10.9675;12.4997;18.2916;12.4372;17.6823;14.7827
1;14.7029;12.6972;6.1042;8.5843;11.3539;8.5235;9.6834;8.6439;11.6029;13.5277;17.1606;14.9061;17.6315;12.8591
1;14.6774;11.7182;6.8574;9.0486;11.812;8.0209;9.2009;8.145;13.7804;12.2097;16.8921;16.3868;18.429;14.3139
1;13.2448;14.4147;6.7551;9.0432;14.9355;8.9693;9.0175;7.939;13.8946;13.5662;20.8537;17.3853;17.3212;15.587
1;13.6854;14.7929;6.1896;9.1253;18.3295;10.6219;9.3263;8.6409;14.5049;14.5875;19.1778;18.7431;16.1162;13.8958
1;15.9267;16.383;5.8045;9.8662;21.801;11.0459;9.9102;8.8231;15.9691;13.449;17.2869;17.7282;14.6808;16.2222
1;14.0962;17.0234;5.6306;9.887;24.0332;11.5896;10.7155;8.2896;14.5963;12.7534;18.7098;17.2097;16.0641;14.9135
1;14.4801;17.2726;5.3487;9.1651;24.8234;12.7885;12.15;8.6754;14.3106;13.712;21.2571;17.3598;18.8898;14.6822
1;16.6387;17.3451;5.241;8.5404;22.0458;13.2096;12.3628;9.7372;16.0685;13.3166;21.4958;18.4294;17.3939;16.5182
1;14.1622;15.8883;4.761;8.4739;22.3532;15.027;12.4019;10.6292;14.1951;15.9683;23.4866;18.415;18.4039;20.5896
1;17.3046;14.7281;4.7926;8.6773;20.6513;14.1625;13.0134;11.288;15.2553;17.1146;21.6018;16.85;18.2639;24.0359
1;15.1458;18.6993;4.98;8.3161;23.2434;12.6066;13.5429;11.0674;14.5602;17.1011;25.9785;18.9881;18.7995;24.9774
1;16.1927;18.796;5.399;10.3233;25.0141;11.1498;12.5684;12.859;14.3643;16.7174;23.6038;20.7796;18.1506;25.2606
1;18.1371;20.3191;5.1764;10.3425;26.6462;11.0379;12.4301;12.6105;14.2433;16.0221;20.9918;21.7106;17.0303;22.3387
1;15.753;19.1605;5.1068;10.0412;29.6179;12.3928;12.3772;12.4162;13.4266;14.4091;21.5082;20.8914;16.2271;19.9803
1;18.2961;19.0134;4.7502;11.6238;28.103;11.6605;11.9812;11.7862;11.5967;13.3591;20.5407;21.4802;15.4955;19.3125
1;16.0394;20.3961;4.7048;12.8018;29.4477;10.3211;11.8948;12.2461;9.4062;11.8617;22.2751;19.4357;15.3935;17.3611
1;15.1495;21.6014;4.8841;11.2974;27.7773;9.3052;12.7349;11.6207;10.4612;11.7039;20.2419;20.3347;15.0803;15.309
1;14.9031;19.1105;5.9554;11.226;27.2317;10.6003;12.6013;12.5375;11.7781;11.5885;22.8266;21.8457;16.0962;16.9286
1;12.7214;19.0257;6.2519;10.6815;25.3515;9.7221;13.476;11.9072;11.3774;12.315;22.9581;21.9449;16.5824;15.4937
1;11.9684;17.9015;6.0317;10.4104;25.8562;9.8633;13.124;10.9968;13.2767;11.6186;21.2341;23.7816;14.9749;16.7963
1;10.863;18.024;5.6345;8.2934;25.1205;9.3838;13.2558;11.8599;12.8384;12.7892;19.1316;22.7254;13.6823;14.7979
1;10.4172;16.1908;5.4926;8.5114;23.6108;8.8202;12.7095;10.6054;12.7722;12.1554;17.395;22.568;12.5619;13.1578
1;11.2681;16.8097;5.9677;9.0631;24.7436;8.3817;13.2003;9.8555;11.3377;13.2197;17.3558;20.5535;11.1207;14.4887
1;10.0898;19.7274;5.9741;8.3635;22.6296;8.518;14.1072;10.0885;13.5077;12.0617;20.4039;19.8777;10.2617;14.6571
1;9.2279;18.5551;5.7357;8.2175;22.2937;11.1791;13.779;9.6327;13.2339;12.1735;18.8061;18.5333;10.7902;16.1944
1;9.251;18.2395;6.3334;6.6713;21.2633;11.4957;13.1249;10.6064;13.36;11.3853;19.7936;18.4249;9.7071;14.0623
1;9.5372;18.4338;6.0239;6.9142;20.6955;10.5065;12.5479;10.288;11.9708;11.4862;23.2329;20.4646;10.6561;12.7242
1;9.8758;17.0729;5.4508;5.989;18.8107;10.4303;14.2333;9.2173;13.2549;12.1524;20.6401;19.4693;10.2367;13.4927
1;9.1398;18.4132;5.1628;7.1975;19.1066;9.5498;14.6763;8.7359;13.4531;11.376;21.3419;17.9131;9.3049;12.9306
1;8.2758;16.9464;5.0949;7.2916;17.3396;9.3463;14.1205;9.2627;11.8649;12.8036;19.5506;20.0103;8.5676;12.5642
1;7.2117;16.6251;5.5047;7.2762;15.432;8.8086;13.0441;8.4363;8.6046;12.6904;21.3507;19.5077;8.0076;11.5746
1;7.5266;15.7428;5.0905;6.6433;16.218;10.0625;13.0161;8.8602;8.4969;13.6541;19.5784;18.3905;8.0739;13.1543
1;6.7328;20.1605;5.1848;6.101;15.943;9.6796;13.2078;8.0078;8.8126;12.8044;17.7049;17.4082;8.9452;12.1257
1;6.3938;18.7445;5.8546;7.035;15.178;8.9944;13.2186;7.898;13.7366;11.8453;16.4032;18.9996;8.2827;15.0237
1;6.4813;18.2774;5.6219;6.4633;16.1909;8.347;14.4897;7.8367;14.0974;13.3547;15.2148;17.831;8.1407;14.0891
1;6.0133;21.0874;5.7482;7.3684;19.0099;8.1833;13.6913;7.1343;14.1585;14.4581;14.2309;16.7565;8.5107;12.3254
1;8.236;24.1609;5.959;7.6924;20.4107;10.8766;14.3091;7.4345;13.5262;13.6252;15.7915;17.7865;8.3935;12.3392
1;10.062;24.6347;5.4819;8.0645;21.1984;10.8286;14.4635;8.1432;12.3923;12.9961;15.3593;18.7816;10.3966;12.3116
1;12.7843;22.131;5.402;7.4077;20.8395;11.6809;13.8684;9.5461;11.6146;14.366;17.7343;20.5554;10.2738;13.3569
1;11.3768;22.0985;6.0658;8.188;22.0524;11.448;13.6034;9.9025;12.4249;14.6998;20.8627;19.7345;11.1737;15.1208
1;11.1103;22.9136;6.991;8.8192;23.6196;13.6812;13.5726;10.9892;12.1136;13.8956;21.362;18.4326;11.4904;14.7111
1;13.7814;21.1483;6.4086;8.5505;22.7398;12.4302;14.7894;10.5788;11.7394;14.7289;22.7171;17.8337;13.14;14.5875
1;13.2084;21.3837;5.9637;7.9942;19.99;10.9017;13.887;10.0316;10.6691;13.6069;20.0901;16.351;11.8396;14.1223
1;14.9815;23.652;6.8092;7.149;20.3552;9.9581;14.1463;10.6244;9.9657;14.1065;18.417;17.3998;12.202;13.4601
1;14.6553;29.4954;7.2422;8.2516;20.0175;11.1445;14.4247;10.7507;10.0284;15.5643;17.0144;16.6558;11.4533;11.4042
1;14.4252;30.4875;7.1712;9.6437;18.172;11.4067;14.5484;10.2134;9.7378;15.4738;19.2733;18.585;12.5243;10.6167
1;15.586;28.1079;6.6401;9.6024;16.826;10.3625;12.8807;11.0211;11.4142;16.5676;21.3732;17.7169;12.2488;15.043
1;13.6948;26.1457;6.1477;8.6436;16.0549;11.3174;14.527;10.4826;11.7743;17.1273;19.7593;17.1016;10.8291;16.427
1;13.7854;24.832;6.6193;8.8313;15.0179;10.6304;14.1615;8.4648;10.7593;19.4292;20.3197;17.2211;10.0021;15.1773
1;12.255;22.3611;7.3005;10.6371;17.1343;10.1463;14.1907;10.0146;10.044;18.4992;18.2608;16.7265;9.6521;13.0144
1;10.899;19.4998;8.0701;9.8408;17.8817;9.0364;15.2037;9.2452;9.3595;19.2805;16.4242;17.4132;9.2271;11.7321
1;10.8678;19.5439;7.7517;10.8901;17.3106;9.625;15.3951;9.3819;8.9097;19.1456;15.3563;18.5621;10.3635;11.2456
1;8.9791;17.5584;7.4662;12.0477;17.0702;9.3133;14.9673;9.2121;8.433;17.0569;16.5807;18.0424;12.1019;11.2447
1;8.5228;17.7103;8.782;11.2633;15.1923;10.546;16.1454;8.8812;7.83;18.3311;15.4852;20.9603;11.044;11.6294
1;7.074;16.4547;8.4401;10.5444;13.3939;10.5342;15.8544;8.6023;7.6489;19.642;14.6369;21.0802;10.3609;12.8522
1;8.4144;17.0169;7.7564;9.0338;13.4625;10.4319;14.3803;8.1197;8.2392;18.6725;14.0802;19.9289;9.3513;12.0608
1;7.2032;15.3118;7.097;8.3203;14.4471;9.9387;14.1233;8.2714;8.1078;18.5449;15.0926;20.161;8.5904;10.7766
1;6.9345;14.7222;6.9091;8.7216;14.9906;9.1279;13.7321;7.982;7.2617;17.6443;14.265;19.4825;8.1617;11.853
1;6.7628;15.546;6.4878;7.5199;16.7339;9.6617;13.3358;7.8962;7.1227;17.8125;16.6404;17.9903;7.2639;11.8997
1;7.5474;15.883;5.6985;7.892;14.8882;10.5454;12.6428;7.2157;8.0624;16.3665;20.2598;17.5418;7.9702;11.8739
1;7.7525;14.5774;5.9332;9.411;17.0175;9.765;12.6958;7.0883;7.7236;15.1823;19.913;17.5926;7.6983;9.7875
1;7.4156;13.678;7.481;9.3686;18.5969;9.2956;13.2236;7.3758;7.5045;16.1941;21.1071;18.7054;8.4959;9.3919
1;6.7892;16.1663;7.2373;9.7291;19.98;8.9619;12.9245;6.2411;7.0443;14.9185;23.858;17.897;8.364;9.7539
1;6.9234;15.1022;6.7651;8.9809;19.9049;10.7416;12.3965;5.9035;6.4915;13.7424;22.3525;18.2358;9.18;9.9728
1;6.1347;13.4053;7.2138;8.2892;18.7548;9.7255;13.383;6.0997;7.0262;15.0316;22.6201;19.0741;8.4938;9.9294
1;5.9427;12.807;7.0435;9.0803;20.8542;8.6248;12.4701;6.9288;8.6219;14.3757;22.1186;17.2836;7.988;10.5213
1;6.1346;13.4145;8.2415;8.4613;17.8344;9.5917;14.1942;6.6376;8.1071;15.2053;19.3528;16.7066;7.5267;10.05
1;5.8888;12.5167;8.4318;10.5037;21.0509;9.7255;15.3548;6.6578;7.4871;14.5945;17.551;17.4203;8.0565;11.6005
1;9.0655;12.0444;9.0999;11.366;22.4301;10.1967;14.9414;6.822;8.9986;16.595;18.2588;17.4637;8.1799;12.0292
1;9.2747;12.441;10.4673;11.5413;24.328;11.1113;14.3441;8.2432;11.8798;16.7712;19.8842;16.8962;9.3236;17.0529
1;9.4384;11.63;10.4782;10.5622;22.6773;10.9772;14.274;8.3326;11.5956;17.2118;21.7486;16.44;9.1904;15.9384
1;9.5951;11.0703;9.3992;11.3917;21.7691;12.6341;14.2441;8.2664;11.7701;17.0868;19.7312;15.2589;10.9309;18.3736
1;8.9211;11.8687;8.0011;10.0344;19.9142;11.7473;13.0083;8.2793;13.36;15.7446;17.6588;14.4306;11.756;21.9293
1;8.0169;11.4489;7.6615;9.5571;19.7359;12.0074;12.9112;8.59;12.8027;18.0535;20.1645;15.8668;11.9107;20.9248
1;7.8598;11.007;7.0216;9.2165;18.3152;11.0497;13.1914;9.359;13.8328;21.4082;19.1588;15.4582;11.1923;19.6963
1;11.1872;14.9208;6.1138;9.4077;20.9144;11.2995;13.6801;8.6888;14.0826;23.87;21.2031;15.5727;11.0057;18.7956
1;9.9877;17.1858;6.2803;8.9117;21.9664;12.1573;11.5965;9.7884;15.9536;23.7523;21.9358;16.0607;10.8906;17.712
1;9.6173;19.3887;6.1479;8.9797;18.8357;11.073;13.1019;8.4099;19.4117;25.054;20.1916;17.1479;12.8342;18.8561
1;9.3146;18.3971;5.8724;8.5104;16.7549;10.2069;12.2553;7.9013;18.0666;23.5279;18.1337;15.832;12.2471;17.8022
1;10.3226;17.5144;6.6286;8.185;14.9034;10.0448;12.1237;7.7147;15.6591;20.4399;18.5875;14.695;12.5567;20.9141
1;11.873;17.4223;6.3736;7.558;13.1353;11.088;12.6519;7.3542;13.9186;22.7034;19.2027;14.9927;13.0604;18.9606
1;12.0903;16.156;7.3359;7.6065;11.4514;10.3966;11.6272;8.2041;12.0511;22.1696;17.8432;14.1649;11.5913;17.0613
1;15.3946;16.3472;7.9271;8.5956;12.7583;10.1787;10.1964;8.1731;11.1085;20.1232;16.3427;14.3848;11.9596;15.3247
1;13.8322;16.4892;7.3954;8.3977;12.277;11.9629;11.3289;7.8164;10.2332;20.5868;14.9188;14.2965;11.8617;15.6721
1;12.238;16.1104;7.2185;9.4799;11.3125;11.5148;11.9056;7.2843;10.1212;19.1101;14.2801;15.8006;11.191;13.5956
1;13.6754;15.9008;8.8197;8.3016;11.0619;10.4649;10.8103;6.4725;10.1827;19.3033;13.5896;15.3312;11.8661;12.6444
1;12.3874;15.0798;9.321;8.0545;9.8048;9.0826;9.7646;6.041;9.497;17.1992;13.1733;14.9671;12.108;13.3454
1;13.3053;14.8711;9.687;8.0186;10.4982;8.3624;8.7071;5.945;11.2203;15.0255;14.5014;16.6243;11.3776;11.8922
1;15.1228;14.819;8.9707;8.1783;12.2517;8.3901;8.097;6.2103;12.2987;14.5472;14.747;16.5281;10.723;12.6082
1;13.8286;15.1283;8.2674;9.2407;13.7974;7.9483;7.4109;6.5992;12.4372;15.8039;14.9862;15.9649;9.7672;11.6776
1;13.2536;16.2752;7.9461;8.0038;15.6707;9.627;7.8623;6.5296;12.6787;15.0137;14.473;15.2995;9.7803;11.5647
1;14.3022;17.9596;8.9284;9.5118;15.7457;9.1358;7.7531;6.7905;13.2717;13.1538;13.8922;16.024;9.5193;10.308
1;13.0945;17.0277;8.8649;9.5892;14.6981;10.1884;8.2522;6.1895;13.5807;13.905;14.4748;15.2214;8.8239;9.3338
1;11.7207;16.2287;9.7434;8.9715;15.5357;9.6892;7.7134;6.865;12.8756;13.2792;16.159;15.3691;8.1281;10.0056
1;10.6628;16.5304;8.8646;9.4736;15.7527;11.5882;7.0561;6.2402;11.9874;13.0527;14.7815;15.3648;8.8008;10.0489
1;12.079;17.2734;8.1435;10.2427;16.5366;10.7988;6.6929;5.6245;11.8811;14.3503;14.2144;16.3183;9.4604;9.1063
1;11.723;16.8983;7.2553;10.5934;17.9308;10.5342;6.3555;6.0609;12.6576;15.9969;15.0434;18.2302;10.0961;9.064
1;12.4216;18.5973;7.58;9.2252;18.8377;13.4323;7.0591;6.1946;11.9921;15.1895;14.1913;17.2585;11.0183;9.1413
1;10.7462;18.2987;7.3209;8.6437;17.9056;12.3181;6.7033;6.5762;11.9923;14.4451;13.2702;17.8807;10.2206;11.1036
1;11.2147;16.8022;8.0289;9.3159;18.9892;11.046;6.3197;7.0755;13.2861;13.0721;13.4056;17.9705;10.5479;12.2399
1;14.2339;18.4756;7.6179;8.6516;22.1341;12.1223;7.117;7.9571;12.7827;12.2627;15.1556;18.0234;10.6193;11.7935
1;12.5913;17.3455;7.7551;9.6445;22.9046;12.9812;6.9481;8.8187;13.7621;13.065;20.4637;16.3455;11.9161;12.1635
1;15.4657;15.7866;7.7658;11.6826;23.2005;13.424;6.7617;8.4912;14.6385;12.916;23.1921;16.6217;12.3126;13.2412
1;14.9559;17.6385;7.1899;11.5827;23.6708;13.6126;7.5297;9.3716;15.1669;14.1524;26.6052;18.0848;13.7077;12.0647
1;14.0282;17.7779;8.0843;11.4284;23.4957;11.7394;7.3879;8.7679;13.4493;13.4488;26.0697;17.4531;12.8635;12.8236
1;12.4928;19.2433;8.6045;11.7719;20.4995;11.9263;6.9606;9.2789;11.8388;14.4594;26.4313;17.2579;14.3299;12.2534
1;11.1442;19.0759;9.2764;11.0776;20.7896;10.9486;7.297;9.3762;11.4992;13.3602;23.3512;18.6328;14.4535;13.3468
1;12.7028;18.9544;8.3812;11.5311;18.932;9.8117;7.8172;9.214;11.0831;12.812;20.4048;19.8451;15.5544;13.6564
1;12.0811;16.0644;9.0889;11.7498;18.345;11.2033;8.1918;9.4966;10.2224;13.2744;20.6761;19.3649;14.3162;12.8019
1;14.4181;18.2655;8.4049;11.4979;17.7681;11.7588;8.7584;10.2705;10.9696;12.8947;19.2206;18.1749;17.3828;13.6544
1;13.9505;18.1073;7.4891;10.1619;18.3167;12.3737;8.725;9.9234;10.519;13.8379;20.2808;17.7872;22.1892;17.1598
1;14.0326;16.0651;7.1394;9.9965;16.5643;11.0068;8.2006;9.2497;9.9429;13.7716;21.2904;17.8457;24.3263;15.7664
1;13.3023;14.3871;7.8634;9.3347;14.4;9.9116;7.7382;8.3206;10.298;14.6924;19.8128;17.8926;23.6997;13.307
1;12.5276;17.7472;7.4126;9.1758;12.5614;8.9974;8.131;8.7495;10.0403;14.0897;19.8621;18.742;20.5779;11.8556
1;13.0992;16.4781;6.7449;9.0145;11.1427;8.2814;7.4526;7.9972;11.0946;14.42;19.114;19.6038;18.897;10.1973
1;11.0738;15.0313;7.7114;8.1854;10.5988;8.0493;6.5492;7.9059;11.9088;17.42;21.0592;20.2961;16.7711;9.1492
1;10.653;13.2809;8.9989;7.6552;9.9348;7.6326;7.4313;7.8146;11.2813;16.6217;21.175;20.0553;14.7094;8.8425
1;11.9677;15.1239;9.6017;7.9882;10.4842;9.1562;6.8939;7.4265;10.1935;14.5576;20.0211;19.3936;15.2005;8.3559
1;11.1533;15.6119;8.8373;7.5135;10.2946;8.199;6.5263;7.0513;10.055;13.8654;17.4804;19.2262;13.8903;7.9943
1;11.6763;16.5892;8.712;7.2312;9.6516;9.7226;5.9832;6.479;10.8357;12.6327;17.7644;19.9989;12.6465;9.4626
1;10.1107;14.2906;8.0172;7.6549;8.7938;9.237;5.5981;6.0285;12.7714;13.1458;19.6915;19.1779;11.8092;8.9867
1;11.4854;15.6407;9.4298;6.7677;9.822;9.9726;6.8564;5.7476;11.9543;13.204;19.5469;19.9154;10.9942;9.5732
1;11.3543;15.7835;8.7491;6.87;9.84;10.4697;6.867;5.0264;12.4672;16.382;17.3242;19.2082;11.6188;9.1797
1;9.8152;17.4112;9.0672;7.9455;10.0434;9.6447;6.3941;5.107;12.8625;15.0613;18.0153;20.5666;11.7591;8.7561
1;11.0912;18.3065;8.9214;8.2095;9.6806;9.0526;5.9656;4.9474;11.7194;13.6981;20.449;20.2891;10.851;10.1558
1;10.3919;21.4418;7.8875;8.3119;9.3068;9.3964;6.5502;5.4742;10.2885;13.3726;22.6006;18.9758;12.3921;9.64
1;9.7072;21.9454;8.297;8.7068;8.6758;6.9547;6.2651;5.3951;11.2176;13.9815;20.0461;18.18;12.2797;8.6346
1;10.1469;21.7715;9.7917;8.5014;7.492;7.2166;6.8543;5.5583;12.3429;13.5977;21.0226;18.3492;13.5873;7.7127
1;10.0622;22.6946;9.6544;9.156;7.074;8.2954;6.4982;5.2154;13.3996;13.1964;21.3893;18.9329;12.7895;7.2688
1;11.9264;24.7367;8.9945;8.7347;8.13;12.1832;6.1978;5.391;12.4238;14.4086;21.9889;18.3336;11.9155;6.9631
1;13.8961;26.9845;9.1645;9.6162;8.0329;12.3634;6.5939;5.6981;12.3257;16.5624;19.5485;17.9884;12.0992;6.5525
1;14.9165;26.8483;9.9832;9.8734;10.4241;10.9284;6.1577;6.3296;13.0443;15.1998;17.6188;17.8324;11.194;6.7794
1;16.1089;30.0361;10.5845;10.997;10.6986;12.9067;6.6081;6.6;13.6788;14.1322;16.2973;19.9704;9.9251;6.3919
1;17.0619;29.1574;11.0999;10.61;12.6454;15.1044;7.2733;5.9926;13.6256;16.2549;20.8485;18.3443;9.6755;7.6737
1;17.0245;32.167;11.2505;12.9985;12.2127;13.6855;6.4207;6.2066;14.9137;15.1766;23.6016;19.3758;10.4669;10.9917
1;16.0245;29.2945;10.8853;14.1844;10.5536;12.2729;6.0231;7.2304;15.7672;16.333;24.0142;19.56;9.8398;10.5943
1;16.7166;26.0889;9.5675;12.8977;11.0038;11.1134;5.7718;8.5876;16.3575;18.015;21.9679;17.7534;10.2078;13.1078
1;15.4098;22.393;9.0874;12.9928;12.4687;10.6779;5.6861;8.1155;14.854;19.9719;19.6183;15.5019;11.2925;12.1357
1;14.65;19.6287;9.7116;12.4584;13.936;12.1892;5.5963;7.9847;13.605;20.5134;20.2943;14.6475;10.0437;13.1673
1;14.4902;18.0879;8.8692;11.0568;13.808;14.5336;6.135;8.9937;14.8496;18.53;20.1486;14.975;11.7801;12.5259
1;13.1678;15.8403;11.3194;10.9894;14.0202;13.9233;6.6465;8.8389;15.676;20.9823;18.2009;15.6917;13.22;13.4672
