odour stim,29/04/2021 Male6,29/04/2021 Female10,30/04/2021 Male2,30/04/2021 Female4,30/04/2021 Male6,30/04/2021 Female7,30/04/2021 Male10,30/04/2021 Female12,03/05/2021 Female5,03/05/2021 Female6,03/05/2021 Female8,03/05/2021 Male10,05/05/2021 Male2,05/05/2021 Female3,07/05/2021 Male2,07/05/2021 Female3,07/05/2021 Female4,07/05/2021 Male6,07/05/2021 Female8,19/07/2021  Male2,22/07/2021  Male4
,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT
9,9.1501,13.5285,7.0333,5.9363,2.7304,10.5332,6.2253,7.1118,4.7084,7.9137,13.2005,6.8641,3.689,3.1026,7.3226,5.081,4.6933,6.6942,3.3525,5.2372,9.8654
9,8.5535,13.6159,6.7087,6.0917,2.7921,10.6121,6.3801,6.5512,4.544,7.6536,13.6742,6.6122,3.7657,3.194,7.1569,5.2042,4.7154,6.9558,3.4463,5.4885,9.3861
9,8.6718,13.6872,7.0709,6.0866,2.7171,10.3068,6.2159,6.4488,4.5461,7.7884,13.4324,6.3784,3.6516,2.9036,6.8695,5.1962,4.8406,7.249,3.3365,5.3353,8.9674
9,8.7082,13.8273,6.6286,6.063,2.9048,10.2868,6.7401,7.038,4.5377,7.87,13.1242,6.2981,3.7075,2.9664,5.9104,5.1489,4.3988,7.1273,3.3231,5.3754,9.3342
9,8.3472,13.522,7.0366,6.0852,2.7733,10.0664,6.3134,6.3709,4.9183,8.0223,13.5505,6.5893,3.5867,3.2335,5.1141,4.6847,4.5232,6.8957,3.3173,5.2431,9.1865
9,9.0109,13.8589,7.0897,5.7702,2.8791,10.1681,6.3223,6.4554,4.9159,7.9684,13.3813,6.8275,3.4551,3.4073,5.7012,4.7522,4.654,6.7576,3.6304,5.2705,9.1048
9,9.4887,13.6227,7.0519,6.2222,2.6894,10.147,6.2303,7.1778,4.6719,7.7655,12.9559,6.6897,3.3053,3.155,5.8596,4.9214,4.5285,6.4868,3.4911,5.7099,9.316
9,8.5443,13.9169,7.1523,6.2305,2.855,10.1359,6.2315,6.6097,4.4741,7.8067,13.1743,7.5328,3.4631,3.0629,6.2155,4.8894,4.5797,6.5153,3.5347,5.0956,9.054
9,9.6477,13.5253,7.076,6.3918,2.8498,10.3787,6.0953,6.4652,4.5446,7.3941,13.5444,7.2735,3.2324,3.0081,7.5147,4.955,4.4145,6.4772,3.5767,5.3857,9.4326
9,9.1424,13.661,7.2973,6.1152,2.6021,10.5422,5.7206,6.4411,4.8369,7.358,13.4993,7.2102,3.0758,3.0042,7.3927,4.8196,4.4588,6.5199,3.5644,5.9518,9.3971
9,9.0524,13.6499,7.1294,6.2073,2.6188,10.4196,6.1005,6.3347,4.6718,7.1828,13.0347,7.6284,3.1367,3.3926,8.0811,4.7823,4.3134,6.3062,3.802,5.59,9.727
9,9.0181,13.9841,7.1766,6.3584,2.7105,10.3642,6.368,6.6245,4.7694,6.9472,13.4705,7.5279,3.0185,3.3061,7.6412,4.5431,4.3754,6.4209,3.8208,5.7547,9.6001
9,8.638,13.9482,7.6494,5.9406,2.6357,10.1097,6.2101,6.5211,4.7197,7.0246,13.5559,7.6182,3.0427,3.2598,6.3656,4.4801,4.63,6.2845,3.9447,5.4425,9.6598
9,10.1178,14.0032,7.2735,5.7955,2.4241,10.2587,6.4709,6.4316,4.6866,7.0256,13.4841,8.0359,3.0053,3.2238,5.2123,4.4999,4.5326,6.3292,4.1427,5.3744,9.6994
9,9.0759,13.5798,7.4904,6.0829,2.8772,10.3497,6.4917,7.3091,4.9507,7.1131,12.9531,7.9965,2.8123,3.1112,5.0422,4.5997,4.4262,6.8413,3.9681,5.2424,9.7363
9,8.7229,13.6886,7.755,6.057,2.4445,10.1606,6.6174,6.2713,4.6211,7.0542,13.0511,7.6798,2.8562,2.9109,7.7248,4.4539,4.8653,7.2657,4.1901,5.1513,9.5424
9,9.4856,13.3838,7.4265,5.9985,2.6704,10.3305,6.1619,6.4489,4.6987,6.9712,12.6105,7.6269,2.7404,2.7196,7.7605,4.4036,4.8844,7.6986,4.1276,5.2327,9.8482
9,8.4878,13.4398,7.2346,5.7915,2.2901,10.2213,6.0333,7.3379,4.8283,7.0134,12.4295,7.4858,2.7795,2.6708,9.311,4.3531,4.8254,7.9308,4.1992,5.6389,9.2851
9,8.0343,13.819,7.3105,6.2095,2.177,10.2802,5.9675,6.2743,4.6309,7.4862,11.8716,7.5048,2.9274,2.805,8.8851,4.6142,4.7882,8.2982,4.1818,5.5281,9.4504
9,7.7996,13.7796,7.612,5.675,2.6184,10.6118,6.0528,6.8129,4.3978,6.8874,12.037,7.3305,2.6709,2.9195,9.0501,4.3444,4.8461,8.2923,4.5414,5.3375,9.2228
9,7.903,14.0453,7.8077,5.7635,2.4367,10.4173,5.8974,7.6605,4.5078,6.8566,12.1757,7.1026,2.6174,2.9418,7.6908,4.3478,4.6615,8.0522,4.2498,5.6393,9.566
9,8.1845,13.4334,7.1507,5.4596,2.2757,10.2591,5.6789,6.848,4.1954,6.6799,12.1489,6.7218,2.6604,2.6113,8.7518,4.4461,4.6348,7.8779,4.3541,5.6922,9.5897
9,7.6972,13.2566,7.3695,5.7679,2.2841,10.3762,5.9243,6.7924,4.3878,6.6464,11.8673,6.9177,2.7387,2.8533,7.5539,4.4341,4.5497,7.6078,4.1294,5.7846,9.2272
9.5,7.3816,13.4753,7.6617,5.4774,2.4384,10.5095,5.8838,7.2914,4.2939,6.2076,11.4426,7.1671,2.6785,2.9019,7.7912,4.481,4.4332,7.292,4.3519,5.2927,9.428
9.5,7.9891,13.7536,7.6677,5.9364,2.1981,10.475,5.7268,7.0323,4.4664,6.1683,11.3975,6.9662,2.8357,2.8871,8.9791,4.502,4.7552,7.6291,4.1815,5.5181,9.1417
9.5,7.2796,13.322,7.7882,5.937,2.1608,10.0971,5.8076,7.2466,4.3656,6.7665,12.1127,7.0636,2.7037,2.9314,9.0698,4.5308,4.708,7.9854,4.0703,5.2577,9.3511
9.5,6.8376,13.0013,7.8041,6.0483,2.567,10.3709,5.7577,6.9025,4.5231,8.112,11.7922,6.9369,2.6384,3.0694,8.9073,4.664,4.8291,7.8595,4.0173,5.1981,8.8638
9.5,7.4299,12.8017,7.629,5.8991,2.4645,10.3425,6.0977,6.8762,4.3432,7.8579,11.3149,6.599,2.5316,2.9113,7.7428,4.524,4.8659,8.3033,4.0204,5.4255,9.3969
9.5,6.8173,13.009,7.3712,5.9705,2.8425,10.116,6.0752,7.4016,4.4106,7.192,11.6274,6.9944,2.391,2.9084,9.5925,4.4476,4.7279,8.1791,4.0654,5.5257,9.1417
9.5,7.6855,13.108,7.2675,5.8446,3.1389,10.0164,6.1208,6.8132,4.4594,7.126,11.227,6.8697,2.6101,2.8708,9.8033,4.5177,4.9312,8.5135,4.2729,5.4091,9.5454
9.5,8.5373,13.3966,7.0715,5.938,3.227,10.0955,6.1181,6.7218,4.2486,7.1368,11.8519,7.0213,2.4638,2.992,9.7617,4.6474,4.9467,8.6272,4.1718,5.2935,9.4202
9.5,8.2616,13.6003,7.3729,5.6894,3.241,10.3776,6.0341,7.2911,4.611,6.6795,12.1646,7.1403,2.4136,2.9597,9.7709,4.6208,5.0476,8.881,4.0537,5.3868,9.3741
10,7.6911,13.1667,6.7379,5.9079,2.9855,10.043,6.1252,6.6989,4.5294,6.6555,11.6771,7.2438,2.473,2.7898,9.6731,4.6516,5.1475,8.24,4.0752,5.4468,9.239
10,6.9838,13.4785,7.0974,5.7323,2.9395,10.3193,6.2837,6.4392,4.6037,6.6343,12.0682,7.1997,2.3207,2.8331,8.5596,4.4083,5.3101,8.5156,4.0095,5.3464,9.192
10,7.0188,13.0546,7.373,5.839,3.2125,10.2596,6.5618,7.3189,4.8618,6.5399,11.8561,7.2915,2.4496,3.0437,8.9988,4.5227,5.1226,8.2751,4.1377,5.027,9.2099
10,6.9332,12.5507,7.2263,5.919,3.601,10.1488,6.9387,6.686,4.8522,6.7443,11.5865,7.4321,2.4432,2.9165,10.46,4.411,5.0735,8.0825,3.8773,5.2025,9.3119
10,7.1256,13.4354,7.3212,5.7136,3.3201,10.0602,6.63,6.5312,4.8835,6.3485,11.7934,7.1116,2.3813,2.6745,10.89,4.5382,4.9122,8.0229,3.9936,5.3981,9.0654
10,7.4063,13.2671,7.3082,5.7815,4.0599,10.016,6.7172,7.0049,4.8328,6.5429,11.5617,7.1684,2.3341,2.717,10.3435,4.6962,5.1535,7.938,3.9995,5.4909,8.9904
10,7.0945,13.0987,7.0102,5.9877,2.9904,10.0907,6.5666,6.6039,5.1466,6.6349,12.3012,7.1011,2.5371,2.6102,11.0296,4.3345,5.0999,7.9472,3.9955,5.2611,9.2323
10,6.956,13.3771,7.4883,5.869,3.778,10.3183,6.632,6.5089,4.9516,6.4747,12.3279,7.1709,2.5041,2.7584,10.6321,4.4649,4.758,8.1683,4.1282,5.9418,9.4631
10,7.5906,13.2824,7.4792,5.9827,3.1169,9.8812,6.4416,6.8651,4.8481,6.2744,12.1461,7.0493,2.3946,2.6121,10.8108,4.3845,5.0924,8.2463,3.9981,5.3719,9.1929
10,7.1434,13.3633,7.5022,5.9496,3.8766,9.7837,7.2575,6.8455,4.9617,6.6658,12.424,7.0055,2.5064,2.6011,11.1205,4.737,4.9939,8.1191,4.2681,5.1793,9.216
10,7.1753,13.4663,7.4058,5.9098,3.2745,9.7342,7.033,6.9088,4.9458,6.6742,12.1003,6.8754,2.6028,2.9472,10.6371,4.4307,5.0742,8.2411,4.0166,5.5338,9.3237
10,7.2849,13.6282,7.467,5.8241,3.49,10.1118,6.7648,6.5601,4.9047,6.4224,12.3442,7.0896,2.6865,2.9171,10.5014,4.423,4.9593,8.0392,3.8706,5.6668,9.3506
10,7.1175,13.4522,7.4694,5.7902,3.263,10.0157,6.6472,6.4772,4.8788,6.3094,11.7299,7.5509,2.6653,2.9633,10.4262,4.5426,4.9424,8.034,4.1,5.8331,8.9754
10,7.5793,13.2012,7.3441,5.5025,3.8466,10.2617,6.5796,6.5751,4.9256,6.7243,11.5841,7.7859,2.4783,2.9679,10.0953,4.2628,5.0485,7.6335,4.0943,5.7139,9.1544
10,6.918,13.3707,7.3339,5.4264,3.5826,10.1264,6.4579,6.2559,4.5597,7.4514,12.0541,7.5574,2.5878,2.7548,10.2322,4.5349,5.1044,8.3179,3.9847,5.5516,8.9895
10,6.8702,12.7761,7.2079,5.3479,3.9217,10.1079,6.2059,6.3902,4.9036,7.1267,11.2177,7.729,2.5562,2.7703,10.0127,4.2602,5.2615,7.8042,3.9326,5.3855,9.1655
10,7.6281,13.5475,7.1126,5.2195,3.325,10.1984,6.0753,7.2709,5.5028,7.2294,11.5424,7.8803,2.433,2.6066,10.3252,4.5967,5.2684,8.3794,3.9122,5.4252,9.3439
10,7.0404,13.1016,7.0695,5.4418,4.6179,10.4671,5.8674,6.5977,5.0056,6.4838,11.8422,8.2486,2.4697,2.565,10.1577,4.5981,5.1155,8.4659,3.947,5.5466,9.7876
10,6.9827,12.7855,7.0953,5.5339,3.665,10.2666,5.6039,6.5674,5.1615,7.1262,11.3533,7.7279,2.3468,2.4394,9.5154,4.4071,5.2415,7.7275,3.976,5.5208,9.4361
10,7.0116,12.8077,6.9585,5.753,4.4233,10.4637,5.7415,7.2761,5.169,7.0074,11.8374,7.9451,2.3612,2.4719,9.9394,4.8555,5.2011,7.9123,3.7788,5.5536,9.2229
10,6.7238,13.3559,6.5809,5.7298,3.6074,10.3836,5.9207,7.8643,5.137,6.9913,11.3032,7.732,2.3651,2.4398,9.9855,4.5878,5.2023,8.3876,4.1368,5.5095,8.9416
10,7.2871,13.2856,7.0148,5.782,4.4824,10.6355,6.2218,8.3434,5.1543,6.7871,11.1112,8.4018,2.3344,2.6346,9.7084,4.6055,5.4149,8.6059,3.9639,5.5931,9.1599
10,6.9673,13.489,6.8491,5.6546,3.6365,10.0748,5.5269,8.7634,4.8549,6.7993,11.2588,7.4484,2.4259,2.5925,9.5354,4.487,5.3238,8.3876,3.9016,5.4937,9.0167
10,6.9772,13.0616,6.8559,5.4034,3.8382,10.6217,5.4281,8.5931,5.1799,6.9223,11.308,8.097,2.3348,2.7695,9.6717,4.1212,5.3152,8.3726,3.8834,5.5125,8.8655
10.5,7.5665,13.5503,7.1058,5.4798,3.4644,10.175,5.1669,9.0875,5.3726,6.2584,10.9489,7.9825,2.3773,2.584,9.5189,3.9558,5.1347,8.6978,3.832,5.3852,8.8822
10.5,7.1937,13.8813,6.4418,5.4687,3.5612,10.5809,5.2956,8.5388,5.556,6.7509,11.3647,7.4443,2.4397,2.4326,9.141,4.2315,5.3081,8.4714,3.9714,5.4831,8.7108
10.5,7.1115,13.2644,6.2743,5.7342,3.9536,10.6621,5.5608,8.4621,5.401,6.3095,10.8983,7.4688,2.4079,2.6375,8.3152,4.1736,4.9751,8.37,3.7628,5.1205,9.0456
10.5,6.9548,13.6486,6.623,5.7896,3.9057,10.2846,5.1402,9.2805,5.2508,6.7146,11.1617,7.4147,2.2946,2.5942,8.0606,4.1753,5.4067,8.1869,3.7522,5.391,8.7487
10.5,6.6139,13.5304,6.5711,5.5412,3.2174,10.2826,5.4015,8.5717,5.1509,6.1392,10.8378,7.3238,2.3138,2.5187,8.6824,4.1075,5.2524,8.218,3.8294,5.4522,8.701
10.5,7.7794,13.0124,6.7689,6.2212,3.2111,10.3576,5.4602,8.3567,4.9241,6.3603,10.9683,7.6065,2.3329,2.7598,7.3011,4.1781,5.1687,8.1181,3.7177,5.4216,8.8018
10.5,6.8799,11.07,6.913,6.2235,3.797,10.4952,5.5536,9.0942,4.878,6.5101,10.8239,7.5176,2.3366,2.8483,7.3565,4.1548,5.4543,8.2893,3.6539,5.2859,8.8957
10.5,7.0613,9.2881,6.935,6.1575,4.3429,10.5547,5.7087,8.5101,4.7009,6.5393,10.7929,7.3533,2.3345,2.8759,7.2854,4.0125,5.2466,8.2579,3.7132,5.2278,8.9406
10.5,7.0921,11.1841,7.1926,6.2124,4.2451,10.5196,5.4649,8.4232,4.7848,6.1756,10.3516,7.5562,2.3508,3.0299,6.9714,4.0305,5.3136,8.0558,3.7849,5.2578,9.1903
11,7.2315,12.5225,7.2367,6.2601,4.8244,10.765,5.5664,8.9978,4.9572,6.1491,9.935,7.2833,2.3322,2.8277,7.5234,3.9788,5.2679,8.1718,3.5727,5.2671,9.3337
11,7.317,13.0889,7.434,6.3147,4.3915,10.8086,5.475,8.3331,5.1259,6.146,9.9619,7.5573,2.2699,2.8198,6.9882,4.2252,5.0881,8.277,3.485,5.3829,9.4683
11,7.4259,13.2755,7.7205,6.1746,4.4093,10.9172,5.3058,8.8067,5.2976,6.188,10.4449,7.2036,2.1596,3.0249,6.8071,4.0602,5.2022,8.251,3.3504,5.3409,9.4246
11,7.9723,13.544,7.1989,6.3689,4.2008,10.8953,5.4005,9.3849,5.0483,6.0542,10.3321,6.9512,2.216,3.1703,6.7005,4.0299,5.0686,8.3628,3.3853,5.1952,9.428
11,8.4713,13.706,7.1369,6.3357,4.4346,10.8979,5.1718,8.7155,5.1404,6.3198,10.4099,7.8559,2.3096,3.209,7.5645,4.0668,5.0498,8.0122,3.108,5.7045,9.3953
11,7.7586,13.4766,6.792,6.6262,3.6362,10.8012,5.3531,9.1919,5.0015,6.4255,10.0098,7.9743,2.4021,3.1019,6.7638,4.2234,5.2317,8.1724,3.0129,5.7245,9.6417
11,7.9976,13.7367,6.6912,6.4774,3.7243,10.401,4.9465,9.0747,4.9238,6.5031,10.0954,8.4197,2.2522,3.0609,7.8277,4.0571,5.1265,8.0794,2.9612,6.3303,9.4029
11,8.0225,13.7552,7.1896,6.3563,3.2962,10.6674,4.9887,8.6691,4.8397,6.8901,10.257,8.3081,2.1854,3.1801,8.0455,4.2405,5.2222,8.2577,3.0221,6.1048,9.5019
11,6.9904,14.0159,7.5573,6.3659,3.5729,10.8085,5.1785,9.3875,4.9776,6.7695,10.6152,8.3046,2.3058,3.1062,7.6893,4.3254,5.1384,8.543,2.9816,6.0262,9.3169
11,7.2589,13.9198,7.178,6.1122,3.1425,10.4784,5.0147,9.3159,4.9102,6.6227,9.9919,8.0584,2.1519,3.2142,6.3632,4.1883,5.1105,8.4467,3.1317,6.1146,9.5399
11,7.2842,14.0851,7.2001,6.3808,3.5276,10.7408,5.6409,8.9742,4.8876,6.4947,10.6018,7.9694,2.1696,2.9416,6.3158,4.112,4.9734,8.3963,3.1082,6.4272,9.4915
11,6.7133,14.3163,6.9443,5.9246,4.2388,10.382,5.3471,9.4899,4.8704,7.201,10.6253,8.2609,2.2341,3.4411,6.4107,4.3059,5.0317,8.0658,3.0986,6.3942,9.5454
11,7.7376,13.8993,6.8165,6.0111,3.7286,10.594,5.158,8.7567,4.8826,6.5152,10.4615,8.0193,2.1214,3.2007,6.2599,4.2162,4.9695,7.8281,3.2573,6.4459,9.7604
11,6.9605,13.8857,6.6779,6.2463,3.9746,10.5007,5.1863,8.3753,4.9457,6.6145,10.7208,8.1534,2.1873,3.0974,6.4579,4.0947,4.5642,7.8112,3.2651,6.1947,9.3867
11,7.1561,13.6652,6.1126,5.8485,3.5182,10.3147,4.969,9.2257,5.2106,6.6542,11.0568,7.8593,2.2653,2.9302,6.3123,4.0881,4.6997,7.9117,3.4125,6.5316,9.2594
11,8.1042,13.5815,5.9503,5.9322,3.21,10.6077,4.9486,8.832,5.1293,6.5593,11.4967,8.0865,2.3488,2.7421,6.1852,4.3701,4.8657,7.7588,3.4368,6.6171,8.8439
11,7.591,13.5306,6.5078,5.7785,2.8695,10.3687,4.7018,8.577,5.3285,6.7036,11.0436,8.0911,2.2901,2.899,6.4811,4.6932,4.7191,7.7797,3.5814,6.1316,9.0662
11,8.0645,13.4763,6.198,5.5533,2.7125,10.8209,4.7865,9.7184,5.2805,7.0763,10.9262,7.8067,2.286,2.8498,6.2459,4.4612,4.6004,7.6512,3.6035,6.5022,9.1095
11,7.3359,13.6415,6.3976,5.9294,2.8411,10.6417,4.5711,9.4986,5.1481,6.73,11.6007,7.872,2.2247,3.0059,5.8146,4.4721,4.6638,7.6279,3.7475,6.1789,8.8016
11,7.8515,13.4555,7.1625,5.9436,2.5717,10.5905,4.5415,9.4976,5.2627,6.8479,11.4598,7.915,2.4127,2.9925,5.9046,4.4699,4.686,7.6272,3.8916,6.2273,8.9464
11,8.3132,14.2341,7.1209,5.6065,2.4246,10.4087,4.8492,9.4413,5.4218,7.3701,10.8904,8.1167,2.2995,3.0048,6.213,4.4451,5.1445,7.8679,3.8644,6.4712,9.19
11,8.1522,13.984,6.7232,5.7891,2.436,10.7538,4.8172,8.7566,5.0508,7.9845,10.606,8.5498,2.4376,2.9831,6.5242,4.5059,4.9567,7.9834,3.8183,6.1859,9.0175
11,8.0915,14.1521,7.087,6.0843,2.6355,10.3601,4.8911,9.5056,5.4178,7.8001,10.6586,8.4567,2.3634,2.9135,6.0711,4.3526,4.9145,7.9998,3.9741,5.826,8.6582
11,8.4851,13.9669,7.0377,5.6254,2.5659,10.0796,5.0528,8.9699,5.604,8.4806,10.6497,8.4765,2.2123,2.9887,6.0296,4.514,4.9169,7.8227,4.166,5.9915,8.8328
11.5,8.0771,13.9818,7.0961,5.8852,2.3485,10.5057,4.8568,8.9937,5.4236,7.4177,9.9357,8.0386,2.3599,3.0638,5.9707,4.6002,5.2153,7.8364,4.0444,5.9952,8.7606
11.5,8.3326,13.8319,6.9165,6.2112,2.6709,10.2103,4.8461,9.6815,5.2518,8.6766,10.5788,8.4469,2.474,3.0452,5.8726,4.5231,5.2475,7.6894,3.9444,5.8766,8.8203
11.5,7.325,13.7793,6.8003,5.9754,2.7264,10.3327,4.9184,9.2157,5.3017,8.1478,10.2643,8.0671,2.3842,2.9565,5.9294,4.6473,5.141,7.2881,4.1931,5.6337,8.947
11.5,7.2544,13.5216,7.0528,5.9437,2.7115,10.1646,5.0775,8.9515,5.4115,7.9249,10.1838,8.0657,2.4954,2.9646,6.0068,4.7783,4.9611,7.3314,3.9697,5.8517,8.7092
11.5,7.7094,13.6105,6.536,6.4368,2.7508,10.1179,5.075,9.7574,5.1192,7.4849,9.8592,7.9466,2.4256,2.859,6.1269,4.6614,5.1191,6.9572,4.1181,5.6736,8.7233
11.5,7.5219,13.3404,6.8112,6.387,2.2352,10.4675,4.7004,8.7142,5.1214,8.0621,9.745,7.7911,2.4371,3.0929,6.6411,4.6464,4.9523,7.0515,4.1611,5.9339,8.5462
11.5,7.285,13.4199,6.7716,6.4068,2.3976,10.5057,4.9331,8.5452,5.0852,8.3167,10.3388,8.13,2.3904,3.0654,6.2873,4.6888,4.9451,6.9274,4.0632,5.5402,8.975
11.5,7.7465,13.4398,6.558,6.5186,2.8656,10.4135,4.7333,9.15,5.2469,8.5232,9.9043,7.7961,2.2927,2.6851,6.7286,4.8349,5.0331,6.8863,4.1434,5.9147,8.9749
11.5,7.4354,13.2209,6.7446,6.3485,2.2474,10.4105,4.8002,8.3716,5.3183,7.2437,9.8871,7.764,2.2633,2.8082,6.628,4.664,4.6642,6.8092,4.2751,5.855,8.7856
12,7.7952,13.2076,6.6691,6.3408,2.5233,10.4791,4.6007,8.1482,5.1564,7.2727,10.2016,7.8875,2.1859,2.8506,7.2906,4.5127,4.7955,6.5308,4.0414,5.5414,9.098
12,7.7412,13.0674,6.4359,6.6299,2.2947,10.3531,4.8536,8.3691,5.3517,7.0091,9.931,7.53,2.3537,2.7808,6.675,4.673,4.9037,6.5988,4.0418,5.7318,8.8884
12,6.9147,13.0693,5.8429,6.6521,2.4724,10.5673,4.7798,7.8405,5.1991,7.124,9.9398,7.7602,2.4828,2.7208,7.1622,4.7,4.5253,6.5564,4.1506,5.5058,8.6511
12,7.4716,12.9166,5.4982,6.4244,2.4352,10.6974,5.1329,8.1831,4.9551,7.2182,9.6561,7.6028,2.5682,2.7292,7.2904,4.7302,4.8542,6.5328,4.0755,5.8079,8.8731
12,7.2423,12.9352,5.8546,6.7367,2.4995,10.7135,5.0473,7.9635,5.0731,7.0881,9.4767,7.6029,2.5779,2.7306,7.4405,4.8245,4.8113,6.2048,3.858,5.7852,8.8882
12,6.8982,13.137,6.223,6.401,2.2646,10.6117,4.893,7.9158,5.1022,7.4858,9.9142,8.2492,2.4625,2.8044,7.7373,4.6934,5.0643,6.3301,3.9617,5.5744,8.9887
12,6.9568,13.1008,5.6389,6.3868,2.3978,10.772,4.9103,8.7065,4.9119,7.5338,9.4743,8.0099,2.4903,3.1223,8.0514,4.9068,5.01,6.0743,4.0316,5.3423,9.1945
12,6.7328,13.0374,6.076,6.2804,2.3264,10.8879,4.6907,7.7645,4.9621,8.1021,9.456,7.6704,2.4776,3.0821,7.4657,4.8186,4.9199,5.9446,3.8673,5.5684,9.1615
12,7.2694,12.8309,6.3322,6.1455,2.5665,10.9755,4.7205,7.6991,5.0368,7.8103,9.3055,7.8044,2.3886,3.0566,8.0801,4.6336,5.0658,6.334,4.0408,5.4023,8.9683
12,6.7268,13.0798,6.7504,6.1788,2.3528,10.7398,4.8124,8.5645,4.6748,7.7708,9.6423,8.0868,2.4099,2.8775,7.5026,4.8969,4.6814,6.3509,3.881,5.8435,9.0827
12,6.4228,12.9325,7.0753,6.1702,2.117,10.6488,5.2246,7.8376,4.8778,7.5718,9.5284,7.3963,2.382,3.1768,6.4932,4.7942,5.0569,6.5626,3.9233,5.6992,9.053
12,7.2717,12.9519,6.7772,6.4018,2.113,10.8099,4.9447,8.0581,5.0267,7.5931,9.7801,7.6626,2.3157,3.5617,6.8671,4.7284,5.0963,6.4721,3.9603,5.8475,8.8271
12,6.2176,12.6216,6.9921,6.3949,2.0683,10.7378,5.5341,8.2441,4.8461,7.1121,10.2629,7.5781,2.5372,3.5035,7.4008,4.6986,5.5047,6.0809,3.7339,6.0861,8.9196
12,6.494,12.5393,6.7408,6.2607,2.0414,10.6434,5.4364,8.0599,4.8133,7.4795,10.1154,7.6623,2.6356,3.4712,8.3601,4.7871,5.1183,5.8428,3.8859,5.6666,8.6374
12,6.5002,12.9549,6.8104,6.1158,1.9851,10.7266,5.3092,8.8115,4.6127,7.435,9.7426,7.5864,2.7476,4.1749,9.0816,4.881,5.1268,5.8622,4.0021,5.4076,8.9525
12,6.0244,12.9504,5.2361,5.9832,2.0419,10.3431,5.7039,8.263,4.4615,6.6084,10.6354,7.6059,2.7728,4.4801,9.4187,5.1413,5.0367,5.5895,4.0148,5.6228,8.6467
12,6.5348,12.8526,6.2355,6.0964,2.0672,10.2206,5.8515,8.1817,4.4784,7.1905,10.617,7.4459,2.7273,4.402,9.1406,4.9276,4.8038,5.5934,3.7875,5.7097,8.4271
12,5.8804,12.5671,6.8257,6.0357,1.8649,10.2077,6.3248,9.2026,4.6351,7.6131,10.6323,7.6002,2.6774,4.5852,8.5323,4.898,4.9996,5.337,3.7887,5.551,8.7653
12,5.4963,12.5158,7.1333,6.2101,1.8722,10.1715,6.2588,8.0456,4.49,7.6816,10.6054,7.8541,2.6958,5.2025,7.8788,4.5817,4.9275,5.3025,3.8788,5.2456,9.074
12,6.1635,12.7113,6.4775,6.1365,2.3267,10.2766,5.9894,8.3417,4.4695,7.7121,10.0319,7.9047,2.6676,5.2003,8.467,4.7896,5.242,5.5399,3.9038,5.4893,8.9737
12,5.5391,12.9492,5.9845,5.9034,1.9009,9.952,5.7155,8.5104,4.5355,7.5371,10.2892,7.8353,2.6029,5.4483,8.7378,4.6163,5.3488,5.2032,3.7319,5.4158,8.5717
12,6.3085,12.7124,6.0562,6.0196,2.146,10.4037,5.9487,8.1414,4.5277,7.4037,10.2359,8.3288,2.5265,5.9024,8.3401,4.7422,5.145,5.2145,3.8555,6.008,8.9271
12,5.5481,12.5072,5.6763,5.9109,1.9932,10.3058,6.24,9.3306,4.3268,7.8592,10.4065,8.011,2.537,6.0088,9.0406,4.8271,4.9631,5.4104,3.849,5.8559,8.9592
12,5.4645,12.7571,5.6051,5.8247,1.8652,10.416,5.7473,8.693,4.468,6.9585,10.4522,7.8823,2.4164,6.2831,8.4534,4.797,5.0457,5.1071,3.8157,5.9341,8.9942
13,6.2442,12.366,6.8699,6.0127,1.8695,10.6346,6.1599,8.614,4.394,6.861,10.6343,7.9941,2.5465,6.4046,9.183,4.7494,5.2989,5.4961,3.8793,5.7435,9.159
13,5.2907,12.6258,7.1684,6.0211,1.9805,10.5987,6.1692,9.8246,4.4914,7.0734,10.9056,7.9982,2.765,6.7431,9.5701,4.5831,5.2695,6.103,3.9609,5.2225,8.8144
13,5.84,12.6294,6.6645,6.0536,2.6334,10.5333,6.1693,8.8647,4.5984,8.5837,10.868,8.2533,2.9182,6.5307,9.4307,4.4729,4.9971,6.0836,3.9847,5.7746,9.7935
13,6.4406,12.5323,7.556,5.6756,2.5625,10.3062,6.1637,8.9585,4.3182,8.2164,10.6816,8.2947,2.8419,6.1306,9.8681,4.5548,4.9939,5.8845,3.9501,5.9831,9.8886
13,6.2597,12.2126,7.5338,5.5344,2.583,10.212,6.2455,10.2281,4.3148,7.9763,10.5741,7.9527,2.9341,6.179,9.4818,4.3611,5.2448,5.9625,3.8003,5.9096,9.8383
13,6.5932,12.3058,8.154,5.717,3.7537,9.9199,6.4457,9.1239,4.4388,7.8185,10.8213,8.3472,2.9473,5.8794,9.2716,4.3731,4.9268,5.5275,3.7862,5.9416,9.7686
