odour stim;16/10/2020 Male3;30/10/2020 Male6;30/10/2020 Male9;02/11/2020 Female7;02/11/2020 Female8;03/11/2020 Female5;03/11/2020 Male6;03/11/2020 Male10;04/11/2020 Female4;04/11/2020 Female5;08/11/2020 Male1;08/11/2020 Female2;11/11/2020 Female1;11/11/2020 Female2;11/11/2020 Male3
;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V
0;2.0201;3.0975;4.519;2.7417;3.7786;2.8034;3.5708;8.0642;1.7844;2.6109;4.7731;0.7348;3.1485;9.3104;5.0475
0;2.3942;3.0633;4.3187;2.7256;3.6493;2.9595;3.6155;8.6043;1.612;2.7191;5.0831;0.807;3.188;9.7158;5.5759
0;2.2756;3.2563;4.227;2.3952;3.5504;2.7668;3.7127;9.2584;1.609;2.6028;5.1932;0.8091;3.0596;9.7711;5.3155
0;2.1619;3.0069;4.376;2.841;3.5859;2.7759;3.711;9.7481;1.57;2.5124;5.4705;0.8843;3.1731;9.9633;5.4876
0;2.0447;2.9275;4.4525;2.6359;4.0212;2.5439;3.7694;9.977;1.6069;2.7765;5.6281;0.7737;3.3026;10.6999;5.0565
0;2.0639;3.1506;3.6671;2.583;3.5148;2.8606;3.625;11.0001;1.6596;2.7314;6.2151;0.8566;3.1794;10.5207;5.0389
0;2.3089;2.9226;4.0931;2.4377;3.6545;2.8917;3.4801;11.0727;1.4864;2.6875;5.8288;0.8635;2.8495;10.6417;4.7858
0;2.3686;2.9825;3.9895;2.4978;3.8091;2.7423;3.5226;10.5287;1.5814;2.7255;6.0353;1.0559;2.9462;10.5288;4.7012
0;2.3761;3.0056;4.1135;2.4904;3.636;2.5084;3.5597;10.5273;1.6591;3.002;6.7103;0.9098;3.0002;10.0746;4.4129
0;2.3787;2.9625;3.846;2.8312;3.4499;2.5072;3.3802;10.2715;2.4129;2.7513;6.674;0.8712;2.9769;10.1969;4.2729
0;2.3409;3.0759;3.766;3.0549;3.4792;2.5334;3.4126;10.0655;2.3233;3.1453;6.4765;0.9583;2.9553;9.9067;4.277
0;2.0371;3.1743;3.8451;2.6198;3.2004;2.6831;3.5038;10.7795;2.3498;2.9723;6.7288;1.0218;2.7674;9.1844;4.3211
0;2.5111;2.9155;4.0346;2.9903;3.2846;2.5848;3.5942;10.8319;2.6169;3.2455;6.6019;1.2222;2.8347;9.5351;3.9981
0;2.1581;2.8181;3.9009;3.2096;3.7232;2.8586;3.6412;10.8679;2.4729;2.9225;6.6977;1.3966;3.0766;10.0913;4.1981
0;2.6163;3.1646;4.3164;3.8527;3.236;2.8325;3.7481;10.4158;2.7267;2.8739;6.3691;1.3151;3.0171;10.4383;4.0652
0;2.3971;3.399;3.739;4.7654;3.2167;2.8202;3.6207;9.4045;2.5115;2.953;6.3235;1.473;3.0169;10.8143;3.7897
0;2.4134;3.35;3.9493;4.7169;3.4959;2.7884;3.6716;9.2609;2.6694;3.0386;6.3295;1.4677;3.0932;10.7143;3.8943
0;2.2656;3.3197;4.2058;4.6333;3.2605;2.898;3.7266;8.9966;2.8679;2.9494;6.3935;1.5991;3.2581;10.8132;3.9259
0;2.1535;3.2515;3.7852;4.4518;4.4433;2.9007;3.7833;9.5951;2.8294;2.9542;6.0393;1.5495;3.0874;11.368;3.4051
0;2.3122;3.2217;4.0425;4.8616;4.6762;2.9444;3.4892;9.8451;3.1664;2.9612;6.0107;1.5229;3.2792;11.0653;3.2272
0;2.2892;3.17;3.4645;4.97;4.9783;3.0459;3.8409;9.7315;3.3615;3.0374;5.7689;1.5289;3.2863;11.3487;3.3242
0;2.4356;3.2003;3.7465;5.1151;5.1646;3.0911;3.697;10.0977;3.1764;3.1934;5.5608;1.3834;3.258;11.9982;3.3654
0;2.0878;3.1692;3.5029;5.1656;5.7639;3.1874;3.6244;10.2479;2.9579;3.0232;5.6368;1.5554;3.1187;12.3677;3.3707
0;2.5034;3.1385;3.3047;4.9548;6.6628;3.1799;3.5804;10.044;2.885;2.9966;5.7885;1.6548;3.2507;12.3372;3.5485
0;2.2332;3.0958;3.6194;5.4189;7.0104;3.0125;3.7231;9.9475;2.6824;2.6209;5.6626;1.6022;3.3402;12.7032;3.4961
0;2.2633;3.2449;3.7083;5.8559;6.9985;2.8936;3.8836;9.3542;2.6929;2.8825;5.6501;1.4156;3.1374;11.7312;3.428
0;2.1203;3.2078;3.9863;6.3231;7.108;3.0839;4.0702;10.2255;2.4117;2.9248;5.3357;1.588;2.9562;10.8103;2.8726
0;2.1495;3.2893;4.0674;6.359;6.7216;2.8843;3.9541;11.0548;2.3034;2.9144;5.2697;1.6191;2.9599;10.4852;3.1142
0;2.1957;3.4131;4.0993;6.7878;6.8545;2.6324;4.0417;11.7722;2.4945;2.8345;5.0859;1.5398;3.0708;10.2323;3.1486
0;2.0701;3.6846;3.8857;6.9963;6.6264;2.8147;4.0476;11.0967;2.3235;2.9235;4.6036;1.6249;2.9287;10.3919;3.123
0;2.1659;4.1734;3.7051;6.4211;6.3043;2.7866;4.233;11.1876;2.4555;3.1552;3.98;1.7729;3.2122;10.0203;3.1266
0;2.1684;4.2497;3.8698;6.1316;6.2782;2.6273;4.1347;11.1445;2.5981;3.0504;4.3258;1.9134;3.3731;9.8752;3.2488
0;2.1523;4.5156;4.0429;6.0692;6.428;2.7121;3.9586;11.6626;2.6506;3.1851;4.457;1.7678;3.3243;9.9761;3.0186
0;1.9243;4.6099;4.1441;5.8355;5.9274;2.8253;4.0855;11.7853;2.563;3.4198;4.4295;1.5869;3.6839;10.1362;3.425
0;1.9541;4.6441;3.975;5.8349;5.5816;2.6878;4.3494;11.6926;2.6482;3.081;4.4716;1.5123;3.8263;9.7049;3.5113
0;2.0644;4.5132;4.1112;6.0106;5.2346;2.7077;4.1453;11.452;2.5323;3.9424;4.3248;1.4469;3.8712;9.5194;3.8406
0;1.8808;4.7524;3.9404;5.7378;5.0298;2.9013;4.0282;11.2536;2.4128;3.8417;4.4249;1.3719;3.8916;9.4058;3.8748
0;2.1322;4.7717;4.1629;5.5984;4.7132;2.8805;4.1316;11.3427;2.4727;4.4843;3.8041;1.4449;3.7907;8.5156;3.4665
0;2.5573;4.8803;3.9802;5.1388;5.5838;2.8516;4.1156;10.8793;2.6335;4.7078;4.0276;1.1281;3.9147;8.0441;3.8697
0;2.6853;4.8192;4.6017;5.0612;5.4376;2.7156;3.8582;10.7953;2.6489;4.6037;3.6941;1.1509;3.8858;7.5667;3.663
0;2.7748;4.9475;4.6347;4.904;4.7901;2.7603;4.2664;11.3276;2.4635;4.5562;3.5291;0.9917;3.914;7.4755;3.7576
0;3.1181;5.0342;4.5236;4.9086;4.8475;2.5182;4.3302;11.595;2.6069;4.0873;3.1592;1.0141;4.0447;7.8;3.5643
0;3.2985;4.9008;3.98;5.3601;4.9382;2.6011;4.0922;11.8521;2.6904;3.9105;3.1771;0.9895;3.8966;7.8433;3.5096
0;3.3456;4.7954;4.2023;5.6339;4.6343;2.6215;4.3206;11.5404;2.6443;3.9446;2.7399;0.9744;3.5877;7.7603;3.6072
0;3.8839;4.9671;3.7864;5.8717;4.6716;2.6553;4.0649;11.5028;2.8852;3.7084;3.0978;1.0672;3.505;7.5058;3.6382
0;4.1806;4.9071;3.7186;6.1038;5.1959;2.7573;4.1973;11.9779;2.5239;3.7019;3.0362;0.8144;3.6009;7.023;3.4233
