odour stim;30/10/2020 Male1;30/10/2020 Male7;02/11/2020 Female1;02/11/2020 Male10;03/11/2020 Male7;04/11/2020 Male1;04/11/2020 Male7;25/02/2021 Female1;25/02/2021 Female2;25/02/2021 Male3;25/02/2021 Male7;25/02/2021 Female8;25/02/2021 Female10
;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V
0;6.6224;5.8592;6.8448;4.3878;4.5888;5.1202;4.823;5.0725;4.1289;4.995;10.9278;4.8628;3.416
0;6.4253;5.9807;7.0576;4.266;4.5916;5.0596;4.9734;4.7697;4.224;5.0845;11.1967;4.9091;3.2747
0;6.2028;5.7473;7.0597;3.9101;4.3121;4.9575;5.191;5.0366;4.2;4.7845;10.5499;4.6498;3.0093
0;5.9576;5.8559;7.2522;3.893;4.3699;5.0239;5.5357;4.599;3.7706;5.0529;10.3181;4.72;3.1617
0;6.0992;6.2562;7.3085;3.4193;4.2699;4.9832;5.3238;4.7838;3.9239;4.7853;10.2221;4.7755;2.7477
0;6.3674;5.895;7.838;3.403;4.1352;4.967;5.6295;4.7939;3.5507;4.6428;10.0065;4.4551;2.9705
0;6.0021;6.2969;7.6364;3.5467;4.1359;4.6312;5.2982;4.8552;3.6904;5.167;10.0846;4.4288;3.0404
0;6.3069;6.0642;7.9991;2.8583;4.2911;4.634;5.0832;4.703;3.7667;4.9307;9.6353;4.4758;3.0677
0;5.9254;6.043;7.8561;3.0155;4.4439;4.8152;4.6348;4.4646;3.7913;4.8324;10.0603;4.5329;2.923
0;5.7503;6.2097;8.0127;3.4426;4.3797;4.8224;4.4532;4.1696;3.9154;4.79;9.851;4.2862;2.5301
0;5.9032;5.8622;7.8747;2.7676;4.6527;4.6094;4.752;4.1217;3.7445;4.5749;9.8687;4.293;2.8811
0;5.9148;5.6809;7.8049;2.8697;5.0843;4.761;4.8121;4.0643;3.5497;5.153;9.7725;4.1173;2.5327
0;6.1379;5.5826;7.9658;3.1197;4.9919;4.8445;4.6947;4.4571;3.6705;4.9755;10.0796;3.9554;2.3066
0;5.8953;5.5496;7.6173;3.1973;4.771;4.8356;4.2671;4.28;3.3938;4.9319;9.5895;4.0947;2.5452
0;5.8616;5.7128;7.4853;2.914;4.6588;4.8352;4.3553;4.7147;3.587;4.9179;9.7328;3.9317;2.6095
0;6.2231;5.8011;7.3892;2.5236;4.6554;5.0323;4.2831;4.5575;3.6928;5.1039;10.0589;3.8935;2.7273
0;6.5945;5.6414;7.2334;3.2397;4.6458;5.2373;4.284;4.6427;3.9216;4.9238;9.924;3.874;2.7308
0;6.7078;5.5181;6.8593;3.3325;4.6003;5.6159;4.1128;4.7613;4.124;5.0832;9.7594;3.6299;2.6349
0;7.3516;5.4489;7.2753;4.2744;4.7139;5.2672;4.4152;4.4745;4.0598;5.3189;10.3507;3.3741;3.0365
0;7.7147;5.5347;7.6673;3.2182;4.7444;5.5443;4.2604;4.6423;4.0896;4.9688;10.0192;3.5585;3.0434
0;7.8864;5.2409;7.5177;3.2476;4.8696;5.7304;4.1515;4.8217;4.1581;5.0031;9.8261;3.6149;2.9046
0;7.1702;5.3557;6.8604;3.2443;5.4895;6.0037;3.8677;5.0674;3.9437;5.2882;10.1916;3.7943;2.7455
0;6.7433;5.269;7.122;3.0197;5.1361;5.7313;3.3376;5.0197;3.9537;5.0583;10.1676;4.5719;2.9115
0;7.168;5.1418;6.7472;3.7005;5.0712;5.7514;3.1749;4.8578;3.7313;5.0293;10.7252;4.7185;2.7403
0;6.8118;4.8232;6.9288;3.5795;5.0367;6.3534;3.313;4.8466;3.6102;5.0389;10.5918;4.8395;2.8729
0;6.6487;4.7903;6.9662;4.1772;4.893;6.1881;3.5448;4.5353;3.7002;5.329;10.2522;4.7807;2.7402
0;7.8526;4.7044;6.5658;4.4054;4.772;6.1684;3.3187;4.6569;3.1903;5.0249;9.8343;4.9158;2.7248
0;7.2571;4.7646;6.658;4.4139;5.0508;6.1001;3.1223;4.243;3.3474;5.3598;10.0407;5.3107;2.4056
0;6.7622;5.023;6.5984;3.9701;5.1737;6.1325;2.954;4.6427;3.3368;5.2622;9.9897;5.0582;2.2662
0;6.6094;4.976;6.5896;4.1478;5.2408;5.9703;2.9772;5.0071;3.0719;5.4161;10.0961;5.1608;2.1529
0;6.5413;5.2252;6.7193;3.9863;5.1266;6.3016;2.9717;4.7581;3.2404;5.4737;10.2825;4.9118;2.3193
0;6.5894;5.3922;7.0703;4.0384;5.2714;6.2723;2.7182;4.5327;3.1968;5.5717;10.2973;4.8563;2.2642
0;6.7063;4.9591;7.0729;3.4939;4.865;6.0148;2.9068;4.8992;3.1338;5.2614;10.0658;5.1722;2.2758
0;6.4271;4.7146;6.9226;3.5761;4.9352;5.8966;2.8646;4.7203;3.3266;5.1853;10.065;5.2434;1.8641
0;6.6255;4.6489;6.9999;4.2446;4.7957;5.7152;2.9087;4.9442;3.3077;5.2546;9.9089;4.9595;1.7847
0;6.8383;4.6702;7.1083;3.8952;5.0512;5.8501;3.0081;4.7973;3.3523;5.1053;9.7071;4.979;2.059
0;6.7728;4.5972;7.4778;3.4672;5.5348;5.8926;2.6021;4.522;3.4409;4.9943;9.4395;4.9149;1.7263
0;7.5425;4.3673;7.3746;3.9227;5.5616;5.9321;2.7012;5.3616;3.2145;5.0955;9.8915;4.7523;2.0324
0;7.3996;4.2622;7.3515;3.9331;5.5038;5.6885;2.8333;5.0859;3.5899;5.0863;9.7447;4.8752;1.8675
0;7.0656;4.3963;7.1289;4.0533;5.2922;5.5991;2.8908;4.9829;3.8494;5.0712;9.61;4.8977;1.8156
0;7.3254;4.3059;7.0239;3.6692;5.2323;5.5423;2.8346;5.364;3.6691;5.3257;9.5169;5.006;1.9022
0;7.2524;4.4074;6.7044;3.5826;4.9037;5.4189;2.8883;4.9516;3.5935;5.2397;9.5897;4.9654;1.8869
0;7.1544;4.5954;6.5479;3.4464;4.9231;5.313;2.695;5.0099;3.7013;5.4941;9.6999;4.7029;1.6185
0;7.5053;4.7398;6.6098;3.7082;5.1239;4.7914;2.8281;4.9854;3.7672;5.329;8.7101;4.6311;1.8198
0;7.7332;4.8061;6.9552;4.1201;4.9661;4.9765;2.8446;4.4488;3.4022;5.3824;8.1345;4.5926;1.6981
0;8.0401;5.2148;7.0271;4.0043;5.4205;5.3544;2.7309;4.6958;3.5364;5.1704;8.5394;4.7898;1.7097
0;7.7277;5.4307;6.8991;4.1761;5.9475;5.1465;2.927;4.6862;3.5576;4.9763;9.9872;4.696;1.8011
0;7.1279;5.2854;6.6829;4.0077;5.8021;5.1917;2.819;4.9388;3.5195;5.0093;10.2774;4.514;1.5379
0;7.7189;5.1256;6.852;4.3568;5.9414;4.6537;2.9098;5.2782;3.4923;5.2209;10.6058;4.6524;1.6298
0;8.084;5.452;6.8866;4.4067;6.0139;4.8898;2.7532;5.5122;3.4536;5.3323;10.406;4.4119;1.5456
0;8.8717;5.5635;6.1612;4.2691;5.8288;5.3745;2.8824;5.9559;3.4567;5.1976;10.2187;4.3825;1.7122
0;8.147;5.762;6.1812;4.9134;5.6441;5.4831;2.9172;5.8974;3.6219;5.1089;10.1334;4.3269;1.6472
0;7.7493;6.076;5.7194;3.8677;5.4322;5.4604;3.0463;5.7727;3.4372;5.4133;10.1493;4.2084;1.7717
0;7.3001;6.1119;6.0498;3.787;5.6477;5.408;3.0297;5.2494;3.2299;5.2309;10.1403;4.1814;1.4169
0;7.0673;6.6059;6.2466;4.5371;5.9239;5.4323;3.3212;6.0156;3.3223;5.0412;9.8768;4.6537;1.7851
