odour stim;16/11/2020 Female6;16/10/2020 Male8;17/11/2020 Male5;17/11/2020 Female11;18/11/2020 Female5;19/11/2020 Male3;19/11/2020 Female8;20/11/2020 Female2;20/11/2020 Male7;23/11/2020 Female3;23/11/2020 Male7;25/11/2020 Female3;16/02/2021 Female7
;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V
0;9.999;5.9892;21.528;9.5394;10.1302;4.8274;11.3651;14.5863;2.7645;5.4389;4.7411;3.4378;6.8049
0;8.7922;5.3339;19.7695;8.6329;8.5209;5.0789;10.9022;14.8702;3.0436;5.7335;4.907;3.0234;7.4958
0;8.7787;6.4731;18.1118;7.5869;8.5224;4.9783;10.8377;14.9218;3.1917;6.0104;5.2234;3.8178;7.5037
0;8.0654;5.2843;14.8157;7.8755;7.4614;4.8671;10.0141;15.4613;3.0719;6.0143;4.8628;3.2896;6.8781
0;8.0304;5.6964;14.4436;8.9131;6.9108;5.324;10.0357;15.2092;2.9734;6.3473;4.1769;3.5478;6.6773
0;8.2076;6.1913;13.6199;9.2376;6.4948;5.3828;9.4182;16.1843;2.6695;6.0871;4.5474;3.009;7.5847
0;9.4069;5.3373;15.1636;9.5276;7.2245;5.5688;9.0665;16.0157;2.7079;7.2065;4.3947;3.3035;7.8936
0;8.1854;5.439;15.6427;8.9858;7.2527;5.6852;8.6642;15.5557;3.1309;6.3018;4.3835;3.2537;7.6335
0;7.5672;4.615;17.954;9.3236;8.6355;5.2569;8.2896;15.532;3.2062;6.9515;4.0167;3.5933;6.954
0;7.8894;4.582;18.5991;9.4227;8.4013;4.9238;7.0659;15.6307;2.8761;7.0317;3.4715;2.991;6.9039
0;8.4172;5.307;17.4913;8.4939;7.8562;5.1817;7.9203;15.8489;3.5006;7.9488;4.2097;3.6813;6.6236
0;7.5562;5.6868;18.034;9.0564;7.4429;5.4149;9.1886;15.0964;3.4184;7.3991;4.0572;3.5184;5.7073
0;7.5921;5.004;18.9549;8.3137;7.1206;6.0355;8.614;16.099;3.1309;6.8788;4.1881;3.5511;4.7578
0;8.1481;4.1843;19.5479;9.5631;7.046;5.4941;9.5056;16.1508;3.0144;6.1534;4.7116;4.0986;4.4784
0;8.3292;4.4401;21.2675;10.1123;6.5297;5.8114;9.3235;15.7381;3.5146;6.4734;4.5406;3.4701;4.7422
0;8.346;4.3757;19.7401;9.9558;6.8795;6.6267;9.0572;15.4038;3.4423;6.7776;4.891;3.6454;4.2164
0;8.5064;4.7092;21.0374;11.3797;6.9366;6.1989;8.4586;15.0939;3.7297;6.6666;4.7488;3.8179;4.4103
0;8.5626;4.8035;21.4937;14.5654;5.89;5.9276;8.6309;14.1034;3.6119;6.2234;4.9878;4.2928;4.6086
0;7.5762;4.4776;21.1086;16.5695;5.8527;5.1722;8.1286;14.4796;3.2007;5.3517;4.9819;4.5703;3.6441
0;7.7631;4.7541;19.3053;17.8603;5.5159;5.6434;7.7099;13.1591;3.3456;4.4933;6.203;3.6994;3.4254
0;8.7817;4.6803;18.7767;18.8894;6.7017;6.2571;8.4746;12.7941;3.5665;3.8106;5.9244;4.179;3.4604
0;8.7742;4.1006;18.7395;16.7439;6.9153;6.5505;7.9729;13.3114;2.8192;4.8529;5.2504;4.5622;3.7972
0;8.6575;3.6578;15.4652;18.916;8.2668;6.3718;7.2368;14.4417;3.4876;5.1233;5.7811;4.8415;4.2892
0;8.1371;3.0416;15.6261;18.326;8.134;5.7618;6.857;15.1696;3.5891;5.381;5.1091;4.8456;4.1452
0;7.0656;3.1361;16.9793;17.0511;7.9362;5.8736;6.6763;15.7208;3.6336;5.888;5.586;4.647;4.0903
0;6.5899;3.5281;17.2481;14.1972;8.2966;6.0053;6.8285;14.3078;3.516;5.5803;5.5487;5.3605;3.6564
0;6.4731;3.145;15.6082;13.2876;9.2465;6.4277;5.9004;14.3126;3.9997;5.7197;5.7668;5.1946;3.6774
0;5.8285;3.0986;15.2412;11.9798;8.57;7.2251;6.543;14.1911;3.6082;5.3528;6.9637;5.058;2.9785
0;6.0002;3.6775;15.2107;14.9407;8.193;6.3163;6.8537;14.9867;3.5417;5.1527;5.9574;4.2025;3.3542
0;6.2921;3.6623;17.0296;16.7616;5.1877;6.2219;7.2008;13.8286;3.5917;5.4339;6.0586;4.3279;3.9355
0;5.9893;2.7569;17.575;16.1233;5.6199;6.3714;6.874;13.8997;3.8301;5.6911;6.3408;3.8958;3.7219
0;5.0435;2.3028;15.4237;14.8827;6.1069;6.3947;8.3091;13.8248;3.2787;5.7346;6.2827;4.9161;3.3943
0;5.7072;2.4043;13.8862;15.4183;6.5048;5.8905;8.4512;13.6561;3.0965;5.5743;6.3585;4.5054;3.1136
0;5.4629;2.2314;11.3197;12.3334;7.4158;6.8004;8.1513;12.2878;3.3947;5.708;5.6278;5.0578;3.6397
0;5.1522;3.0075;12.0508;10.7151;8.9277;7.1785;9.2062;11.0881;3.4049;5.9359;6.5994;4.1435;4.0105
0;5.0039;3.1927;10.4494;8.8349;9.3974;6.9065;8.407;10.3263;3.2239;6.5101;6.8111;4.3478;3.5037
0;5.0594;3.4686;11.3434;10.779;9.3881;7.3447;9.2627;10.1688;3.3728;6.0055;6.6042;4.5616;3.458
0;5.4555;3.6903;11.8491;10.2061;8.921;7.0125;10.3543;9.5501;3.095;6.3624;6.4016;4.2758;3.8335
0;5.311;3.4342;11.0305;9.8219;9.3683;9.2961;9.6443;9.0393;3.4629;5.5653;7.3919;4.3493;3.5956
0;5.1827;3.697;8.6925;9.8899;8.5415;9.1223;10.71;9.0189;3.0914;5.6685;7.2851;4.1838;3.4431
0;5.5013;3.6504;6.0171;9.6674;9.303;7.7956;11.2009;8.7579;2.7108;5.9683;6.5967;4.3803;3.4748
0;5.082;3.1352;8.1838;9.5338;9.5807;6.9374;12.6603;8.865;2.639;5.9494;7.7608;4.2837;3.2249
0;4.5325;3.371;8.3716;7.9482;10.278;6.1617;12.9681;8.664;3.0353;6.7439;9.3622;3.9591;3.7925
0;4.4778;3.6512;8.3604;7.8145;10.5706;6.4508;12.5172;8.7033;3.1023;6.0559;8.7093;3.9381;3.8235
0;4.5884;3.1783;7.8826;9.2647;8.5345;6.9439;12.6549;7.4318;2.9846;5.7073;8.495;3.6982;3.5797
0;4.1951;3.8517;8.0101;10.6008;7.3184;7.3839;12.6528;7.0294;3.099;5.0085;8.0628;3.8021;3.51
0;4.3358;2.8525;7.1958;11.4011;7.0831;7.2867;13.4862;6.581;3.1981;5.2423;7.9229;3.8617;3.3265
0;4.56;3.1722;7.9958;9.5766;8.483;7.7774;14.489;7.1741;3.048;5.9795;8.158;3.9314;3.5187
0;4.7613;2.5478;8.0897;9.4646;9.0157;8.8883;14.7252;7.5738;2.7885;5.9958;7.4843;3.4441;3.9225
0;4.2631;2.5086;7.9679;7.7601;9.0141;9.1635;15.3455;7.8115;2.9297;6.3848;8.1591;3.7623;3.8622
0;4.4654;2.7385;7.0226;7.9021;9.6945;9.1943;16.207;7.6156;3.2235;6.3967;7.0292;3.7368;3.6553
0;4.6018;3.3287;7.0806;6.8635;8.807;8.8906;16.9404;8.5889;3.4373;6.8797;7.0568;4.4895;3.5629
0;5.0931;2.897;7.2019;7.8166;9.1637;9.5801;17.5702;8.282;3.171;6.6542;8.8267;4.1689;2.9585
0;5.0045;3.5612;4.9317;8.3544;9.7436;9.3239;19.5196;8.6089;3.5067;7.4837;9.6379;4.1497;3.5901
0;4.9895;3.5058;3.8394;8.2744;9.3594;9.7038;19.8343;8.1622;3.4913;7.4251;9.7856;3.9413;3.1837
